# Region type : patch inlet
# Faces  :     460
# Area   :     7.5346137e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.000196168    	(1.2847138e+01 1.2767805e-03 -1.0402027e+01)	1.0366308e+05	2.9378933e+02	1.2264535e+00
0.000196544    	(1.2862143e+01 1.2727281e-03 -1.0415323e+01)	1.0367004e+05	2.9378890e+02	1.2265376e+00
0.00019692     	(1.2876824e+01 1.2656341e-03 -1.0428256e+01)	1.0367701e+05	2.9378848e+02	1.2266219e+00
0.000197295    	(1.2891135e+01 1.2636674e-03 -1.0440993e+01)	1.0368399e+05	2.9378806e+02	1.2267062e+00
0.000197671    	(1.2905262e+01 1.2579883e-03 -1.0453046e+01)	1.0369098e+05	2.9378765e+02	1.2267906e+00
0.000198047    	(1.2919063e+01 1.2517879e-03 -1.0465340e+01)	1.0369798e+05	2.9378725e+02	1.2268751e+00
0.000198422    	(1.2932530e+01 1.2491321e-03 -1.0477498e+01)	1.0370499e+05	2.9378686e+02	1.2269597e+00
0.000198798    	(1.2945896e+01 1.2414611e-03 -1.0489620e+01)	1.0371202e+05	2.9378648e+02	1.2270444e+00
0.000199174    	(1.2958749e+01 1.2364064e-03 -1.0501201e+01)	1.0371906e+05	2.9378611e+02	1.2271292e+00
0.000199549    	(1.2971415e+01 1.2325718e-03 -1.0512768e+01)	1.0372610e+05	2.9378575e+02	1.2272141e+00
0.000199925    	(1.2983807e+01 1.2245307e-03 -1.0523920e+01)	1.0373316e+05	2.9378539e+02	1.2272990e+00
0.000200301    	(1.2995787e+01 1.2206792e-03 -1.0534864e+01)	1.0374023e+05	2.9378505e+02	1.2273841e+00
0.000200676    	(1.3007508e+01 1.2156638e-03 -1.0545439e+01)	1.0374731e+05	2.9378471e+02	1.2274693e+00
0.000201052    	(1.3019000e+01 1.2079571e-03 -1.0555936e+01)	1.0375440e+05	2.9378439e+02	1.2275545e+00
0.000201427    	(1.3029993e+01 1.2042106e-03 -1.0565896e+01)	1.0376150e+05	2.9378407e+02	1.2276399e+00
0.000201803    	(1.3040866e+01 1.1984611e-03 -1.0575876e+01)	1.0376862e+05	2.9378376e+02	1.2277253e+00
0.000202179    	(1.3051352e+01 1.1909700e-03 -1.0585395e+01)	1.0377574e+05	2.9378346e+02	1.2278109e+00
0.000202554    	(1.3061506e+01 1.1870322e-03 -1.0594782e+01)	1.0378288e+05	2.9378318e+02	1.2278965e+00
0.00020293     	(1.3071424e+01 1.1799004e-03 -1.0604271e+01)	1.0379003e+05	2.9378290e+02	1.2279823e+00
0.000203306    	(1.3081402e+01 1.1684008e-03 -1.0616856e+01)	1.0379722e+05	2.9378266e+02	1.2280684e+00
0.000203681    	(1.3090645e+01 1.1629568e-03 -1.0625899e+01)	1.0380440e+05	2.9378240e+02	1.2281544e+00
0.000204057    	(1.3099786e+01 1.1553199e-03 -1.0635086e+01)	1.0381159e+05	2.9378215e+02	1.2282405e+00
0.000204433    	(1.3108567e+01 1.1465254e-03 -1.0643859e+01)	1.0381878e+05	2.9378191e+02	1.2283266e+00
0.000204808    	(1.3117001e+01 1.1401596e-03 -1.0652176e+01)	1.0382599e+05	2.9378168e+02	1.2284129e+00
0.000205184    	(1.3125149e+01 1.1318001e-03 -1.0660096e+01)	1.0383321e+05	2.9378146e+02	1.2284992e+00
0.00020556     	(1.3132976e+01 1.1226067e-03 -1.0667779e+01)	1.0384044e+05	2.9378125e+02	1.2285856e+00
0.000205935    	(1.3140354e+01 1.1156823e-03 -1.0674949e+01)	1.0384769e+05	2.9378104e+02	1.2286722e+00
0.000206311    	(1.3147510e+01 1.1075662e-03 -1.0681907e+01)	1.0385494e+05	2.9378085e+02	1.2287589e+00
0.000206687    	(1.3154339e+01 1.0984892e-03 -1.0688471e+01)	1.0386221e+05	2.9378067e+02	1.2288456e+00
0.000207062    	(1.3160872e+01 1.0908373e-03 -1.0694810e+01)	1.0386949e+05	2.9378049e+02	1.2289324e+00
0.000207438    	(1.3167105e+01 1.0824148e-03 -1.0700808e+01)	1.0387678e+05	2.9378033e+02	1.2290194e+00
0.000207814    	(1.3173077e+01 1.0729490e-03 -1.0706638e+01)	1.0388408e+05	2.9378017e+02	1.2291064e+00
0.000208189    	(1.3178647e+01 1.0646941e-03 -1.0712052e+01)	1.0389139e+05	2.9378003e+02	1.2291935e+00
0.000208565    	(1.3183940e+01 1.0566225e-03 -1.0717274e+01)	1.0389872e+05	2.9377989e+02	1.2292808e+00
0.000208941    	(1.3188973e+01 1.0472471e-03 -1.0722898e+01)	1.0390606e+05	2.9377977e+02	1.2293681e+00
0.000209316    	(1.3193631e+01 1.0395071e-03 -1.0727311e+01)	1.0391341e+05	2.9377965e+02	1.2294556e+00
0.000209692    	(1.3197976e+01 1.0314659e-03 -1.0731798e+01)	1.0392077e+05	2.9377954e+02	1.2295431e+00
0.000210068    	(1.3202080e+01 1.0232209e-03 -1.0736107e+01)	1.0392814e+05	2.9377945e+02	1.2296307e+00
0.000210443    	(1.3205816e+01 1.0150407e-03 -1.0739946e+01)	1.0393552e+05	2.9377936e+02	1.2297185e+00
0.000210819    	(1.3209296e+01 1.0070564e-03 -1.0743643e+01)	1.0394292e+05	2.9377928e+02	1.2298063e+00
0.000211195    	(1.3212420e+01 9.9926095e-04 -1.0746981e+01)	1.0395032e+05	2.9377921e+02	1.2298942e+00
0.00021157     	(1.3215291e+01 9.9149009e-04 -1.0750150e+01)	1.0395774e+05	2.9377914e+02	1.2299822e+00
0.000211946    	(1.3217829e+01 9.8392438e-04 -1.0752985e+01)	1.0396517e+05	2.9377909e+02	1.2300703e+00
0.000212322    	(1.3220092e+01 9.7642744e-04 -1.0755565e+01)	1.0397261e+05	2.9377905e+02	1.2301586e+00
0.000212697    	(1.3222062e+01 9.6899311e-04 -1.0757902e+01)	1.0398006e+05	2.9377901e+02	1.2302469e+00
0.000213073    	(1.3223722e+01 9.6149727e-04 -1.0759937e+01)	1.0398752e+05	2.9377899e+02	1.2303352e+00
0.000213449    	(1.3225126e+01 9.5408657e-04 -1.0761854e+01)	1.0399500e+05	2.9377897e+02	1.2304237e+00
0.000213824    	(1.3226173e+01 9.4667034e-04 -1.0763319e+01)	1.0400248e+05	2.9377896e+02	1.2305123e+00
0.0002142      	(1.3227128e+01 9.3922371e-04 -1.0765101e+01)	1.0400998e+05	2.9377897e+02	1.2306010e+00
0.000214576    	(1.3227747e+01 9.3160403e-04 -1.0766519e+01)	1.0401749e+05	2.9377898e+02	1.2306898e+00
0.000214951    	(1.3228220e+01 9.2400183e-04 -1.0768012e+01)	1.0402501e+05	2.9377900e+02	1.2307787e+00
0.000215327    	(1.3228116e+01 9.1617669e-04 -1.0768461e+01)	1.0403254e+05	2.9377903e+02	1.2308676e+00
0.000215702    	(1.3227935e+01 9.0822218e-04 -1.0769214e+01)	1.0404008e+05	2.9377907e+02	1.2309567e+00
0.000216078    	(1.3227186e+01 9.0015867e-04 -1.0768965e+01)	1.0404762e+05	2.9377911e+02	1.2310458e+00
0.000216454    	(1.3226555e+01 8.9207140e-04 -1.0769503e+01)	1.0405519e+05	2.9377917e+02	1.2311351e+00
0.000216829    	(1.3225259e+01 8.8389674e-04 -1.0768807e+01)	1.0406275e+05	2.9377922e+02	1.2312243e+00
0.000217205    	(1.3224070e+01 8.7558691e-04 -1.0768879e+01)	1.0407034e+05	2.9377930e+02	1.2313137e+00
0.000217581    	(1.3222244e+01 8.6719959e-04 -1.0767792e+01)	1.0407792e+05	2.9377937e+02	1.2314032e+00
0.000217956    	(1.3220510e+01 8.5860799e-04 -1.0767398e+01)	1.0408553e+05	2.9377946e+02	1.2314928e+00
0.000218332    	(1.3218178e+01 8.4997140e-04 -1.0765947e+01)	1.0409313e+05	2.9377955e+02	1.2315824e+00
0.000218708    	(1.3215885e+01 8.4101897e-04 -1.0765026e+01)	1.0410076e+05	2.9377966e+02	1.2316722e+00
0.000219083    	(1.3213074e+01 8.3199771e-04 -1.0763281e+01)	1.0410839e+05	2.9377977e+02	1.2317620e+00
0.000219459    	(1.3210211e+01 8.2264130e-04 -1.0761800e+01)	1.0411603e+05	2.9377989e+02	1.2318519e+00
0.000219835    	(1.3206952e+01 8.1337504e-04 -1.0759801e+01)	1.0412368e+05	2.9378002e+02	1.2319419e+00
0.00022021     	(1.3203513e+01 8.0387621e-04 -1.0757729e+01)	1.0413134e+05	2.9378015e+02	1.2320319e+00
0.000220586    	(1.3200052e+01 7.9475453e-04 -1.0756060e+01)	1.0413902e+05	2.9378030e+02	1.2321222e+00
0.000220962    	(1.3196085e+01 7.8501593e-04 -1.0753455e+01)	1.0414670e+05	2.9378045e+02	1.2322124e+00
0.000221337    	(1.3191891e+01 7.7521033e-04 -1.0750689e+01)	1.0415438e+05	2.9378060e+02	1.2323027e+00
0.000221713    	(1.3187488e+01 7.6543559e-04 -1.0747770e+01)	1.0416208e+05	2.9378077e+02	1.2323930e+00
0.000222089    	(1.3182852e+01 7.5563073e-04 -1.0744652e+01)	1.0416978e+05	2.9378094e+02	1.2324835e+00
0.000222464    	(1.3178002e+01 7.4571984e-04 -1.0741383e+01)	1.0417750e+05	2.9378112e+02	1.2325740e+00
0.00022284     	(1.3172913e+01 7.3592199e-04 -1.0737871e+01)	1.0418522e+05	2.9378130e+02	1.2326646e+00
0.000223216    	(1.3167654e+01 7.2629557e-04 -1.0734309e+01)	1.0419295e+05	2.9378149e+02	1.2327553e+00
0.000223591    	(1.3162124e+01 7.1669511e-04 -1.0730392e+01)	1.0420069e+05	2.9378169e+02	1.2328460e+00
0.000223967    	(1.3156457e+01 7.0698709e-04 -1.0726499e+01)	1.0420844e+05	2.9378190e+02	1.2329368e+00
0.000224343    	(1.3150526e+01 6.9689857e-04 -1.0722243e+01)	1.0421619e+05	2.9378210e+02	1.2330277e+00
0.000224718    	(1.3144481e+01 6.8659311e-04 -1.0718027e+01)	1.0422396e+05	2.9378232e+02	1.2331186e+00
0.000225094    	(1.3138193e+01 6.7616531e-04 -1.0713483e+01)	1.0423173e+05	2.9378254e+02	1.2332096e+00
0.00022547     	(1.3132614e+01 6.6462448e-04 -1.0711127e+01)	1.0423952e+05	2.9378279e+02	1.2333009e+00
0.000225845    	(1.3126082e+01 6.5217403e-04 -1.0706504e+01)	1.0424731e+05	2.9378302e+02	1.2333920e+00
0.000226221    	(1.3119186e+01 6.4191261e-04 -1.0701780e+01)	1.0425511e+05	2.9378327e+02	1.2334832e+00
0.000226597    	(1.3111950e+01 6.3355764e-04 -1.0696805e+01)	1.0426292e+05	2.9378353e+02	1.2335746e+00
0.000226972    	(1.3104421e+01 6.2521212e-04 -1.0691413e+01)	1.0427074e+05	2.9378379e+02	1.2336660e+00
0.000227348    	(1.3096764e+01 6.1623053e-04 -1.0685952e+01)	1.0427856e+05	2.9378405e+02	1.2337574e+00
0.000227724    	(1.3088979e+01 6.0614718e-04 -1.0680442e+01)	1.0428638e+05	2.9378431e+02	1.2338488e+00
0.000228099    	(1.3081127e+01 5.9487258e-04 -1.0674818e+01)	1.0429421e+05	2.9378458e+02	1.2339403e+00
0.000228475    	(1.3073013e+01 5.8453906e-04 -1.0668948e+01)	1.0430204e+05	2.9378486e+02	1.2340319e+00
0.00022885     	(1.3064636e+01 5.7533768e-04 -1.0662862e+01)	1.0430989e+05	2.9378514e+02	1.2341235e+00
0.000229226    	(1.3056057e+01 5.6666201e-04 -1.0656619e+01)	1.0431774e+05	2.9378543e+02	1.2342152e+00
0.000229602    	(1.3047341e+01 5.5781131e-04 -1.0650260e+01)	1.0432560e+05	2.9378572e+02	1.2343069e+00
0.000229977    	(1.3038505e+01 5.4817408e-04 -1.0643787e+01)	1.0433346e+05	2.9378602e+02	1.2343987e+00
0.000230353    	(1.3029522e+01 5.3773604e-04 -1.0637173e+01)	1.0434132e+05	2.9378632e+02	1.2344905e+00
0.000230729    	(1.3020367e+01 5.2726567e-04 -1.0630395e+01)	1.0434920e+05	2.9378662e+02	1.2345824e+00
0.000231104    	(1.3011080e+01 5.1681618e-04 -1.0623795e+01)	1.0435709e+05	2.9378694e+02	1.2346744e+00
0.00023148     	(1.3001745e+01 5.0691477e-04 -1.0617307e+01)	1.0436498e+05	2.9378726e+02	1.2347664e+00
0.000231856    	(1.2992066e+01 4.9850914e-04 -1.0610140e+01)	1.0437287e+05	2.9378758e+02	1.2348585e+00
0.000232231    	(1.2982370e+01 4.9007431e-04 -1.0603228e+01)	1.0438078e+05	2.9378791e+02	1.2349506e+00
0.000232607    	(1.2972586e+01 4.8000285e-04 -1.0596231e+01)	1.0438869e+05	2.9378824e+02	1.2350427e+00
0.000232983    	(1.2962591e+01 4.6939568e-04 -1.0588905e+01)	1.0439660e+05	2.9378858e+02	1.2351349e+00
0.000233358    	(1.2952373e+01 4.5893004e-04 -1.0581254e+01)	1.0440451e+05	2.9378892e+02	1.2352272e+00
0.000233734    	(1.2941965e+01 4.4894890e-04 -1.0573406e+01)	1.0441244e+05	2.9378927e+02	1.2353195e+00
0.00023411     	(1.2931392e+01 4.3941507e-04 -1.0565427e+01)	1.0442037e+05	2.9378962e+02	1.2354118e+00
0.000234485    	(1.2920665e+01 4.2990893e-04 -1.0557311e+01)	1.0442830e+05	2.9378997e+02	1.2355042e+00
0.000234861    	(1.2909793e+01 4.2023231e-04 -1.0549050e+01)	1.0443624e+05	2.9379033e+02	1.2355966e+00
0.000235237    	(1.2898788e+01 4.1033372e-04 -1.0540651e+01)	1.0444419e+05	2.9379069e+02	1.2356891e+00
0.000235612    	(1.2887643e+01 4.0032390e-04 -1.0532129e+01)	1.0445214e+05	2.9379106e+02	1.2357816e+00
0.000235988    	(1.2876348e+01 3.9050091e-04 -1.0523480e+01)	1.0446009e+05	2.9379143e+02	1.2358742e+00
0.000236364    	(1.2864894e+01 3.8098487e-04 -1.0514703e+01)	1.0446805e+05	2.9379180e+02	1.2359668e+00
0.000236739    	(1.2853309e+01 3.7147053e-04 -1.0505985e+01)	1.0447602e+05	2.9379218e+02	1.2360594e+00
0.000237115    	(1.2841542e+01 3.6264041e-04 -1.0496732e+01)	1.0448398e+05	2.9379256e+02	1.2361521e+00
0.000237491    	(1.2829681e+01 3.5333863e-04 -1.0487641e+01)	1.0449196e+05	2.9379295e+02	1.2362448e+00
0.000237866    	(1.2817692e+01 3.4389688e-04 -1.0478425e+01)	1.0449994e+05	2.9379333e+02	1.2363376e+00
0.000238242    	(1.2805581e+01 3.3442774e-04 -1.0469097e+01)	1.0450792e+05	2.9379373e+02	1.2364304e+00
0.000238618    	(1.2793334e+01 3.2511401e-04 -1.0459638e+01)	1.0451591e+05	2.9379412e+02	1.2365232e+00
0.000238993    	(1.2780960e+01 3.1603757e-04 -1.0450077e+01)	1.0452390e+05	2.9379452e+02	1.2366161e+00
0.000239369    	(1.2768467e+01 3.0699239e-04 -1.0440432e+01)	1.0453189e+05	2.9379492e+02	1.2367090e+00
0.000239745    	(1.2755854e+01 2.9784876e-04 -1.0430697e+01)	1.0453989e+05	2.9379533e+02	1.2368019e+00
0.00024012     	(1.2743127e+01 2.8866397e-04 -1.0420862e+01)	1.0454790e+05	2.9379574e+02	1.2368949e+00
0.000240496    	(1.2730285e+01 2.7953014e-04 -1.0410931e+01)	1.0455590e+05	2.9379615e+02	1.2369879e+00
0.000240872    	(1.2717323e+01 2.7054636e-04 -1.0400898e+01)	1.0456391e+05	2.9379656e+02	1.2370809e+00
0.000241247    	(1.2704251e+01 2.6176211e-04 -1.0390770e+01)	1.0457193e+05	2.9379698e+02	1.2371740e+00
0.000241623    	(1.2694283e+01 1.2920224e-04 -1.0384956e+01)	1.0457994e+05	2.9379740e+02	1.2372670e+00
0.000241998    	(1.2677818e+01 2.4560926e-04 -1.0370242e+01)	1.0458796e+05	2.9379782e+02	1.2373602e+00
0.000242374    	(1.2669186e+01 1.5174658e-04 -1.0363213e+01)	1.0459598e+05	2.9379824e+02	1.2374533e+00
0.00024275     	(1.2654228e+01 8.2949177e-05 -1.0354310e+01)	1.0460401e+05	2.9379867e+02	1.2375465e+00
0.000243125    	(1.2642111e+01 -2.3842375e-05 -1.0342945e+01)	1.0461204e+05	2.9379910e+02	1.2376396e+00
0.000243501    	(1.2631559e+01 -7.1917292e-05 -1.0336605e+01)	1.0462007e+05	2.9379953e+02	1.2377328e+00
0.000243877    	(1.2614508e+01 -5.9297490e-05 -1.0321924e+01)	1.0462811e+05	2.9379996e+02	1.2378261e+00
0.000244252    	(1.2603604e+01 -2.8831495e-04 -1.0315641e+01)	1.0463615e+05	2.9380040e+02	1.2379194e+00
0.000244628    	(1.2589671e+01 -2.3608457e-04 -1.0304789e+01)	1.0464419e+05	2.9380084e+02	1.2380126e+00
0.000245004    	(1.2575712e+01 -3.9488584e-04 -1.0293807e+01)	1.0465223e+05	2.9380128e+02	1.2381060e+00
0.000245379    	(1.2557167e+01 -1.9413500e-04 -1.0279483e+01)	1.0466028e+05	2.9380172e+02	1.2381993e+00
0.000245755    	(1.2542965e+01 -4.1761484e-05 -1.0268648e+01)	1.0466832e+05	2.9380216e+02	1.2382926e+00
0.000246131    	(1.2529809e+01 -6.0245687e-05 -1.0257143e+01)	1.0467637e+05	2.9380261e+02	1.2383860e+00
0.000246506    	(1.2515191e+01 -1.1319468e-04 -1.0246648e+01)	1.0468443e+05	2.9380306e+02	1.2384794e+00
0.000246882    	(1.2499263e+01 -2.9080023e-05 -1.0236370e+01)	1.0469248e+05	2.9380350e+02	1.2385728e+00
0.000247258    	(1.2489461e+01 -1.5164689e-04 -1.0228306e+01)	1.0470054e+05	2.9380396e+02	1.2386662e+00
0.000247633    	(1.2467510e+01 1.3247712e-04 -1.0209496e+01)	1.0470860e+05	2.9380441e+02	1.2387597e+00
0.000248009    	(1.2453085e+01 2.6795559e-05 -1.0198558e+01)	1.0471666e+05	2.9380486e+02	1.2388531e+00
0.000248385    	(1.2446484e+01 -1.8321327e-04 -1.0195798e+01)	1.0472473e+05	2.9380532e+02	1.2389466e+00
0.00024876     	(1.2424490e+01 1.0721855e-04 -1.0176047e+01)	1.0473279e+05	2.9380578e+02	1.2390401e+00
0.000249136    	(1.2409596e+01 9.9921285e-05 -1.0164514e+01)	1.0474086e+05	2.9380624e+02	1.2391336e+00
0.000249512    	(1.2401908e+01 -2.4515183e-04 -1.0161020e+01)	1.0474893e+05	2.9380670e+02	1.2392272e+00
0.000249887    	(1.2379367e+01 8.4587087e-05 -1.0142650e+01)	1.0475701e+05	2.9380716e+02	1.2393207e+00
0.000250263    	(1.2368705e+01 -5.8136409e-05 -1.0134470e+01)	1.0476508e+05	2.9380762e+02	1.2394143e+00
0.000250639    	(1.2349199e+01 6.9502596e-05 -1.0119657e+01)	1.0477316e+05	2.9380809e+02	1.2395079e+00
0.000251014    	(1.2341595e+01 -6.0975590e-05 -1.0115333e+01)	1.0478123e+05	2.9380855e+02	1.2396015e+00
0.00025139     	(1.2318981e+01 -2.7618714e-05 -1.0096370e+01)	1.0478931e+05	2.9380902e+02	1.2396951e+00
0.000251766    	(1.2308195e+01 -2.0674242e-04 -1.0087808e+01)	1.0479739e+05	2.9380949e+02	1.2397887e+00
0.000252141    	(1.2288484e+01 3.7143201e-05 -1.0072553e+01)	1.0480547e+05	2.9380996e+02	1.2398823e+00
0.000252517    	(1.2273103e+01 2.9426429e-05 -1.0060424e+01)	1.0481355e+05	2.9381043e+02	1.2399759e+00
0.000252893    	(1.2257690e+01 2.1593741e-05 -1.0048294e+01)	1.0482164e+05	2.9381090e+02	1.2400696e+00
0.000253268    	(1.2242251e+01 1.3598264e-05 -1.0036126e+01)	1.0482972e+05	2.9381137e+02	1.2401632e+00
0.000253644    	(1.2226604e+01 6.3279610e-07 -1.0023939e+01)	1.0483781e+05	2.9381184e+02	1.2402569e+00
0.00025402     	(1.2211442e+01 -8.2971567e-06 -1.0012754e+01)	1.0484590e+05	2.9381232e+02	1.2403506e+00
0.000254395    	(1.2195866e+01 -1.6073718e-05 -1.0000241e+01)	1.0485399e+05	2.9381279e+02	1.2404443e+00
0.000254771    	(1.2180296e+01 -2.4435335e-05 -9.9882140e+00)	1.0486208e+05	2.9381327e+02	1.2405381e+00
0.000255147    	(1.2164616e+01 -3.2296903e-05 -9.9758498e+00)	1.0487018e+05	2.9381375e+02	1.2406318e+00
0.000255522    	(1.2148889e+01 -3.9763882e-05 -9.9634591e+00)	1.0487827e+05	2.9381423e+02	1.2407255e+00
0.000255898    	(1.2133149e+01 -4.7467444e-05 -9.9512493e+00)	1.0488636e+05	2.9381471e+02	1.2408193e+00
0.000256273    	(1.2117359e+01 -5.5150680e-05 -9.9388956e+00)	1.0489446e+05	2.9381519e+02	1.2409130e+00
0.000256649    	(1.2101520e+01 -6.2770032e-05 -9.9264118e+00)	1.0490256e+05	2.9381567e+02	1.2410068e+00
0.000257025    	(1.2089881e+01 -2.5669573e-04 -9.9177296e+00)	1.0491066e+05	2.9381615e+02	1.2411006e+00
0.0002574      	(1.2074025e+01 -3.0850430e-04 -9.9050926e+00)	1.0491875e+05	2.9381663e+02	1.2411943e+00
0.000257776    	(1.2058123e+01 -3.7613858e-04 -9.8924252e+00)	1.0492685e+05	2.9381712e+02	1.2412881e+00
0.000258152    	(1.2042125e+01 -4.3073767e-04 -9.8797887e+00)	1.0493496e+05	2.9381760e+02	1.2413819e+00
0.000258527    	(1.2026086e+01 -4.8282041e-04 -9.8670811e+00)	1.0494306e+05	2.9381808e+02	1.2414757e+00
0.000258903    	(1.2010026e+01 -5.2378547e-04 -9.8543164e+00)	1.0495116e+05	2.9381857e+02	1.2415695e+00
0.000259279    	(1.1994436e+01 -5.3121170e-04 -9.8430522e+00)	1.0495927e+05	2.9381906e+02	1.2416634e+00
0.000259654    	(1.1978337e+01 -5.1226601e-04 -9.8300044e+00)	1.0496737e+05	2.9381954e+02	1.2417572e+00
0.00026003     	(1.1962203e+01 -4.8123938e-04 -9.8167383e+00)	1.0497548e+05	2.9382003e+02	1.2418510e+00
0.000260406    	(1.1946066e+01 -4.5052096e-04 -9.8035355e+00)	1.0498358e+05	2.9382052e+02	1.2419448e+00
0.000260781    	(1.1929904e+01 -4.2925171e-04 -9.7904299e+00)	1.0499169e+05	2.9382100e+02	1.2420387e+00
0.000261157    	(1.1913693e+01 -4.1987706e-04 -9.7773286e+00)	1.0499980e+05	2.9382149e+02	1.2421325e+00
0.000261533    	(1.1897476e+01 -4.2026286e-04 -9.7641907e+00)	1.0500790e+05	2.9382198e+02	1.2422264e+00
0.000261908    	(1.1884080e+01 -9.1365926e-04 -9.7540830e+00)	1.0501601e+05	2.9382247e+02	1.2423202e+00
0.000262284    	(1.1867957e+01 -9.2630277e-04 -9.7408873e+00)	1.0502412e+05	2.9382296e+02	1.2424141e+00
0.00026266     	(1.1851884e+01 -9.6990884e-04 -9.7277213e+00)	1.0503223e+05	2.9382345e+02	1.2425079e+00
0.000263035    	(1.1835840e+01 -1.0147353e-03 -9.7146328e+00)	1.0504033e+05	2.9382393e+02	1.2426018e+00
0.000263411    	(1.1819622e+01 -1.0353654e-03 -9.7016856e+00)	1.0504844e+05	2.9382442e+02	1.2426956e+00
0.000263787    	(1.1806494e+01 -1.5202262e-03 -9.6919472e+00)	1.0505655e+05	2.9382491e+02	1.2427895e+00
0.000264162    	(1.1794395e+01 -1.9419233e-03 -9.6808472e+00)	1.0506466e+05	2.9382540e+02	1.2428833e+00
0.000264538    	(1.1785545e+01 -2.4754512e-03 -9.6771322e+00)	1.0507276e+05	2.9382588e+02	1.2429772e+00
0.000264914    	(1.1764684e+01 1.0457266e-03 -9.6787067e+00)	1.0508087e+05	2.9382637e+02	1.2430710e+00
0.000265289    	(1.1751053e+01 -1.6486544e-04 -9.6679852e+00)	1.0508898e+05	2.9382686e+02	1.2431649e+00
0.000265665    	(1.1737932e+01 8.0103223e-04 -9.6635771e+00)	1.0509708e+05	2.9382734e+02	1.2432587e+00
0.000266041    	(1.1720288e+01 1.0778006e-03 -9.6519559e+00)	1.0510518e+05	2.9382783e+02	1.2433525e+00
0.000266416    	(1.1718600e+01 -5.2132461e-05 -9.6649464e+00)	1.0511329e+05	2.9382831e+02	1.2434463e+00
0.000266792    	(1.1707038e+01 -3.3830502e-04 -9.6549433e+00)	1.0512139e+05	2.9382880e+02	1.2435401e+00
0.000267168    	(1.1712771e+01 2.3225597e-03 -9.6407301e+00)	1.0512949e+05	2.9382928e+02	1.2436339e+00
0.000267543    	(1.1687393e+01 1.6205444e-03 -9.6270250e+00)	1.0513760e+05	2.9382976e+02	1.2437278e+00
0.000267919    	(1.1689817e+01 6.4599871e-03 -9.6357359e+00)	1.0514570e+05	2.9383025e+02	1.2438216e+00
0.000268295    	(1.1689259e+01 6.6568112e-03 -9.6091818e+00)	1.0515380e+05	2.9383073e+02	1.2439154e+00
0.00026867     	(1.1678374e+01 8.3559684e-03 -9.6062368e+00)	1.0516190e+05	2.9383121e+02	1.2440092e+00
0.000269046    	(1.1682317e+01 1.1464273e-02 -9.5987057e+00)	1.0517001e+05	2.9383169e+02	1.2441030e+00
0.000269421    	(1.1668463e+01 1.1444575e-02 -9.5889708e+00)	1.0517811e+05	2.9383218e+02	1.2441968e+00
0.000269797    	(1.1655735e+01 1.2761682e-02 -9.5679209e+00)	1.0518621e+05	2.9383266e+02	1.2442906e+00
0.000270173    	(1.1658397e+01 1.4150991e-02 -9.5633766e+00)	1.0519431e+05	2.9383314e+02	1.2443844e+00
0.000270548    	(1.1631848e+01 1.3861813e-02 -9.5482927e+00)	1.0520241e+05	2.9383362e+02	1.2444782e+00
0.000270924    	(1.1630775e+01 1.4632214e-02 -9.5422430e+00)	1.0521051e+05	2.9383410e+02	1.2445720e+00
0.0002713      	(1.1614167e+01 1.4803342e-02 -9.5293114e+00)	1.0521862e+05	2.9383458e+02	1.2446658e+00
0.000271675    	(1.1597440e+01 1.4956174e-02 -9.5162568e+00)	1.0522672e+05	2.9383506e+02	1.2447596e+00
0.000272051    	(1.1575567e+01 1.5379479e-02 -9.4993824e+00)	1.0523482e+05	2.9383554e+02	1.2448533e+00
0.000272427    	(1.1558632e+01 1.5620610e-02 -9.4861630e+00)	1.0524292e+05	2.9383602e+02	1.2449471e+00
0.000272802    	(1.1541646e+01 1.5844984e-02 -9.4730298e+00)	1.0525101e+05	2.9383650e+02	1.2450409e+00
0.000273178    	(1.1527352e+01 1.4793986e-02 -9.4660618e+00)	1.0525911e+05	2.9383698e+02	1.2451347e+00
0.000273554    	(1.1525151e+01 1.4230022e-02 -9.4613826e+00)	1.0526721e+05	2.9383746e+02	1.2452285e+00
0.000273929    	(1.1508846e+01 1.4453752e-02 -9.4486766e+00)	1.0527531e+05	2.9383794e+02	1.2453222e+00
0.000274305    	(1.1502532e+01 1.4143614e-02 -9.4423808e+00)	1.0528341e+05	2.9383842e+02	1.2454160e+00
0.000274681    	(1.1486202e+01 1.4258217e-02 -9.4292967e+00)	1.0529151e+05	2.9383890e+02	1.2455098e+00
0.000275056    	(1.1474730e+01 1.1753857e-02 -9.4202123e+00)	1.0529961e+05	2.9383938e+02	1.2456036e+00
0.000275432    	(1.1464902e+01 1.1336897e-02 -9.4093831e+00)	1.0530771e+05	2.9383986e+02	1.2456973e+00
0.000275808    	(1.1459608e+01 1.0320218e-02 -9.4099051e+00)	1.0531581e+05	2.9384033e+02	1.2457911e+00
0.000276183    	(1.1442827e+01 1.0741027e-02 -9.3963239e+00)	1.0532390e+05	2.9384081e+02	1.2458849e+00
0.000276559    	(1.1425728e+01 1.0956276e-02 -9.3826410e+00)	1.0533200e+05	2.9384129e+02	1.2459787e+00
0.000276935    	(1.1405948e+01 9.7915431e-03 -9.3712510e+00)	1.0534010e+05	2.9384177e+02	1.2460724e+00
0.00027731     	(1.1393765e+01 7.1061015e-03 -9.3700787e+00)	1.0534820e+05	2.9384225e+02	1.2461662e+00
