# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.0890894      	(7.2973051e+00 3.4522622e-01 -6.1348211e+00)	1.9976597e+05	2.9390163e+02	2.3625590e+00
0.0890898      	(7.6658535e+00 4.1778892e-01 -6.4911997e+00)	1.9973690e+05	2.9388940e+02	2.3623134e+00
0.0890902      	(8.0135012e+00 4.8517956e-01 -6.8241526e+00)	1.9970947e+05	2.9387786e+02	2.3620816e+00
0.0890905      	(8.3442570e+00 5.4421334e-01 -7.1371356e+00)	1.9968424e+05	2.9386724e+02	2.3618684e+00
0.0890909      	(8.6498845e+00 5.9584773e-01 -7.4396038e+00)	1.9966150e+05	2.9385767e+02	2.3616761e+00
0.0890913      	(8.9361848e+00 6.4101816e-01 -7.7227873e+00)	1.9964129e+05	2.9384916e+02	2.3615053e+00
0.0890917      	(9.2156634e+00 6.8204489e-01 -7.9991710e+00)	1.9962349e+05	2.9384167e+02	2.3613549e+00
0.0890921      	(9.4733764e+00 7.1264452e-01 -8.2531758e+00)	1.9960879e+05	2.9383548e+02	2.3612306e+00
0.0890924      	(9.6950330e+00 7.3434759e-01 -8.4962562e+00)	1.9959762e+05	2.9383077e+02	2.3611362e+00
0.0890928      	(9.8887070e+00 7.4872519e-01 -8.7247233e+00)	1.9959014e+05	2.9382762e+02	2.3610729e+00
0.0890932      	(1.0056836e+01 7.5035289e-01 -8.9121005e+00)	1.9958652e+05	2.9382609e+02	2.3610423e+00
0.0890936      	(1.0187262e+01 7.3791848e-01 -9.0753227e+00)	1.9958674e+05	2.9382618e+02	2.3610442e+00
0.089094       	(1.0278529e+01 7.0348886e-01 -9.2143504e+00)	1.9959131e+05	2.9382810e+02	2.3610828e+00
0.0890943      	(1.0308943e+01 6.5107107e-01 -9.3085976e+00)	1.9960087e+05	2.9383213e+02	2.3611635e+00
0.0890947      	(1.0285935e+01 5.2697678e-01 -9.3500272e+00)	1.9961589e+05	2.9383845e+02	2.3612905e+00
0.0890951      	(1.0165774e+01 4.0512168e-01 -9.3395701e+00)	1.9963597e+05	2.9384690e+02	2.3614602e+00
0.0890955      	(9.9525730e+00 2.8123111e-01 -9.2438524e+00)	1.9966083e+05	2.9385736e+02	2.3616703e+00
0.0890959      	(9.6752999e+00 2.4052549e-01 -9.0717808e+00)	1.9968926e+05	2.9386933e+02	2.3619106e+00
0.0890963      	(9.3202690e+00 2.0121574e-01 -8.8231499e+00)	1.9971932e+05	2.9388198e+02	2.3621646e+00
0.0890966      	(8.9083263e+00 1.6113005e-01 -8.5205996e+00)	1.9974870e+05	2.9389435e+02	2.3624130e+00
0.089097       	(8.4442131e+00 1.3597325e-01 -8.1971145e+00)	1.9977538e+05	2.9390557e+02	2.3626385e+00
0.0890974      	(7.9536643e+00 1.0979357e-01 -7.8691368e+00)	1.9979774e+05	2.9391498e+02	2.3628274e+00
0.0890978      	(7.4427847e+00 8.1166352e-02 -7.4893297e+00)	1.9981486e+05	2.9392219e+02	2.3629721e+00
0.0890982      	(6.8979509e+00 3.5169569e-02 -7.0997553e+00)	1.9982736e+05	2.9392745e+02	2.3630778e+00
0.0890985      	(6.4283920e+00 2.4603331e-02 -6.6345181e+00)	1.9983616e+05	2.9393115e+02	2.3631521e+00
0.0890989      	(6.0303351e+00 2.2425001e-02 -6.1835910e+00)	1.9984116e+05	2.9393326e+02	2.3631944e+00
0.0890993      	(5.7028904e+00 9.1396897e-03 -5.7599351e+00)	1.9984226e+05	2.9393371e+02	2.3632036e+00
0.0890997      	(5.4454326e+00 -1.1512915e-02 -5.3838022e+00)	1.9983965e+05	2.9393262e+02	2.3631816e+00
0.0891001      	(5.2615916e+00 -1.6323145e-02 -5.0509332e+00)	1.9983366e+05	2.9393009e+02	2.3631310e+00
0.0891004      	(5.0972329e+00 -2.4222207e-02 -4.7499191e+00)	1.9982496e+05	2.9392643e+02	2.3630574e+00
0.0891008      	(4.9736021e+00 -4.7892474e-02 -4.4812986e+00)	1.9981442e+05	2.9392199e+02	2.3629683e+00
0.0891012      	(4.8525747e+00 -7.0253751e-02 -4.2511121e+00)	1.9980288e+05	2.9391713e+02	2.3628708e+00
0.0891016      	(4.7452246e+00 -1.1243825e-01 -4.0291390e+00)	1.9979111e+05	2.9391217e+02	2.3627713e+00
0.089102       	(4.6206534e+00 -1.6457600e-01 -3.8153860e+00)	1.9977984e+05	2.9390743e+02	2.3626760e+00
0.0891023      	(4.4851972e+00 -2.0137427e-01 -3.6082239e+00)	1.9977005e+05	2.9390330e+02	2.3625932e+00
0.0891027      	(4.3118351e+00 -2.5197250e-01 -3.4143575e+00)	1.9976251e+05	2.9390012e+02	2.3625294e+00
0.0891031      	(4.1127137e+00 -3.1085489e-01 -3.2284339e+00)	1.9975758e+05	2.9389804e+02	2.3624877e+00
0.0891035      	(3.8997999e+00 -3.6874690e-01 -3.0336576e+00)	1.9975612e+05	2.9389742e+02	2.3624753e+00
0.0891039      	(3.6667547e+00 -3.9450069e-01 -2.8399900e+00)	1.9975860e+05	2.9389846e+02	2.3624962e+00
0.0891042      	(3.4215257e+00 -4.0908680e-01 -2.6492745e+00)	1.9976512e+05	2.9390120e+02	2.3625513e+00
0.0891046      	(3.1848138e+00 -4.3910028e-01 -2.4515329e+00)	1.9977545e+05	2.9390555e+02	2.3626386e+00
0.089105       	(2.9587859e+00 -4.5137161e-01 -2.2797836e+00)	1.9978919e+05	2.9391133e+02	2.3627547e+00
0.0891054      	(2.7687167e+00 -4.4115474e-01 -2.1460793e+00)	1.9980550e+05	2.9391820e+02	2.3628926e+00
0.0891058      	(2.6306836e+00 -4.2917037e-01 -2.0487285e+00)	1.9982385e+05	2.9392592e+02	2.3630477e+00
0.0891061      	(2.5166359e+00 -4.0741972e-01 -2.0158871e+00)	1.9984393e+05	2.9393437e+02	2.3632174e+00
0.0891065      	(2.4720949e+00 -3.8387463e-01 -2.0159621e+00)	1.9986478e+05	2.9394315e+02	2.3633936e+00
0.0891069      	(2.4830299e+00 -3.7372984e-01 -2.0681989e+00)	1.9988506e+05	2.9395168e+02	2.3635650e+00
0.0891073      	(2.5837111e+00 -3.7210260e-01 -2.1920520e+00)	1.9990363e+05	2.9395949e+02	2.3637219e+00
0.0891077      	(2.8036620e+00 -3.1539706e-01 -2.3585521e+00)	1.9991942e+05	2.9396614e+02	2.3638554e+00
0.0891081      	(3.1156624e+00 -2.2318230e-01 -2.5711868e+00)	1.9993134e+05	2.9397115e+02	2.3639561e+00
0.0891084      	(3.5234919e+00 -1.2664888e-01 -2.7949439e+00)	1.9993804e+05	2.9397397e+02	2.3640127e+00
0.0891088      	(3.9729823e+00 -9.9515651e-02 -3.0843301e+00)	1.9993788e+05	2.9397390e+02	2.3640114e+00
0.0891092      	(4.4589813e+00 -9.2251457e-02 -3.4264215e+00)	1.9993011e+05	2.9397064e+02	2.3639458e+00
0.0891096      	(4.9617368e+00 -9.9821049e-02 -3.8114090e+00)	1.9991484e+05	2.9396422e+02	2.3638168e+00
0.08911        	(5.4551684e+00 -5.7252318e-02 -4.1977885e+00)	1.9989332e+05	2.9395518e+02	2.3636350e+00
0.0891103      	(5.9378255e+00 1.4702561e-02 -4.5878120e+00)	1.9986733e+05	2.9394426e+02	2.3634155e+00
0.0891107      	(6.3980239e+00 1.0188467e-01 -4.9716048e+00)	1.9983836e+05	2.9393207e+02	2.3631707e+00
0.0891111      	(6.8206845e+00 1.8810378e-01 -5.3400387e+00)	1.9980767e+05	2.9391917e+02	2.3629114e+00
0.0891115      	(7.2111946e+00 2.7271449e-01 -5.6869775e+00)	1.9977619e+05	2.9390593e+02	2.3626454e+00
0.0891119      	(7.5691693e+00 3.5278285e-01 -6.0068561e+00)	1.9974491e+05	2.9389277e+02	2.3623811e+00
0.0891122      	(7.8960458e+00 4.3215152e-01 -6.3008239e+00)	1.9971476e+05	2.9388008e+02	2.3621263e+00
0.0891126      	(8.1909544e+00 5.1663815e-01 -6.5781793e+00)	1.9968658e+05	2.9386822e+02	2.3618881e+00
0.089113       	(8.4568600e+00 5.8405378e-01 -6.8234398e+00)	1.9966112e+05	2.9385750e+02	2.3616729e+00
0.0891134      	(8.7046357e+00 6.4965577e-01 -7.0500991e+00)	1.9963866e+05	2.9384804e+02	2.3614830e+00
0.0891138      	(8.9424606e+00 7.0997965e-01 -7.2752535e+00)	1.9961928e+05	2.9383988e+02	2.3613191e+00
0.0891141      	(9.1574719e+00 7.6188612e-01 -7.4841270e+00)	1.9960296e+05	2.9383300e+02	2.3611811e+00
0.0891145      	(9.3638906e+00 7.9757357e-01 -7.6840904e+00)	1.9959017e+05	2.9382761e+02	2.3610730e+00
0.0891149      	(9.5406831e+00 8.2275640e-01 -7.8700372e+00)	1.9958140e+05	2.9382391e+02	2.3609988e+00
0.0891153      	(9.6993273e+00 8.4261935e-01 -8.0246805e+00)	1.9957714e+05	2.9382211e+02	2.3609627e+00
0.0891157      	(9.8284768e+00 8.4343951e-01 -8.1505191e+00)	1.9957737e+05	2.9382220e+02	2.3609647e+00
0.089116       	(9.9365944e+00 8.4154982e-01 -8.2504059e+00)	1.9958259e+05	2.9382440e+02	2.3610088e+00
0.0891164      	(1.0012099e+01 8.0700512e-01 -8.3347276e+00)	1.9959295e+05	2.9382876e+02	2.3610964e+00
0.0891168      	(1.0044187e+01 7.6571934e-01 -8.3736754e+00)	1.9960852e+05	2.9383532e+02	2.3612280e+00
0.0891172      	(1.0044052e+01 6.7517377e-01 -8.3741932e+00)	1.9962914e+05	2.9384401e+02	2.3614023e+00
0.0891176      	(9.9922051e+00 5.4764816e-01 -8.3346498e+00)	1.9965491e+05	2.9385486e+02	2.3616202e+00
0.089118       	(9.8654135e+00 3.8758863e-01 -8.2324203e+00)	1.9968554e+05	2.9386776e+02	2.3618791e+00
0.0891183      	(9.6485901e+00 2.3394940e-01 -8.0768768e+00)	1.9971923e+05	2.9388194e+02	2.3621639e+00
0.0891187      	(9.3789111e+00 1.6278986e-01 -7.8547162e+00)	1.9975417e+05	2.9389665e+02	2.3624592e+00
0.0891191      	(9.0344705e+00 1.3945813e-01 -7.5786956e+00)	1.9978852e+05	2.9391111e+02	2.3627496e+00
0.0891195      	(8.6291436e+00 1.1770335e-01 -7.2541929e+00)	1.9981948e+05	2.9392414e+02	2.3630112e+00
0.0891199      	(8.1908879e+00 9.9138246e-02 -6.8939536e+00)	1.9984446e+05	2.9393465e+02	2.3632223e+00
0.0891202      	(7.7062702e+00 8.1028519e-02 -6.5154124e+00)	1.9986158e+05	2.9394184e+02	2.3633669e+00
0.0891206      	(7.2149498e+00 7.2697923e-02 -6.1273927e+00)	1.9986931e+05	2.9394509e+02	2.3634322e+00
0.089121       	(6.7232940e+00 6.5120810e-02 -5.7730742e+00)	1.9986801e+05	2.9394454e+02	2.3634212e+00
0.0891214      	(6.1735964e+00 2.2231185e-02 -5.4282846e+00)	1.9985961e+05	2.9394100e+02	2.3633502e+00
0.0891218      	(5.6681431e+00 1.0632860e-02 -5.0461700e+00)	1.9984739e+05	2.9393586e+02	2.3632469e+00
0.0891221      	(5.2677034e+00 1.4156121e-02 -4.6738204e+00)	1.9983329e+05	2.9392993e+02	2.3631277e+00
0.0891225      	(4.9360929e+00 1.5776792e-02 -4.3561525e+00)	1.9981809e+05	2.9392353e+02	2.3629992e+00
0.0891229      	(4.6703635e+00 -5.9323884e-03 -4.0996142e+00)	1.9980254e+05	2.9391698e+02	2.3628678e+00
0.0891233      	(4.4630030e+00 -3.5803888e-02 -3.8990515e+00)	1.9978742e+05	2.9391061e+02	2.3627400e+00
0.0891237      	(4.3200897e+00 -6.8975172e-02 -3.7467815e+00)	1.9977331e+05	2.9390467e+02	2.3626207e+00
0.089124       	(4.2112731e+00 -1.0714095e-01 -3.6303302e+00)	1.9976072e+05	2.9389937e+02	2.3625143e+00
0.0891244      	(4.1315896e+00 -1.4602258e-01 -3.5518120e+00)	1.9975025e+05	2.9389495e+02	2.3624257e+00
0.0891248      	(4.0705564e+00 -1.8229453e-01 -3.4821960e+00)	1.9974266e+05	2.9389175e+02	2.3623615e+00
0.0891252      	(4.0135443e+00 -2.3273877e-01 -3.4203101e+00)	1.9973838e+05	2.9388994e+02	2.3623252e+00
0.0891256      	(3.9554791e+00 -2.6944910e-01 -3.3432611e+00)	1.9973785e+05	2.9388971e+02	2.3623207e+00
0.0891259      	(3.8841652e+00 -2.7359979e-01 -3.2575162e+00)	1.9974179e+05	2.9389137e+02	2.3623540e+00
0.0891263      	(3.7871832e+00 -2.7647480e-01 -3.1703259e+00)	1.9975041e+05	2.9389499e+02	2.3624269e+00
0.0891267      	(3.6708384e+00 -2.8512384e-01 -3.0663774e+00)	1.9976350e+05	2.9390050e+02	2.3625375e+00
0.0891271      	(3.5517654e+00 -2.7288832e-01 -2.9571107e+00)	1.9978024e+05	2.9390755e+02	2.3626790e+00
0.0891275      	(3.4149033e+00 -2.5215226e-01 -2.8569988e+00)	1.9980030e+05	2.9391600e+02	2.3628485e+00
0.0891279      	(3.3162759e+00 -2.4534252e-01 -2.7489080e+00)	1.9982281e+05	2.9392547e+02	2.3630389e+00
0.0891282      	(3.2149122e+00 -2.2770443e-01 -2.6682239e+00)	1.9984710e+05	2.9393570e+02	2.3632441e+00
0.0891286      	(3.1697133e+00 -2.2423891e-01 -2.6051444e+00)	1.9987188e+05	2.9394613e+02	2.3634536e+00
0.089129       	(3.1536104e+00 -2.3075846e-01 -2.5639639e+00)	1.9989601e+05	2.9395628e+02	2.3636575e+00
0.0891294      	(3.1415968e+00 -2.1429101e-01 -2.6205578e+00)	1.9991818e+05	2.9396561e+02	2.3638449e+00
0.0891298      	(3.1689735e+00 -1.7523070e-01 -2.7415936e+00)	1.9993666e+05	2.9397338e+02	2.3640010e+00
0.0891301      	(3.2486933e+00 -1.6727121e-01 -2.9504605e+00)	1.9994944e+05	2.9397876e+02	2.3641090e+00
0.0891305      	(3.4218647e+00 -1.7010569e-01 -3.1546291e+00)	1.9995472e+05	2.9398098e+02	2.3641536e+00
0.0891309      	(3.6635916e+00 -1.6378242e-01 -3.4073101e+00)	1.9995148e+05	2.9397962e+02	2.3641263e+00
0.0891313      	(3.9595143e+00 -1.2187844e-01 -3.7035459e+00)	1.9994008e+05	2.9397483e+02	2.3640299e+00
0.0891317      	(4.2875792e+00 -6.1966166e-02 -4.0053054e+00)	1.9992190e+05	2.9396719e+02	2.3638764e+00
0.089132       	(4.6509945e+00 1.3850088e-02 -4.3417972e+00)	1.9989917e+05	2.9395764e+02	2.3636844e+00
0.0891324      	(5.0454774e+00 9.2157045e-02 -4.6988936e+00)	1.9987330e+05	2.9394676e+02	2.3634659e+00
0.0891328      	(5.4616927e+00 1.7549924e-01 -5.0650377e+00)	1.9984525e+05	2.9393496e+02	2.3632288e+00
0.0891332      	(5.8858965e+00 2.5112152e-01 -5.4307553e+00)	1.9981600e+05	2.9392267e+02	2.3629818e+00
0.0891336      	(6.3120959e+00 3.1618926e-01 -5.7916662e+00)	1.9978639e+05	2.9391021e+02	2.3627316e+00
0.0891339      	(6.7327936e+00 3.8386912e-01 -6.1477631e+00)	1.9975741e+05	2.9389802e+02	2.3624867e+00
0.0891343      	(7.1363459e+00 4.4411935e-01 -6.4859382e+00)	1.9972983e+05	2.9388642e+02	2.3622536e+00
0.0891347      	(7.5240465e+00 5.0093652e-01 -6.8086288e+00)	1.9970417e+05	2.9387562e+02	2.3620367e+00
0.0891351      	(7.8869977e+00 5.5082884e-01 -7.1022423e+00)	1.9968072e+05	2.9386574e+02	2.3618385e+00
0.0891355      	(8.2256611e+00 5.9655225e-01 -7.3732355e+00)	1.9965966e+05	2.9385688e+02	2.3616605e+00
0.0891358      	(8.5399078e+00 6.3700695e-01 -7.6192887e+00)	1.9964124e+05	2.9384912e+02	2.3615048e+00
0.0891362      	(8.8313486e+00 6.7868562e-01 -7.8383562e+00)	1.9962529e+05	2.9384241e+02	2.3613700e+00
0.0891366      	(9.0987139e+00 7.1389449e-01 -8.0292458e+00)	1.9961226e+05	2.9383692e+02	2.3612598e+00
0.089137       	(9.3188631e+00 7.5073806e-01 -8.1992756e+00)	1.9960271e+05	2.9383289e+02	2.3611790e+00
0.0891374      	(9.5111473e+00 7.7840855e-01 -8.3231547e+00)	1.9959684e+05	2.9383042e+02	2.3611294e+00
0.0891378      	(9.6644306e+00 7.9956827e-01 -8.4156784e+00)	1.9959543e+05	2.9382983e+02	2.3611175e+00
0.0891381      	(9.7595221e+00 8.0730687e-01 -8.4781504e+00)	1.9959896e+05	2.9383131e+02	2.3611473e+00
0.0891385      	(9.8262659e+00 8.0484252e-01 -8.4958433e+00)	1.9960737e+05	2.9383485e+02	2.3612184e+00
0.0891389      	(9.8457351e+00 7.8403418e-01 -8.4838371e+00)	1.9962063e+05	2.9384044e+02	2.3613305e+00
0.0891393      	(9.8229352e+00 7.2890888e-01 -8.4337220e+00)	1.9963891e+05	2.9384814e+02	2.3614851e+00
0.0891397      	(9.7720023e+00 6.2103318e-01 -8.3553684e+00)	1.9966209e+05	2.9385790e+02	2.3616810e+00
0.08914        	(9.6554048e+00 5.1881070e-01 -8.2044478e+00)	1.9969021e+05	2.9386974e+02	2.3619187e+00
0.0891404      	(9.4663580e+00 3.9241155e-01 -7.9597699e+00)	1.9972248e+05	2.9388333e+02	2.3621915e+00
0.0891408      	(9.1840135e+00 3.0953353e-01 -7.6932336e+00)	1.9975658e+05	2.9389768e+02	2.3624797e+00
0.0891412      	(8.8552259e+00 2.5817024e-01 -7.3758680e+00)	1.9978985e+05	2.9391168e+02	2.3627609e+00
0.0891416      	(8.4882048e+00 2.1535462e-01 -7.0043005e+00)	1.9982010e+05	2.9392441e+02	2.3630165e+00
0.0891419      	(8.0942692e+00 1.8309386e-01 -6.6080632e+00)	1.9984412e+05	2.9393450e+02	2.3632194e+00
0.0891423      	(7.7129541e+00 1.5683878e-01 -6.1916101e+00)	1.9985963e+05	2.9394102e+02	2.3633505e+00
0.0891427      	(7.3257750e+00 1.4513315e-01 -5.7700239e+00)	1.9986603e+05	2.9394371e+02	2.3634045e+00
0.0891431      	(6.9437371e+00 1.3240353e-01 -5.3691179e+00)	1.9986451e+05	2.9394307e+02	2.3633916e+00
0.0891435      	(6.5275012e+00 1.0612809e-01 -4.9977068e+00)	1.9985676e+05	2.9393981e+02	2.3633261e+00
0.0891438      	(6.1162356e+00 8.9276984e-02 -4.6526469e+00)	1.9984459e+05	2.9393469e+02	2.3632233e+00
0.0891442      	(5.6943758e+00 5.2759356e-02 -4.3456718e+00)	1.9982967e+05	2.9392841e+02	2.3630972e+00
0.0891446      	(5.3204099e+00 1.1378534e-02 -4.0431522e+00)	1.9981341e+05	2.9392156e+02	2.3629598e+00
0.089145       	(4.9801143e+00 -3.2270359e-02 -3.8075782e+00)	1.9979667e+05	2.9391452e+02	2.3628183e+00
0.0891454      	(4.7039009e+00 -9.2673265e-02 -3.6102695e+00)	1.9978026e+05	2.9390760e+02	2.3626795e+00
0.0891457      	(4.4617507e+00 -1.4358617e-01 -3.4480043e+00)	1.9976518e+05	2.9390125e+02	2.3625520e+00
0.0891461      	(4.2563221e+00 -1.8886246e-01 -3.3207134e+00)	1.9975206e+05	2.9389572e+02	2.3624410e+00
0.0891465      	(4.0796246e+00 -2.2668141e-01 -3.2277512e+00)	1.9974120e+05	2.9389114e+02	2.3623492e+00
0.0891469      	(3.9322429e+00 -2.6794963e-01 -3.1428073e+00)	1.9973346e+05	2.9388787e+02	2.3622836e+00
0.0891473      	(3.7943473e+00 -3.0366763e-01 -3.0688812e+00)	1.9972924e+05	2.9388608e+02	2.3622479e+00
0.0891477      	(3.6462992e+00 -3.2891204e-01 -3.0007441e+00)	1.9972912e+05	2.9388602e+02	2.3622469e+00
0.089148       	(3.5176667e+00 -3.4053799e-01 -2.9136106e+00)	1.9973340e+05	2.9388782e+02	2.3622830e+00
0.0891484      	(3.3847060e+00 -3.5608176e-01 -2.8308119e+00)	1.9974205e+05	2.9389145e+02	2.3623560e+00
0.0891488      	(3.2325170e+00 -3.6554672e-01 -2.7444490e+00)	1.9975516e+05	2.9389697e+02	2.3624668e+00
0.0891492      	(3.0700048e+00 -3.5810876e-01 -2.6598404e+00)	1.9977224e+05	2.9390416e+02	2.3626112e+00
0.0891496      	(2.9215359e+00 -3.3873141e-01 -2.5873131e+00)	1.9979250e+05	2.9391269e+02	2.3627824e+00
0.0891499      	(2.7790536e+00 -3.3437076e-01 -2.5434806e+00)	1.9981521e+05	2.9392226e+02	2.3629745e+00
0.0891503      	(2.6777309e+00 -3.0104868e-01 -2.5246126e+00)	1.9983957e+05	2.9393251e+02	2.3631804e+00
0.0891507      	(2.6214209e+00 -2.5092119e-01 -2.5198321e+00)	1.9986485e+05	2.9394316e+02	2.3633941e+00
0.0891511      	(2.6285660e+00 -2.0885847e-01 -2.5393181e+00)	1.9988994e+05	2.9395372e+02	2.3636061e+00
0.0891515      	(2.6957783e+00 -1.3606384e-01 -2.5466662e+00)	1.9991364e+05	2.9396369e+02	2.3638065e+00
0.0891518      	(2.8227729e+00 -1.1990081e-01 -2.6193649e+00)	1.9993421e+05	2.9397235e+02	2.3639803e+00
0.0891522      	(3.0120119e+00 -1.0983864e-01 -2.7146995e+00)	1.9994968e+05	2.9397886e+02	2.3641110e+00
0.0891526      	(3.2953032e+00 -1.4169133e-01 -2.8134872e+00)	1.9995819e+05	2.9398243e+02	2.3641829e+00
0.089153       	(3.5917264e+00 -1.6887967e-01 -3.0408383e+00)	1.9995778e+05	2.9398226e+02	2.3641795e+00
0.0891534      	(3.9188923e+00 -1.8620090e-01 -3.3311032e+00)	1.9994826e+05	2.9397826e+02	2.3640990e+00
0.0891537      	(4.2397839e+00 -1.8397277e-01 -3.6566588e+00)	1.9993118e+05	2.9397109e+02	2.3639548e+00
0.0891541      	(4.6043528e+00 -9.3872114e-02 -3.9831312e+00)	1.9990951e+05	2.9396198e+02	2.3637718e+00
0.0891545      	(4.9843264e+00 1.3449130e-02 -4.3220662e+00)	1.9988508e+05	2.9395171e+02	2.3635654e+00
0.0891549      	(5.3724450e+00 1.1366277e-01 -4.6717476e+00)	1.9985897e+05	2.9394074e+02	2.3633448e+00
0.0891553      	(5.7669352e+00 2.0207725e-01 -5.0256724e+00)	1.9983214e+05	2.9392945e+02	2.3631181e+00
0.0891556      	(6.1595170e+00 2.8521754e-01 -5.3665023e+00)	1.9980554e+05	2.9391827e+02	2.3628934e+00
0.089156       	(6.5326447e+00 3.5677775e-01 -5.6992575e+00)	1.9978001e+05	2.9390753e+02	2.3626777e+00
0.0891564      	(6.8864789e+00 4.2582196e-01 -6.0065505e+00)	1.9975616e+05	2.9389750e+02	2.3624761e+00
0.0891568      	(7.2073298e+00 4.8689618e-01 -6.2926166e+00)	1.9973430e+05	2.9388830e+02	2.3622914e+00
0.0891572      	(7.4977485e+00 5.4717288e-01 -6.5543840e+00)	1.9971476e+05	2.9388008e+02	2.3621262e+00
0.0891576      	(7.7695210e+00 5.9834777e-01 -6.7928301e+00)	1.9969739e+05	2.9387277e+02	2.3619795e+00
0.0891579      	(8.0218594e+00 6.4684204e-01 -7.0172050e+00)	1.9968207e+05	2.9386633e+02	2.3618500e+00
0.0891583      	(8.2527521e+00 6.9425710e-01 -7.2334291e+00)	1.9966857e+05	2.9386065e+02	2.3617359e+00
0.0891587      	(8.4733254e+00 7.4092984e-01 -7.4226373e+00)	1.9965718e+05	2.9385585e+02	2.3616397e+00
0.0891591      	(8.6682432e+00 7.8041044e-01 -7.5949879e+00)	1.9964821e+05	2.9385207e+02	2.3615638e+00
0.0891595      	(8.8462491e+00 8.1335339e-01 -7.7579202e+00)	1.9964149e+05	2.9384924e+02	2.3615070e+00
0.0891598      	(8.9970052e+00 8.2402969e-01 -7.9154554e+00)	1.9963750e+05	2.9384756e+02	2.3614732e+00
0.0891602      	(9.1192546e+00 8.3611981e-01 -8.0455868e+00)	1.9963677e+05	2.9384725e+02	2.3614671e+00
0.0891606      	(9.2138397e+00 8.3995301e-01 -8.1688646e+00)	1.9963931e+05	2.9384832e+02	2.3614885e+00
0.089161       	(9.2882771e+00 8.2255539e-01 -8.2618289e+00)	1.9964544e+05	2.9385090e+02	2.3615403e+00
0.0891614      	(9.3259078e+00 7.8500658e-01 -8.3209366e+00)	1.9965589e+05	2.9385530e+02	2.3616287e+00
0.0891617      	(9.3178190e+00 7.0090031e-01 -8.3403898e+00)	1.9967120e+05	2.9386174e+02	2.3617580e+00
0.0891621      	(9.2319641e+00 5.8885619e-01 -8.3070587e+00)	1.9969199e+05	2.9387049e+02	2.3619338e+00
0.0891625      	(9.0522596e+00 4.7728815e-01 -8.2025754e+00)	1.9971766e+05	2.9388129e+02	2.3621508e+00
0.0891629      	(8.7658579e+00 3.1619911e-01 -8.0445871e+00)	1.9974651e+05	2.9389343e+02	2.3623945e+00
0.0891633      	(8.4359755e+00 2.7644395e-01 -7.7956119e+00)	1.9977661e+05	2.9390610e+02	2.3626489e+00
0.0891636      	(8.0312715e+00 2.4558715e-01 -7.4945621e+00)	1.9980561e+05	2.9391830e+02	2.3628940e+00
0.089164       	(7.5833945e+00 2.1337503e-01 -7.1465041e+00)	1.9983099e+05	2.9392897e+02	2.3631084e+00
0.0891644      	(7.1044623e+00 1.8663912e-01 -6.7650632e+00)	1.9985087e+05	2.9393734e+02	2.3632764e+00
0.0891648      	(6.5992623e+00 1.6929043e-01 -6.3749437e+00)	1.9986387e+05	2.9394280e+02	2.3633862e+00
0.0891652      	(6.1102638e+00 1.7017331e-01 -5.9376858e+00)	1.9987031e+05	2.9394551e+02	2.3634407e+00
0.0891655      	(5.6478542e+00 1.5570676e-01 -5.5088093e+00)	1.9987097e+05	2.9394578e+02	2.3634462e+00
0.0891659      	(5.2452377e+00 1.2852187e-01 -5.0804508e+00)	1.9986658e+05	2.9394394e+02	2.3634091e+00
0.0891663      	(4.8878114e+00 8.7124777e-02 -4.6791360e+00)	1.9985787e+05	2.9394027e+02	2.3633355e+00
0.0891667      	(4.6027687e+00 4.9433614e-02 -4.3061409e+00)	1.9984581e+05	2.9393519e+02	2.3632335e+00
0.0891671      	(4.3612800e+00 -1.3224189e-02 -3.9888155e+00)	1.9983146e+05	2.9392916e+02	2.3631123e+00
0.0891675      	(4.1839306e+00 -8.4971155e-02 -3.7289909e+00)	1.9981583e+05	2.9392258e+02	2.3629802e+00
0.0891678      	(4.0586055e+00 -1.5256550e-01 -3.5261268e+00)	1.9980004e+05	2.9391593e+02	2.3628467e+00
0.0891682      	(3.9645088e+00 -2.1829935e-01 -3.3944231e+00)	1.9978488e+05	2.9390954e+02	2.3627185e+00
0.0891686      	(3.9151047e+00 -2.8805071e-01 -3.3027598e+00)	1.9977118e+05	2.9390377e+02	2.3626027e+00
0.089169       	(3.8918974e+00 -3.5180336e-01 -3.2475744e+00)	1.9975960e+05	2.9389889e+02	2.3625047e+00
0.0891694      	(3.8878722e+00 -3.9929309e-01 -3.2096885e+00)	1.9975079e+05	2.9389518e+02	2.3624303e+00
0.0891697      	(3.8733917e+00 -4.2608239e-01 -3.1815602e+00)	1.9974527e+05	2.9389285e+02	2.3623836e+00
0.0891701      	(3.8515596e+00 -4.5439442e-01 -3.1546957e+00)	1.9974325e+05	2.9389199e+02	2.3623664e+00
0.0891705      	(3.8087367e+00 -4.6286463e-01 -3.1183641e+00)	1.9974525e+05	2.9389282e+02	2.3623833e+00
0.0891709      	(3.7404353e+00 -4.6053109e-01 -3.0622623e+00)	1.9975148e+05	2.9389544e+02	2.3624359e+00
0.0891713      	(3.6653983e+00 -4.4696864e-01 -2.9837549e+00)	1.9976165e+05	2.9389972e+02	2.3625218e+00
