# Region type : patch inlet
# Faces  :     292
# Area   :     1.5721142e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.000589914    	(2.5017333e+01 -6.8047163e-02 -2.1290476e+01)	1.1443732e+05	2.9336290e+02	1.3558921e+00
0.000590319    	(2.5135260e+01 -6.8269108e-02 -2.1392298e+01)	1.1443272e+05	2.9335688e+02	1.3558654e+00
0.000590724    	(2.5246923e+01 -6.8276827e-02 -2.1488890e+01)	1.1442851e+05	2.9335114e+02	1.3558420e+00
0.000591129    	(2.5354237e+01 -6.7174532e-02 -2.1582031e+01)	1.1442453e+05	2.9334557e+02	1.3558205e+00
0.000591534    	(2.5450244e+01 -6.7693977e-02 -2.1665163e+01)	1.1442137e+05	2.9334061e+02	1.3558060e+00
0.000591939    	(2.5544898e+01 -6.6873808e-02 -2.1747483e+01)	1.1441823e+05	2.9333565e+02	1.3557916e+00
0.000592344    	(2.5632208e+01 -6.6447519e-02 -2.1823416e+01)	1.1441559e+05	2.9333106e+02	1.3557815e+00
0.000592749    	(2.5712102e+01 -6.6793701e-02 -2.1892729e+01)	1.1441349e+05	2.9332687e+02	1.3557760e+00
0.000593154    	(2.5791619e+01 -6.5472157e-02 -2.1961998e+01)	1.1441133e+05	2.9332264e+02	1.3557699e+00
0.00059356     	(2.5860702e+01 -6.5721784e-02 -2.2021901e+01)	1.1440996e+05	2.9331898e+02	1.3557706e+00
0.000593965    	(2.5926318e+01 -6.5443557e-02 -2.2078865e+01)	1.1440880e+05	2.9331547e+02	1.3557729e+00
0.00059437     	(2.5987686e+01 -6.4359814e-02 -2.2132253e+01)	1.1440789e+05	2.9331216e+02	1.3557775e+00
0.000594775    	(2.6037144e+01 -6.4972276e-02 -2.2175001e+01)	1.1440790e+05	2.9330952e+02	1.3557898e+00
0.00059518     	(2.6083651e+01 -6.4059855e-02 -2.2215524e+01)	1.1440804e+05	2.9330696e+02	1.3558032e+00
0.000595585    	(2.6118315e+01 -6.3765149e-02 -2.2245709e+01)	1.1440905e+05	2.9330506e+02	1.3558240e+00
0.00059599     	(2.6140279e+01 -6.4409417e-02 -2.2264778e+01)	1.1441101e+05	2.9330384e+02	1.3558528e+00
0.000596395    	(2.6156244e+01 -6.3308480e-02 -2.2279032e+01)	1.1441331e+05	2.9330287e+02	1.3558845e+00
0.0005968      	(2.6153438e+01 -6.3882347e-02 -2.2276832e+01)	1.1441704e+05	2.9330295e+02	1.3559283e+00
0.000597205    	(2.6136172e+01 -6.4430760e-02 -2.2262462e+01)	1.1442179e+05	2.9330378e+02	1.3559808e+00
0.000597611    	(2.6106528e+01 -6.3503561e-02 -2.2237974e+01)	1.1442736e+05	2.9330521e+02	1.3560401e+00
0.000598016    	(2.6052366e+01 -6.4481837e-02 -2.2192158e+01)	1.1443477e+05	2.9330800e+02	1.3561152e+00
0.000598421    	(2.5981958e+01 -6.4266155e-02 -2.2132787e+01)	1.1444328e+05	2.9331158e+02	1.3561994e+00
0.000598826    	(2.5892215e+01 -6.3365748e-02 -2.2056950e+01)	1.1445313e+05	2.9331615e+02	1.3562950e+00
0.000599231    	(2.5775598e+01 -6.4361160e-02 -2.1957776e+01)	1.1446495e+05	2.9332216e+02	1.3564073e+00
0.000599636    	(2.5643768e+01 -6.3186006e-02 -2.1846211e+01)	1.1447770e+05	2.9332885e+02	1.3565276e+00
0.000600041    	(2.5487144e+01 -6.2782406e-02 -2.1713347e+01)	1.1449219e+05	2.9333681e+02	1.3566625e+00
0.000600446    	(2.5305274e+01 -6.3580741e-02 -2.1558802e+01)	1.1450841e+05	2.9334604e+02	1.3568120e+00
0.000600851    	(2.5108178e+01 -6.1962557e-02 -2.1391886e+01)	1.1452549e+05	2.9335590e+02	1.3569688e+00
0.000601257    	(2.4883868e+01 -6.2051911e-02 -2.1201469e+01)	1.1454441e+05	2.9336710e+02	1.3571412e+00
0.000601662    	(2.4639014e+01 -6.2572176e-02 -2.0993534e+01)	1.1456460e+05	2.9337923e+02	1.3573244e+00
0.000602067    	(2.4380853e+01 -6.0994977e-02 -2.0774615e+01)	1.1458544e+05	2.9339184e+02	1.3575130e+00
0.000602472    	(2.4097504e+01 -6.1412001e-02 -2.0533599e+01)	1.1460790e+05	2.9340563e+02	1.3577154e+00
0.000602877    	(2.3799000e+01 -6.1626153e-02 -2.0279988e+01)	1.1463111e+05	2.9341996e+02	1.3579240e+00
0.000603282    	(2.3490793e+01 -5.9698962e-02 -2.0018421e+01)	1.1465463e+05	2.9343452e+02	1.3581353e+00
0.000603687    	(2.3161538e+01 -6.0404334e-02 -1.9737870e+01)	1.1467938e+05	2.9344998e+02	1.3583570e+00
0.000604092    	(2.2825700e+01 -6.0253979e-02 -1.9451833e+01)	1.1470422e+05	2.9346550e+02	1.3585795e+00
0.000604497    	(2.2485401e+01 -5.8691123e-02 -1.9162172e+01)	1.1472899e+05	2.9348096e+02	1.3588013e+00
0.000604902    	(2.2131848e+01 -5.9658141e-02 -1.8860340e+01)	1.1475442e+05	2.9349691e+02	1.3590287e+00
0.000605308    	(2.1780338e+01 -5.9131126e-02 -1.8560473e+01)	1.1477933e+05	2.9351247e+02	1.3592518e+00
0.000605713    	(2.1428897e+01 -5.7752192e-02 -1.8260630e+01)	1.1480390e+05	2.9352778e+02	1.3594720e+00
0.000606118    	(2.1069177e+01 -5.9037810e-02 -1.7952941e+01)	1.1482878e+05	2.9354331e+02	1.3596947e+00
0.000606523    	(2.0716977e+01 -5.8052470e-02 -1.7652026e+01)	1.1485280e+05	2.9355822e+02	1.3599101e+00
0.000606928    	(2.0365489e+01 -5.6687126e-02 -1.7351737e+01)	1.1487647e+05	2.9357286e+02	1.3601226e+00
0.000607333    	(2.0008310e+01 -5.7757755e-02 -1.7046006e+01)	1.1490025e+05	2.9358758e+02	1.3603360e+00
0.000607738    	(1.9659945e+01 -5.6450783e-02 -1.6748307e+01)	1.1492312e+05	2.9360163e+02	1.3605417e+00
0.000608143    	(1.9310653e+01 -5.5337116e-02 -1.6449465e+01)	1.1494575e+05	2.9361551e+02	1.3607454e+00
0.000608548    	(1.8955800e+01 -5.6374732e-02 -1.6145400e+01)	1.1496845e+05	2.9362943e+02	1.3609496e+00
0.000608953    	(1.8610511e+01 -5.4760633e-02 -1.5850117e+01)	1.1499021e+05	2.9364267e+02	1.3611459e+00
0.000609359    	(1.8262364e+01 -5.4046482e-02 -1.5552042e+01)	1.1501184e+05	2.9365581e+02	1.3613411e+00
0.000609764    	(1.7909605e+01 -5.5016028e-02 -1.5249832e+01)	1.1503344e+05	2.9366892e+02	1.3615361e+00
0.000610169    	(1.7564936e+01 -5.2932437e-02 -1.4955231e+01)	1.1505420e+05	2.9368142e+02	1.3617238e+00
0.000610574    	(1.7214641e+01 -5.2279968e-02 -1.4655500e+01)	1.1507496e+05	2.9369391e+02	1.3619116e+00
0.000610979    	(1.6860912e+01 -5.3088912e-02 -1.4352667e+01)	1.1509557e+05	2.9370630e+02	1.3620982e+00
0.000611384    	(1.6513932e+01 -5.1101331e-02 -1.4056388e+01)	1.1511542e+05	2.9371812e+02	1.3622783e+00
0.000611789    	(1.6160369e+01 -5.0423777e-02 -1.3754304e+01)	1.1513527e+05	2.9372995e+02	1.3624584e+00
0.000612194    	(1.5804173e+01 -5.0631356e-02 -1.3450118e+01)	1.1515492e+05	2.9374163e+02	1.3626368e+00
0.000612599    	(1.5456663e+01 -4.8303844e-02 -1.3154019e+01)	1.1517373e+05	2.9375269e+02	1.3628081e+00
0.000613005    	(1.5104405e+01 -4.7868573e-02 -1.2853649e+01)	1.1519247e+05	2.9376370e+02	1.3629788e+00
0.00061341     	(1.4754032e+01 -4.7466222e-02 -1.2554980e+01)	1.1521078e+05	2.9377440e+02	1.3631458e+00
0.000613815    	(1.4414459e+01 -4.4901247e-02 -1.2266186e+01)	1.1522823e+05	2.9378446e+02	1.3633056e+00
0.00061422     	(1.4072308e+01 -4.4834663e-02 -1.1974883e+01)	1.1524552e+05	2.9379441e+02	1.3634641e+00
0.000614625    	(1.3739582e+01 -4.4109779e-02 -1.1691993e+01)	1.1526210e+05	2.9380384e+02	1.3636164e+00
0.00061503     	(1.3419219e+01 -4.1862423e-02 -1.1420179e+01)	1.1527784e+05	2.9381266e+02	1.3637618e+00
0.000615435    	(1.3103057e+01 -4.1988563e-02 -1.1151492e+01)	1.1529320e+05	2.9382120e+02	1.3639039e+00
0.00061584     	(1.2801581e+01 -4.1210961e-02 -1.0895727e+01)	1.1530772e+05	2.9382912e+02	1.3640388e+00
0.000616245    	(1.2515105e+01 -3.9024909e-02 -1.0653076e+01)	1.1532141e+05	2.9383644e+02	1.3641669e+00
0.00061665     	(1.2236876e+01 -4.0053029e-02 -1.0417015e+01)	1.1533465e+05	2.9384343e+02	1.3642911e+00
0.000617056    	(1.1975809e+01 -3.8193381e-02 -1.0195990e+01)	1.1534704e+05	2.9384980e+02	1.3644080e+00
0.000617461    	(1.1728791e+01 -3.6884016e-02 -9.9870186e+00)	1.1535876e+05	2.9385568e+02	1.3645193e+00
0.000617866    	(1.1490434e+01 -3.7747748e-02 -9.7850748e+00)	1.1537005e+05	2.9386125e+02	1.3646270e+00
0.000618271    	(1.1269971e+01 -3.5107440e-02 -9.5987468e+00)	1.1538055e+05	2.9386624e+02	1.3647280e+00
0.000618676    	(1.1061828e+01 -3.5342865e-02 -9.4227164e+00)	1.1539053e+05	2.9387086e+02	1.3648247e+00
0.000619081    	(1.0863131e+01 -3.5917467e-02 -9.2546944e+00)	1.1540009e+05	2.9387517e+02	1.3649177e+00
0.000619486    	(1.0678470e+01 -3.3650860e-02 -9.0987605e+00)	1.1540905e+05	2.9387904e+02	1.3650058e+00
0.000619891    	(1.0503628e+01 -3.5433886e-02 -8.9508566e+00)	1.1541762e+05	2.9388263e+02	1.3650905e+00
0.000620296    	(1.0336456e+01 -3.4845409e-02 -8.8097398e+00)	1.1542586e+05	2.9388597e+02	1.3651723e+00
0.000620701    	(1.0176176e+01 -3.3444808e-02 -8.6742868e+00)	1.1543379e+05	2.9388909e+02	1.3652516e+00
0.000621107    	(1.0027505e+01 -3.6085961e-02 -8.5483754e+00)	1.1544128e+05	2.9389189e+02	1.3653273e+00
0.000621512    	(9.8843638e+00 -3.4606610e-02 -8.4272504e+00)	1.1544853e+05	2.9389452e+02	1.3654008e+00
0.000621917    	(9.7430374e+00 -3.4041076e-02 -8.3073522e+00)	1.1545570e+05	2.9389708e+02	1.3654737e+00
0.000622322    	(9.6163469e+00 -3.6404501e-02 -8.1997253e+00)	1.1546234e+05	2.9389926e+02	1.3655421e+00
0.000622727    	(9.4910033e+00 -3.4416366e-02 -8.0956533e+00)	1.1546891e+05	2.9390140e+02	1.3656099e+00
0.000623132    	(9.3653623e+00 -3.3606618e-02 -7.9865182e+00)	1.1547549e+05	2.9390353e+02	1.3656778e+00
0.000623537    	(9.2560402e+00 -3.5059063e-02 -7.8913855e+00)	1.1548150e+05	2.9390525e+02	1.3657408e+00
0.000623942    	(9.1447743e+00 -3.4807080e-02 -7.7948116e+00)	1.1548756e+05	2.9390701e+02	1.3658043e+00
0.000624347    	(9.0318984e+00 -3.3056777e-02 -7.6969548e+00)	1.1549368e+05	2.9390881e+02	1.3658683e+00
0.000624753    	(8.9365699e+00 -3.2526159e-02 -7.6095748e+00)	1.1549925e+05	2.9391022e+02	1.3659277e+00
0.000625158    	(8.8373717e+00 -3.3230391e-02 -7.5190392e+00)	1.1550497e+05	2.9391172e+02	1.3659883e+00
0.000625563    	(8.7361800e+00 -3.1172949e-02 -7.4299283e+00)	1.1551076e+05	2.9391328e+02	1.3660495e+00
0.000625968    	(8.6449469e+00 -3.1767556e-02 -7.3500323e+00)	1.1551622e+05	2.9391461e+02	1.3661080e+00
0.000626373    	(8.5535920e+00 -3.3856195e-02 -7.2698664e+00)	1.1552171e+05	2.9391595e+02	1.3661667e+00
0.000626778    	(8.4618707e+00 -2.9111500e-02 -7.1907432e+00)	1.1552727e+05	2.9391735e+02	1.3662259e+00
0.000627183    	(8.3723112e+00 -2.9498126e-02 -7.1122397e+00)	1.1553277e+05	2.9391870e+02	1.3662847e+00
0.000627588    	(8.2884856e+00 -3.2129131e-02 -7.0390255e+00)	1.1553810e+05	2.9391992e+02	1.3663420e+00
0.000627993    	(8.1973363e+00 -3.0154563e-02 -6.9625759e+00)	1.1554358e+05	2.9392126e+02	1.3664006e+00
0.000628398    	(8.1016243e+00 -3.0281262e-02 -6.8791922e+00)	1.1554928e+05	2.9392276e+02	1.3664611e+00
0.000628804    	(8.0094717e+00 -3.0753608e-02 -6.8048827e+00)	1.1555468e+05	2.9392403e+02	1.3665190e+00
0.000629209    	(7.9110550e+00 -3.0980683e-02 -6.7198778e+00)	1.1556037e+05	2.9392552e+02	1.3665794e+00
0.000629614    	(7.8011373e+00 -2.9150513e-02 -6.6276479e+00)	1.1556633e+05	2.9392720e+02	1.3666421e+00
0.000630019    	(7.7035200e+00 -2.9685016e-02 -6.5392517e+00)	1.1557197e+05	2.9392866e+02	1.3667020e+00
0.000630424    	(7.5971810e+00 -3.1648587e-02 -6.4398366e+00)	1.1557788e+05	2.9393030e+02	1.3667642e+00
0.000630829    	(7.4783177e+00 -3.0239792e-02 -6.3396599e+00)	1.1558400e+05	2.9393210e+02	1.3668282e+00
0.000631234    	(7.3632077e+00 -3.0457681e-02 -6.2411544e+00)	1.1558998e+05	2.9393380e+02	1.3668911e+00
0.000631639    	(7.2445257e+00 -3.2441805e-02 -6.1394516e+00)	1.1559603e+05	2.9393555e+02	1.3669545e+00
0.000632044    	(7.1235460e+00 -2.8072963e-02 -6.0287653e+00)	1.1560217e+05	2.9393737e+02	1.3670186e+00
0.000632449    	(6.9980353e+00 -2.8910917e-02 -5.9140454e+00)	1.1560839e+05	2.9393924e+02	1.3670835e+00
0.000632855    	(6.8715310e+00 -2.8542655e-02 -5.8086091e+00)	1.1561446e+05	2.9394100e+02	1.3671471e+00
0.00063326     	(6.7416828e+00 -2.6456101e-02 -5.6966222e+00)	1.1562070e+05	2.9394289e+02	1.3672121e+00
0.000633665    	(6.6067975e+00 -2.4262910e-02 -5.5772991e+00)	1.1562708e+05	2.9394488e+02	1.3672783e+00
0.00063407     	(6.4874934e+00 -2.4824610e-02 -5.4669063e+00)	1.1563311e+05	2.9394661e+02	1.3673415e+00
0.000634475    	(6.3630322e+00 -2.5128923e-02 -5.3539198e+00)	1.1563928e+05	2.9394844e+02	1.3674059e+00
0.00063488     	(6.2373823e+00 -2.4132568e-02 -5.2454771e+00)	1.1564545e+05	2.9395028e+02	1.3674703e+00
0.000635285    	(6.1298619e+00 -2.3938792e-02 -5.1533319e+00)	1.1565115e+05	2.9395177e+02	1.3675309e+00
0.00063569     	(6.0231599e+00 -2.4441492e-02 -5.0595204e+00)	1.1565690e+05	2.9395330e+02	1.3675917e+00
0.000636095    	(5.9206615e+00 -2.1006465e-02 -4.9715291e+00)	1.1566258e+05	2.9395478e+02	1.3676520e+00
0.000636501    	(5.8340099e+00 -2.0138483e-02 -4.8908219e+00)	1.1566796e+05	2.9395604e+02	1.3677098e+00
0.000636906    	(5.7480616e+00 -2.0975534e-02 -4.8167867e+00)	1.1567331e+05	2.9395728e+02	1.3677673e+00
0.000637311    	(5.6662102e+00 -1.7862752e-02 -4.7465511e+00)	1.1567861e+05	2.9395848e+02	1.3678243e+00
0.000637716    	(5.5923406e+00 -1.7821517e-02 -4.6830263e+00)	1.1568375e+05	2.9395957e+02	1.3678801e+00
0.000638121    	(5.5267735e+00 -1.9069202e-02 -4.6312389e+00)	1.1568865e+05	2.9396048e+02	1.3679338e+00
0.000638526    	(5.4632141e+00 -1.6744576e-02 -4.5776252e+00)	1.1569359e+05	2.9396142e+02	1.3679878e+00
0.000638931    	(5.4049061e+00 -1.5474815e-02 -4.5285683e+00)	1.1569842e+05	2.9396228e+02	1.3680409e+00
0.000639336    	(5.3597004e+00 -1.4986112e-02 -4.4910690e+00)	1.1570294e+05	2.9396292e+02	1.3680913e+00
0.000639741    	(5.3069198e+00 -1.3383309e-02 -4.4467162e+00)	1.1570762e+05	2.9396367e+02	1.3681432e+00
0.000640146    	(5.2538171e+00 -1.0336195e-02 -4.4022207e+00)	1.1571227e+05	2.9396440e+02	1.3681948e+00
0.000640552    	(5.2044348e+00 -1.0415594e-02 -4.3610219e+00)	1.1571680e+05	2.9396505e+02	1.3682454e+00
0.000640957    	(5.1484654e+00 -1.0352775e-02 -4.3141409e+00)	1.1572143e+05	2.9396576e+02	1.3682968e+00
0.000641362    	(5.0865028e+00 -7.3996096e-03 -4.2622330e+00)	1.1572612e+05	2.9396652e+02	1.3683487e+00
0.000641767    	(5.0236161e+00 -7.9132407e-03 -4.2094929e+00)	1.1573078e+05	2.9396726e+02	1.3684004e+00
0.000642172    	(4.9607852e+00 -8.1697660e-03 -4.1571720e+00)	1.1573535e+05	2.9396793e+02	1.3684513e+00
0.000642577    	(4.8863828e+00 -7.7890985e-03 -4.0897004e+00)	1.1574014e+05	2.9396876e+02	1.3685040e+00
0.000642982    	(4.8084271e+00 -6.9746733e-03 -4.0264124e+00)	1.1574485e+05	2.9396953e+02	1.3685561e+00
0.000643387    	(4.7326427e+00 -7.2979487e-03 -3.9630143e+00)	1.1574946e+05	2.9397023e+02	1.3686074e+00
0.000643792    	(4.6423886e+00 -6.7791591e-03 -3.8869893e+00)	1.1575429e+05	2.9397110e+02	1.3686605e+00
0.000644197    	(4.5495134e+00 -4.7979918e-03 -3.8089303e+00)	1.1575910e+05	2.9397194e+02	1.3687134e+00
0.000644603    	(4.4598764e+00 -4.8468077e-03 -3.7280199e+00)	1.1576387e+05	2.9397275e+02	1.3687660e+00
0.000645008    	(4.3574726e+00 -5.4844739e-03 -3.6506224e+00)	1.1576864e+05	2.9397357e+02	1.3688186e+00
0.000645413    	(4.2509680e+00 -4.9496173e-03 -3.5661413e+00)	1.1577349e+05	2.9397445e+02	1.3688719e+00
0.000645818    	(4.1537184e+00 -5.3843388e-03 -3.4824088e+00)	1.1577819e+05	2.9397521e+02	1.3689239e+00
0.000646223    	(4.0592302e+00 -5.7725536e-03 -3.4023254e+00)	1.1578276e+05	2.9397588e+02	1.3689748e+00
0.000646628    	(3.9622243e+00 -8.0484061e-03 -3.3191926e+00)	1.1578741e+05	2.9397661e+02	1.3690264e+00
0.000647033    	(3.8762761e+00 -1.4249935e-02 -3.2384349e+00)	1.1579188e+05	2.9397721e+02	1.3690764e+00
0.000647438    	(3.7905380e+00 -1.7653871e-02 -3.1682304e+00)	1.1579624e+05	2.9397773e+02	1.3691256e+00
0.000647843    	(3.7059764e+00 -1.5739563e-02 -3.0980967e+00)	1.1580061e+05	2.9397825e+02	1.3691748e+00
0.000648249    	(3.6258429e+00 -1.8051396e-02 -3.0309676e+00)	1.1580493e+05	2.9397874e+02	1.3692236e+00
0.000648654    	(3.5601604e+00 -2.3028806e-02 -2.9752794e+00)	1.1580905e+05	2.9397909e+02	1.3692707e+00
0.000649059    	(3.4977530e+00 -2.5964462e-02 -2.9267037e+00)	1.1581312e+05	2.9397940e+02	1.3693174e+00
0.000649464    	(3.4429774e+00 -2.5569637e-02 -2.8798339e+00)	1.1581720e+05	2.9397971e+02	1.3693642e+00
0.000649869    	(3.4028107e+00 -2.6427351e-02 -2.8453612e+00)	1.1582107e+05	2.9397988e+02	1.3694092e+00
0.000650274    	(3.3733575e+00 -2.7867393e-02 -2.8149804e+00)	1.1582485e+05	2.9397997e+02	1.3694534e+00
0.000650679    	(3.3456786e+00 -3.0899599e-02 -2.7911856e+00)	1.1582868e+05	2.9398011e+02	1.3694981e+00
0.000651084    	(3.3229239e+00 -3.0082074e-02 -2.7716421e+00)	1.1583245e+05	2.9398020e+02	1.3695422e+00
0.000651489    	(3.3100951e+00 -3.1353800e-02 -2.7607235e+00)	1.1583612e+05	2.9398022e+02	1.3695856e+00
0.000651894    	(3.2953912e+00 -3.1922571e-02 -2.7481054e+00)	1.1583991e+05	2.9398032e+02	1.3696299e+00
0.0006523      	(3.2854224e+00 -3.0829092e-02 -2.7395607e+00)	1.1584369e+05	2.9398042e+02	1.3696741e+00
0.000652705    	(3.2799573e+00 -3.3339299e-02 -2.7345450e+00)	1.1584747e+05	2.9398052e+02	1.3697183e+00
0.00065311     	(3.2816836e+00 -3.4532705e-02 -2.7355415e+00)	1.1585117e+05	2.9398056e+02	1.3697619e+00
0.000653515    	(3.2819569e+00 -3.3610917e-02 -2.7291041e+00)	1.1585505e+05	2.9398073e+02	1.3698070e+00
0.00065392     	(3.2752738e+00 -3.1273422e-02 -2.7357974e+00)	1.1585888e+05	2.9398086e+02	1.3698517e+00
0.000654325    	(3.2762199e+00 -3.3355844e-02 -2.7357314e+00)	1.1586269e+05	2.9398098e+02	1.3698961e+00
0.00065473     	(3.2702471e+00 -3.2788921e-02 -2.7296603e+00)	1.1586663e+05	2.9398120e+02	1.3699417e+00
0.000655135    	(3.2581455e+00 -3.2230853e-02 -2.7181966e+00)	1.1587068e+05	2.9398149e+02	1.3699882e+00
0.00065554     	(3.2510431e+00 -3.3524545e-02 -2.7113276e+00)	1.1587462e+05	2.9398170e+02	1.3700338e+00
0.000655945    	(3.2364761e+00 -3.4578811e-02 -2.6983664e+00)	1.1587868e+05	2.9398200e+02	1.3700804e+00
0.000656351    	(3.2152816e+00 -3.3447227e-02 -2.6801143e+00)	1.1588284e+05	2.9398238e+02	1.3701279e+00
0.000656756    	(3.1943965e+00 -3.4820993e-02 -2.6624213e+00)	1.1588697e+05	2.9398273e+02	1.3701751e+00
0.000657161    	(3.1726402e+00 -3.6619419e-02 -2.6441370e+00)	1.1589109e+05	2.9398307e+02	1.3702222e+00
0.000657566    	(3.1436274e+00 -3.6113339e-02 -2.6199081e+00)	1.1589531e+05	2.9398349e+02	1.3702701e+00
0.000657971    	(3.1144228e+00 -3.4067240e-02 -2.5895691e+00)	1.1589953e+05	2.9398391e+02	1.3703181e+00
0.000658376    	(3.0861227e+00 -3.6801281e-02 -2.5722590e+00)	1.1590364e+05	2.9398424e+02	1.3703651e+00
0.000658781    	(3.0533868e+00 -3.6724497e-02 -2.5449892e+00)	1.1590783e+05	2.9398463e+02	1.3704128e+00
0.000659186    	(3.0180163e+00 -3.4944329e-02 -2.5155218e+00)	1.1591203e+05	2.9398504e+02	1.3704606e+00
0.000659591    	(2.9843431e+00 -3.5630107e-02 -2.4875405e+00)	1.1591619e+05	2.9398541e+02	1.3705080e+00
0.000659997    	(2.9509897e+00 -3.6075100e-02 -2.4602201e+00)	1.1592030e+05	2.9398575e+02	1.3705551e+00
0.000660402    	(2.9089901e+00 -3.5473993e-02 -2.4254996e+00)	1.1592452e+05	2.9398617e+02	1.3706030e+00
0.000660807    	(2.8704926e+00 -3.4710528e-02 -2.3941121e+00)	1.1592865e+05	2.9398651e+02	1.3706502e+00
0.000661212    	(2.8305608e+00 -3.6060482e-02 -2.3614215e+00)	1.1593276e+05	2.9398685e+02	1.3706972e+00
0.000661617    	(2.7899400e+00 -3.4081378e-02 -2.3280868e+00)	1.1593685e+05	2.9398717e+02	1.3707441e+00
0.000662022    	(2.7427018e+00 -3.2413697e-02 -2.2888000e+00)	1.1594099e+05	2.9398753e+02	1.3707914e+00
0.000662427    	(2.6990668e+00 -3.6153638e-02 -2.2476794e+00)	1.1594505e+05	2.9398783e+02	1.3708379e+00
0.000662832    	(2.6484107e+00 -3.5352205e-02 -2.2052764e+00)	1.1594915e+05	2.9398816e+02	1.3708849e+00
0.000663237    	(2.5907059e+00 -3.2964708e-02 -2.1568592e+00)	1.1595331e+05	2.9398853e+02	1.3709323e+00
0.000663642    	(2.5310286e+00 -3.2473087e-02 -2.1118782e+00)	1.1595741e+05	2.9398886e+02	1.3709793e+00
0.000664048    	(2.4721820e+00 -3.1850611e-02 -2.0624232e+00)	1.1596149e+05	2.9398918e+02	1.3710261e+00
0.000664453    	(2.4107719e+00 -2.9808213e-02 -2.0047023e+00)	1.1596562e+05	2.9398953e+02	1.3710732e+00
0.000664858    	(2.3460625e+00 -2.3373057e-02 -1.9494198e+00)	1.1596972e+05	2.9398986e+02	1.3711202e+00
0.000665263    	(2.2825886e+00 -2.2916960e-02 -1.8908615e+00)	1.1597376e+05	2.9399014e+02	1.3711666e+00
0.000665668    	(2.2144378e+00 -2.1087208e-02 -1.8318664e+00)	1.1597784e+05	2.9399046e+02	1.3712134e+00
0.000666073    	(2.1369948e+00 -1.6438550e-02 -1.7728673e+00)	1.1598195e+05	2.9399080e+02	1.3712604e+00
0.000666478    	(2.0618557e+00 -1.0144552e-02 -1.7202553e+00)	1.1598599e+05	2.9399108e+02	1.3713068e+00
0.000666883    	(1.9932298e+00 -7.6315896e-03 -1.6606461e+00)	1.1599004e+05	2.9399138e+02	1.3713534e+00
0.000667288    	(1.9158138e+00 -2.0505336e-03 -1.5987945e+00)	1.1599414e+05	2.9399170e+02	1.3714003e+00
0.000667693    	(1.8464880e+00 1.3397819e-03 -1.5387084e+00)	1.1599820e+05	2.9399200e+02	1.3714469e+00
0.000668099    	(1.7860718e+00 1.6126293e-03 -1.4850507e+00)	1.1600216e+05	2.9399223e+02	1.3714926e+00
0.000668504    	(1.7302649e+00 3.3933521e-03 -1.4316904e+00)	1.1600610e+05	2.9399245e+02	1.3715383e+00
0.000668909    	(1.6697155e+00 6.2407665e-03 -1.3824556e+00)	1.1601006e+05	2.9399268e+02	1.3715840e+00
0.000669314    	(1.6186434e+00 8.4504088e-03 -1.3383937e+00)	1.1601396e+05	2.9399286e+02	1.3716293e+00
0.000669719    	(1.5749353e+00 9.5823180e-03 -1.2959819e+00)	1.1601783e+05	2.9399302e+02	1.3716743e+00
0.000670124    	(1.5339873e+00 1.1141417e-02 -1.2550457e+00)	1.1602170e+05	2.9399318e+02	1.3717193e+00
0.000670529    	(1.4964116e+00 1.1787890e-02 -1.2224389e+00)	1.1602554e+05	2.9399332e+02	1.3717640e+00
0.000670934    	(1.4607486e+00 1.3064591e-02 -1.2003349e+00)	1.1602932e+05	2.9399342e+02	1.3718082e+00
0.000671339    	(1.4356156e+00 1.4254283e-02 -1.1789538e+00)	1.1603307e+05	2.9399350e+02	1.3718522e+00
0.000671745    	(1.4153709e+00 1.3883990e-02 -1.1619279e+00)	1.1603679e+05	2.9399355e+02	1.3718960e+00
0.00067215     	(1.4016536e+00 1.3870298e-02 -1.1424837e+00)	1.1604050e+05	2.9399359e+02	1.3719396e+00
0.000672555    	(1.3856644e+00 1.4172711e-02 -1.1292124e+00)	1.1604423e+05	2.9399365e+02	1.3719834e+00
0.00067296     	(1.3775881e+00 1.4511629e-02 -1.1222359e+00)	1.1604790e+05	2.9399367e+02	1.3720267e+00
0.000673365    	(1.3775894e+00 1.3122146e-02 -1.1219942e+00)	1.1605149e+05	2.9399364e+02	1.3720694e+00
0.00067377     	(1.3736966e+00 1.2758013e-02 -1.1185087e+00)	1.1605516e+05	2.9399365e+02	1.3721126e+00
0.000674175    	(1.3660393e+00 1.3563971e-02 -1.1116694e+00)	1.1605887e+05	2.9399370e+02	1.3721563e+00
0.00067458     	(1.3681425e+00 1.0647761e-02 -1.1128561e+00)	1.1606250e+05	2.9399369e+02	1.3721993e+00
0.000674985    	(1.3683571e+00 8.5571979e-03 -1.1127745e+00)	1.1606616e+05	2.9399370e+02	1.3722425e+00
0.00067539     	(1.3644244e+00 9.6465073e-03 -1.1090711e+00)	1.1606987e+05	2.9399375e+02	1.3722862e+00
0.000675796    	(1.3682116e+00 8.5598379e-03 -1.1114793e+00)	1.1607351e+05	2.9399374e+02	1.3723292e+00
0.000676201    	(1.3734957e+00 6.3889840e-03 -1.1153807e+00)	1.1607714e+05	2.9399373e+02	1.3723722e+00
