# Region type : patch inlet
# Faces  :     286
# Area   :     1.5738454e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.0020343      	(7.9385246e+00 1.5693467e-02 -6.8039670e+00)	1.2820849e+05	2.9393435e+02	1.5161065e+00
0.00203471     	(7.9300081e+00 1.6041573e-02 -6.7966398e+00)	1.2821236e+05	2.9393450e+02	1.5161514e+00
0.00203511     	(7.9225136e+00 1.7442013e-02 -6.7903643e+00)	1.2821619e+05	2.9393462e+02	1.5161961e+00
0.00203552     	(7.9181012e+00 1.5460608e-02 -6.7863617e+00)	1.2821994e+05	2.9393469e+02	1.5162401e+00
0.00203592     	(7.9131480e+00 1.5321386e-02 -6.7821974e+00)	1.2822370e+05	2.9393477e+02	1.5162842e+00
0.00203633     	(7.9056650e+00 1.6333185e-02 -6.7757008e+00)	1.2822753e+05	2.9393490e+02	1.5163289e+00
0.00203673     	(7.8995701e+00 1.4359548e-02 -6.7703855e+00)	1.2823133e+05	2.9393500e+02	1.5163733e+00
0.00203714     	(7.8963205e+00 1.5449620e-02 -6.7677762e+00)	1.2823504e+05	2.9393504e+02	1.5164169e+00
0.00203754     	(7.8845613e+00 1.6152464e-02 -6.7576657e+00)	1.2823900e+05	2.9393525e+02	1.5164627e+00
0.00203795     	(7.8804295e+00 1.5673635e-02 -6.7541435e+00)	1.2824275e+05	2.9393532e+02	1.5165066e+00
0.00203835     	(7.8751846e+00 1.6326678e-02 -6.7499079e+00)	1.2824651e+05	2.9393540e+02	1.5165507e+00
0.00203876     	(7.8657126e+00 1.6791707e-02 -6.7415404e+00)	1.2825041e+05	2.9393557e+02	1.5165959e+00
0.00203916     	(7.8649307e+00 1.5853635e-02 -6.7409943e+00)	1.2825406e+05	2.9393557e+02	1.5166390e+00
0.00203957     	(7.8620828e+00 1.5376185e-02 -6.7384483e+00)	1.2825776e+05	2.9393561e+02	1.5166827e+00
0.00203997     	(7.8530442e+00 1.5395568e-02 -6.7305778e+00)	1.2826165e+05	2.9393577e+02	1.5167278e+00
0.00204038     	(7.8541081e+00 1.5617945e-02 -6.7316210e+00)	1.2826524e+05	2.9393574e+02	1.5167704e+00
0.00204078     	(7.8480392e+00 1.4599439e-02 -6.7264052e+00)	1.2826905e+05	2.9393585e+02	1.5168149e+00
0.00204119     	(7.8420101e+00 1.6309025e-02 -6.7212413e+00)	1.2827285e+05	2.9393595e+02	1.5168593e+00
0.00204159     	(7.8390942e+00 1.6301560e-02 -6.7189573e+00)	1.2827656e+05	2.9393599e+02	1.5169029e+00
0.002042       	(7.8351901e+00 1.5710589e-02 -6.7155031e+00)	1.2828030e+05	2.9393606e+02	1.5169469e+00
0.0020424      	(7.8307448e+00 1.7160298e-02 -6.7118516e+00)	1.2828406e+05	2.9393614e+02	1.5169909e+00
0.00204281     	(7.8310705e+00 1.6274642e-02 -6.7119645e+00)	1.2828769e+05	2.9393613e+02	1.5170339e+00
0.00204321     	(7.8295919e+00 1.4562912e-02 -6.7106300e+00)	1.2829137e+05	2.9393615e+02	1.5170773e+00
0.00204362     	(7.8288785e+00 1.6489381e-02 -6.7100564e+00)	1.2829502e+05	2.9393616e+02	1.5171204e+00
0.00204402     	(7.8262278e+00 1.5117512e-02 -6.7076838e+00)	1.2829874e+05	2.9393621e+02	1.5171641e+00
0.00204443     	(7.8285530e+00 1.4937628e-02 -6.7097200e+00)	1.2830231e+05	2.9393616e+02	1.5172066e+00
0.00204483     	(7.8240887e+00 1.6500694e-02 -6.7060293e+00)	1.2830608e+05	2.9393624e+02	1.5172507e+00
0.00204524     	(7.8225455e+00 1.6125954e-02 -6.7045499e+00)	1.2830977e+05	2.9393627e+02	1.5172942e+00
0.00204564     	(7.8251344e+00 1.6159669e-02 -6.7070662e+00)	1.2831333e+05	2.9393622e+02	1.5173366e+00
0.00204605     	(7.8230617e+00 1.7257384e-02 -6.7051157e+00)	1.2831704e+05	2.9393627e+02	1.5173802e+00
0.00204645     	(7.8238807e+00 1.5877014e-02 -6.7056845e+00)	1.2832067e+05	2.9393626e+02	1.5174232e+00
0.00204686     	(7.8319287e+00 1.5727788e-02 -6.7126594e+00)	1.2832408e+05	2.9393611e+02	1.5174643e+00
0.00204726     	(7.8286064e+00 1.5664184e-02 -6.7096208e+00)	1.2832783e+05	2.9393618e+02	1.5175083e+00
0.00204767     	(7.8337008e+00 1.5908107e-02 -6.7139535e+00)	1.2833134e+05	2.9393609e+02	1.5175502e+00
0.00204807     	(7.8377592e+00 1.5134896e-02 -6.7175559e+00)	1.2833487e+05	2.9393602e+02	1.5175924e+00
0.00204848     	(7.8361739e+00 1.6013791e-02 -6.7159747e+00)	1.2833858e+05	2.9393606e+02	1.5176360e+00
0.00204888     	(7.8400813e+00 1.6965662e-02 -6.7195965e+00)	1.2834211e+05	2.9393599e+02	1.5176782e+00
0.00204929     	(7.8448260e+00 1.6263630e-02 -6.7235743e+00)	1.2834564e+05	2.9393591e+02	1.5177202e+00
0.00204969     	(7.8451804e+00 1.6705519e-02 -6.7238323e+00)	1.2834929e+05	2.9393592e+02	1.5177634e+00
0.0020501      	(7.8534386e+00 1.7285431e-02 -6.7308910e+00)	1.2835271e+05	2.9393577e+02	1.5178046e+00
0.0020505      	(7.8586717e+00 1.4974963e-02 -6.7352048e+00)	1.2835623e+05	2.9393569e+02	1.5178466e+00
0.00205091     	(7.8647994e+00 1.6267145e-02 -6.7404172e+00)	1.2835971e+05	2.9393559e+02	1.5178883e+00
0.00205131     	(7.8688777e+00 1.6163914e-02 -6.7439033e+00)	1.2836326e+05	2.9393553e+02	1.5179306e+00
0.00205172     	(7.8761234e+00 1.4860298e-02 -6.7499431e+00)	1.2836672e+05	2.9393541e+02	1.5179721e+00
0.00205212     	(7.8807362e+00 1.6585850e-02 -6.7541532e+00)	1.2837025e+05	2.9393533e+02	1.5180143e+00
0.00205253     	(7.8839218e+00 1.7021661e-02 -6.7567222e+00)	1.2837383e+05	2.9393529e+02	1.5180568e+00
0.00205293     	(7.8917311e+00 1.6197599e-02 -6.7635670e+00)	1.2837727e+05	2.9393516e+02	1.5180981e+00
0.00205334     	(7.8985617e+00 1.7520669e-02 -6.7694174e+00)	1.2838074e+05	2.9393505e+02	1.5181398e+00
0.00205374     	(7.9021708e+00 1.6561798e-02 -6.7722847e+00)	1.2838431e+05	2.9393500e+02	1.5181823e+00
0.00205415     	(7.9163227e+00 1.5977187e-02 -6.7844685e+00)	1.2838757e+05	2.9393475e+02	1.5182221e+00
0.00205455     	(7.9205338e+00 1.5821508e-02 -6.7880048e+00)	1.2839112e+05	2.9393469e+02	1.5182644e+00
0.00205496     	(7.9267459e+00 1.6168565e-02 -6.7931423e+00)	1.2839462e+05	2.9393459e+02	1.5183062e+00
0.00205536     	(7.9378781e+00 1.5644670e-02 -6.8029266e+00)	1.2839796e+05	2.9393440e+02	1.5183468e+00
0.00205577     	(7.9418950e+00 1.6019771e-02 -6.8061953e+00)	1.2840152e+05	2.9393435e+02	1.5183892e+00
0.00205617     	(7.9469461e+00 1.7313151e-02 -6.8106932e+00)	1.2840505e+05	2.9393427e+02	1.5184312e+00
0.00205658     	(7.9574631e+00 1.6838374e-02 -6.8197398e+00)	1.2840841e+05	2.9393409e+02	1.5184720e+00
0.00205698     	(7.9612801e+00 1.6378003e-02 -6.8229065e+00)	1.2841198e+05	2.9393404e+02	1.5185144e+00
0.00205739     	(7.9713837e+00 1.7763530e-02 -6.8315597e+00)	1.2841536e+05	2.9393387e+02	1.5185552e+00
0.00205779     	(7.9804985e+00 1.5419021e-02 -6.8392393e+00)	1.2841877e+05	2.9393372e+02	1.5185964e+00
0.0020582      	(7.9892689e+00 1.5812424e-02 -6.8466566e+00)	1.2842219e+05	2.9393357e+02	1.5186376e+00
0.0020586      	(7.9949688e+00 1.6723184e-02 -6.8515767e+00)	1.2842569e+05	2.9393348e+02	1.5186795e+00
0.00205901     	(8.0039935e+00 1.5135375e-02 -6.8591181e+00)	1.2842911e+05	2.9393333e+02	1.5187206e+00
0.00205941     	(8.0111125e+00 1.6204901e-02 -6.8654436e+00)	1.2843257e+05	2.9393322e+02	1.5187622e+00
0.00205982     	(8.0145602e+00 1.7455840e-02 -6.8682598e+00)	1.2843614e+05	2.9393317e+02	1.5188046e+00
0.00206022     	(8.0221963e+00 1.6180122e-02 -6.8748493e+00)	1.2843959e+05	2.9393304e+02	1.5188461e+00
0.00206063     	(8.0316080e+00 1.7239303e-02 -6.8829625e+00)	1.2844299e+05	2.9393288e+02	1.5188871e+00
0.00206103     	(8.0341708e+00 1.6828412e-02 -6.8848941e+00)	1.2844659e+05	2.9393286e+02	1.5189298e+00
0.00206144     	(8.0471986e+00 1.5974847e-02 -6.8960306e+00)	1.2844988e+05	2.9393262e+02	1.5189699e+00
0.00206184     	(8.0532888e+00 1.5638239e-02 -6.9012133e+00)	1.2845337e+05	2.9393253e+02	1.5190117e+00
0.00206225     	(8.0564615e+00 1.6021384e-02 -6.9036411e+00)	1.2845695e+05	2.9393249e+02	1.5190542e+00
0.00206265     	(8.0666666e+00 1.5785608e-02 -6.9126159e+00)	1.2846031e+05	2.9393230e+02	1.5190949e+00
0.00206306     	(8.0707940e+00 1.5670053e-02 -6.9159795e+00)	1.2846387e+05	2.9393224e+02	1.5191373e+00
0.00206346     	(8.0723928e+00 1.6997250e-02 -6.9174174e+00)	1.2846748e+05	2.9393223e+02	1.5191801e+00
0.00206387     	(8.0810675e+00 1.7082288e-02 -6.9249195e+00)	1.2847089e+05	2.9393207e+02	1.5192212e+00
0.00206427     	(8.0838736e+00 1.5902835e-02 -6.9271737e+00)	1.2847448e+05	2.9393204e+02	1.5192638e+00
0.00206468     	(8.0903395e+00 1.7382769e-02 -6.9326809e+00)	1.2847795e+05	2.9393193e+02	1.5193054e+00
0.00206508     	(8.0965138e+00 1.5735084e-02 -6.9378554e+00)	1.2848144e+05	2.9393183e+02	1.5193472e+00
0.00206549     	(8.1025541e+00 1.4945035e-02 -6.9428479e+00)	1.2848492e+05	2.9393172e+02	1.5193889e+00
0.00206589     	(8.1056810e+00 1.6453820e-02 -6.9456431e+00)	1.2848849e+05	2.9393167e+02	1.5194314e+00
0.0020663      	(8.1098424e+00 1.5331118e-02 -6.9489885e+00)	1.2849203e+05	2.9393161e+02	1.5194736e+00
0.0020667      	(8.1146129e+00 1.5419203e-02 -6.9532584e+00)	1.2849554e+05	2.9393153e+02	1.5195156e+00
0.00206711     	(8.1149879e+00 1.7229895e-02 -6.9535505e+00)	1.2849919e+05	2.9393153e+02	1.5195587e+00
0.00206751     	(8.1162030e+00 1.6115991e-02 -6.9545078e+00)	1.2850281e+05	2.9393152e+02	1.5196016e+00
0.00206792     	(8.1242285e+00 1.6532318e-02 -6.9615157e+00)	1.2850623e+05	2.9393137e+02	1.5196427e+00
0.00206832     	(8.1229252e+00 1.6519592e-02 -6.9601838e+00)	1.2850993e+05	2.9393141e+02	1.5196863e+00
0.00206873     	(8.1288238e+00 1.5760486e-02 -6.9650953e+00)	1.2851341e+05	2.9393130e+02	1.5197280e+00
0.00206913     	(8.1343493e+00 1.5168006e-02 -6.9699334e+00)	1.2851690e+05	2.9393120e+02	1.5197698e+00
0.00206954     	(8.1324887e+00 1.5524479e-02 -6.9680486e+00)	1.2852061e+05	2.9393125e+02	1.5198134e+00
0.00206994     	(8.1365414e+00 1.5748298e-02 -6.9716815e+00)	1.2852414e+05	2.9393117e+02	1.5198556e+00
0.00207035     	(8.1395640e+00 1.5303486e-02 -6.9742450e+00)	1.2852770e+05	2.9393112e+02	1.5198979e+00
0.00207075     	(8.1352664e+00 1.6101604e-02 -6.9705047e+00)	1.2853148e+05	2.9393121e+02	1.5199422e+00
0.00207116     	(8.1394729e+00 1.7217420e-02 -6.9742694e+00)	1.2853500e+05	2.9393113e+02	1.5199842e+00
0.00207156     	(8.1405363e+00 1.5548853e-02 -6.9750852e+00)	1.2853862e+05	2.9393111e+02	1.5200271e+00
0.00207197     	(8.1417971e+00 1.6510099e-02 -6.9760641e+00)	1.2854223e+05	2.9393109e+02	1.5200699e+00
0.00207237     	(8.1440344e+00 1.6100027e-02 -6.9779500e+00)	1.2854581e+05	2.9393105e+02	1.5201124e+00
0.00207278     	(8.1468062e+00 1.4309240e-02 -6.9801120e+00)	1.2854938e+05	2.9393100e+02	1.5201549e+00
0.00207318     	(8.1471378e+00 1.5831275e-02 -6.9805336e+00)	1.2855301e+05	2.9393100e+02	1.5201979e+00
0.00207359     	(8.1466892e+00 1.5716762e-02 -6.9799966e+00)	1.2855667e+05	2.9393101e+02	1.5202411e+00
0.00207399     	(8.1482073e+00 1.4647294e-02 -6.9813662e+00)	1.2856027e+05	2.9393098e+02	1.5202838e+00
0.0020744      	(8.1474826e+00 1.6802403e-02 -6.9808727e+00)	1.2856394e+05	2.9393100e+02	1.5203271e+00
0.0020748      	(8.1438765e+00 1.6498108e-02 -6.9776741e+00)	1.2856769e+05	2.9393107e+02	1.5203711e+00
0.00207521     	(8.1493935e+00 1.5929484e-02 -6.9824943e+00)	1.2857117e+05	2.9393096e+02	1.5204128e+00
0.00207561     	(8.1479289e+00 1.6318896e-02 -6.9811576e+00)	1.2857486e+05	2.9393099e+02	1.5204562e+00
0.00207602     	(8.1473336e+00 1.5627221e-02 -6.9803739e+00)	1.2857852e+05	2.9393101e+02	1.5204995e+00
0.00207642     	(8.1533736e+00 1.5003802e-02 -6.9857541e+00)	1.2858198e+05	2.9393089e+02	1.5205410e+00
0.00207683     	(8.1503406e+00 1.5241520e-02 -6.9829411e+00)	1.2858572e+05	2.9393095e+02	1.5205849e+00
0.00207723     	(8.1492382e+00 1.5654419e-02 -6.9820176e+00)	1.2858939e+05	2.9393097e+02	1.5206282e+00
0.00207764     	(8.1532336e+00 1.5404103e-02 -6.9855856e+00)	1.2859291e+05	2.9393089e+02	1.5206703e+00
0.00207804     	(8.1476464e+00 1.5701402e-02 -6.9807041e+00)	1.2859672e+05	2.9393100e+02	1.5207148e+00
0.00207845     	(8.1480821e+00 1.7273235e-02 -6.9812230e+00)	1.2860035e+05	2.9393099e+02	1.5207577e+00
0.00207885     	(8.1501894e+00 1.5865962e-02 -6.9830358e+00)	1.2860393e+05	2.9393095e+02	1.5208002e+00
0.00207926     	(8.1489100e+00 1.5565105e-02 -6.9817208e+00)	1.2860761e+05	2.9393098e+02	1.5208437e+00
0.00207966     	(8.1506854e+00 1.6538710e-02 -6.9833523e+00)	1.2861120e+05	2.9393094e+02	1.5208862e+00
0.00208007     	(8.1528591e+00 1.4608060e-02 -6.9850433e+00)	1.2861478e+05	2.9393090e+02	1.5209288e+00
0.00208047     	(8.1523301e+00 1.5050873e-02 -6.9846321e+00)	1.2861843e+05	2.9393091e+02	1.5209720e+00
0.00208088     	(8.1515763e+00 1.6299247e-02 -6.9840339e+00)	1.2862209e+05	2.9393092e+02	1.5210152e+00
0.00208128     	(8.1511826e+00 1.4678443e-02 -6.9836433e+00)	1.2862575e+05	2.9393093e+02	1.5210584e+00
0.00208169     	(8.1517782e+00 1.6275351e-02 -6.9843857e+00)	1.2862937e+05	2.9393092e+02	1.5211013e+00
0.00208209     	(8.1473195e+00 1.7075100e-02 -6.9805444e+00)	1.2863314e+05	2.9393100e+02	1.5211454e+00
0.0020825      	(8.1499097e+00 1.5645977e-02 -6.9827179e+00)	1.2863671e+05	2.9393095e+02	1.5211878e+00
0.0020829      	(8.1523083e+00 1.6163726e-02 -6.9849058e+00)	1.2864027e+05	2.9393090e+02	1.5212303e+00
0.00208331     	(8.1491928e+00 1.5995728e-02 -6.9819900e+00)	1.2864401e+05	2.9393096e+02	1.5212741e+00
0.00208371     	(8.1537458e+00 1.5014288e-02 -6.9860012e+00)	1.2864751e+05	2.9393087e+02	1.5213160e+00
0.00208412     	(8.1541485e+00 1.5220353e-02 -6.9863813e+00)	1.2865114e+05	2.9393086e+02	1.5213590e+00
0.00208452     	(8.1491050e+00 1.5533491e-02 -6.9819289e+00)	1.2865493e+05	2.9393096e+02	1.5214033e+00
0.00208493     	(8.1533992e+00 1.5708031e-02 -6.9858749e+00)	1.2865844e+05	2.9393087e+02	1.5214452e+00
0.00208533     	(8.1505147e+00 1.5715467e-02 -6.9834422e+00)	1.2866216e+05	2.9393093e+02	1.5214890e+00
0.00208574     	(8.1464068e+00 1.6885252e-02 -6.9799228e+00)	1.2866592e+05	2.9393100e+02	1.5215331e+00
0.00208614     	(8.1502915e+00 1.6582312e-02 -6.9834432e+00)	1.2866944e+05	2.9393092e+02	1.5215751e+00
0.00208655     	(8.1494647e+00 1.5297190e-02 -6.9825609e+00)	1.2867311e+05	2.9393094e+02	1.5216184e+00
0.00208695     	(8.1488125e+00 1.6467600e-02 -6.9820505e+00)	1.2867676e+05	2.9393095e+02	1.5216615e+00
0.00208736     	(8.1508946e+00 1.5334687e-02 -6.9838157e+00)	1.2868034e+05	2.9393090e+02	1.5217040e+00
0.00208776     	(8.1496993e+00 1.4364575e-02 -6.9827289e+00)	1.2868401e+05	2.9393092e+02	1.5217474e+00
0.00208817     	(8.1481390e+00 1.6421708e-02 -6.9815768e+00)	1.2868769e+05	2.9393095e+02	1.5217907e+00
0.00208857     	(8.1464807e+00 1.5439347e-02 -6.9801345e+00)	1.2869137e+05	2.9393098e+02	1.5218342e+00
0.00208898     	(8.1459009e+00 1.5548529e-02 -6.9798105e+00)	1.2869502e+05	2.9393098e+02	1.5218773e+00
0.00208938     	(8.1416613e+00 1.7495064e-02 -6.9763078e+00)	1.2869878e+05	2.9393105e+02	1.5219213e+00
0.00208979     	(8.1400116e+00 1.6024733e-02 -6.9747779e+00)	1.2870246e+05	2.9393108e+02	1.5219648e+00
0.00209019     	(8.1431676e+00 1.5782396e-02 -6.9776361e+00)	1.2870600e+05	2.9393101e+02	1.5220070e+00
0.0020906      	(8.1385289e+00 1.6311485e-02 -6.9735417e+00)	1.2870977e+05	2.9393110e+02	1.5220511e+00
0.002091       	(8.1376612e+00 1.5026556e-02 -6.9727004e+00)	1.2871343e+05	2.9393111e+02	1.5220943e+00
0.00209141     	(8.1397747e+00 1.5100432e-02 -6.9747578e+00)	1.2871699e+05	2.9393105e+02	1.5221367e+00
0.00209181     	(8.1322041e+00 1.5761117e-02 -6.9681345e+00)	1.2872085e+05	2.9393120e+02	1.5221816e+00
0.00209222     	(8.1307883e+00 1.5794236e-02 -6.9670865e+00)	1.2872452e+05	2.9393121e+02	1.5222249e+00
0.00209262     	(8.1293575e+00 1.5903411e-02 -6.9660498e+00)	1.2872818e+05	2.9393123e+02	1.5222682e+00
0.00209303     	(8.1201558e+00 1.6510177e-02 -6.9580794e+00)	1.2873209e+05	2.9393140e+02	1.5223135e+00
0.00209343     	(8.1205219e+00 1.7036388e-02 -6.9585954e+00)	1.2873570e+05	2.9393138e+02	1.5223562e+00
0.00209384     	(8.1185432e+00 1.5384922e-02 -6.9568262e+00)	1.2873938e+05	2.9393141e+02	1.5223997e+00
0.00209424     	(8.1128990e+00 1.5809936e-02 -6.9518659e+00)	1.2874318e+05	2.9393151e+02	1.5224441e+00
0.00209465     	(8.1117962e+00 1.5990377e-02 -6.9510802e+00)	1.2874683e+05	2.9393151e+02	1.5224872e+00
0.00209505     	(8.1081351e+00 1.4416130e-02 -6.9478180e+00)	1.2875056e+05	2.9393157e+02	1.5225310e+00
0.00209546     	(8.1019340e+00 1.5782306e-02 -6.9426516e+00)	1.2875437e+05	2.9393168e+02	1.5225755e+00
0.00209586     	(8.0967948e+00 1.6303665e-02 -6.9383119e+00)	1.2875814e+05	2.9393176e+02	1.5226196e+00
0.00209627     	(8.0907004e+00 1.4973498e-02 -6.9331015e+00)	1.2876194e+05	2.9393186e+02	1.5226640e+00
0.00209667     	(8.0852266e+00 1.7208340e-02 -6.9286387e+00)	1.2876571e+05	2.9393195e+02	1.5227082e+00
0.00209708     	(8.0772204e+00 1.6625060e-02 -6.9216751e+00)	1.2876957e+05	2.9393209e+02	1.5227531e+00
0.00209748     	(8.0760872e+00 1.5327160e-02 -6.9206751e+00)	1.2877322e+05	2.9393210e+02	1.5227963e+00
0.00209789     	(8.0698523e+00 1.6070790e-02 -6.9153949e+00)	1.2877702e+05	2.9393220e+02	1.5228407e+00
0.00209829     	(8.0620040e+00 1.5467131e-02 -6.9084221e+00)	1.2878087e+05	2.9393234e+02	1.5228855e+00
0.0020987      	(8.0602893e+00 1.4753310e-02 -6.9071613e+00)	1.2878453e+05	2.9393235e+02	1.5229287e+00
0.0020991      	(8.0513531e+00 1.5626692e-02 -6.8994347e+00)	1.2878841e+05	2.9393251e+02	1.5229738e+00
0.00209951     	(8.0408482e+00 1.5604680e-02 -6.8903866e+00)	1.2879234e+05	2.9393269e+02	1.5230193e+00
0.00209991     	(8.0388672e+00 1.5945788e-02 -6.8889420e+00)	1.2879600e+05	2.9393271e+02	1.5230625e+00
0.00210032     	(8.0263435e+00 1.6167155e-02 -6.8781510e+00)	1.2879999e+05	2.9393293e+02	1.5231085e+00
0.00210072     	(8.0196763e+00 1.7021833e-02 -6.8724116e+00)	1.2880380e+05	2.9393304e+02	1.5231530e+00
0.00210113     	(8.0163566e+00 1.5490664e-02 -6.8696128e+00)	1.2880751e+05	2.9393308e+02	1.5231966e+00
0.00210153     	(8.0071783e+00 1.5141493e-02 -6.8614602e+00)	1.2881140e+05	2.9393324e+02	1.5232418e+00
0.00210194     	(8.0005662e+00 1.6038471e-02 -6.8559212e+00)	1.2881520e+05	2.9393335e+02	1.5232862e+00
0.00210234     	(7.9958149e+00 1.4611803e-02 -6.8517207e+00)	1.2881895e+05	2.9393342e+02	1.5233302e+00
0.00210275     	(7.9853383e+00 1.4745429e-02 -6.8427438e+00)	1.2882288e+05	2.9393360e+02	1.5233757e+00
0.00210315     	(7.9777978e+00 1.6643434e-02 -6.8363743e+00)	1.2882670e+05	2.9393372e+02	1.5234203e+00
0.00210356     	(7.9690439e+00 1.5003146e-02 -6.8288625e+00)	1.2883058e+05	2.9393387e+02	1.5234653e+00
0.00210397     	(7.9618208e+00 1.6425031e-02 -6.8227597e+00)	1.2883440e+05	2.9393399e+02	1.5235099e+00
0.00210437     	(7.9513771e+00 1.6967579e-02 -6.8137954e+00)	1.2883831e+05	2.9393417e+02	1.5235553e+00
0.00210478     	(7.9472774e+00 1.4972583e-02 -6.8100484e+00)	1.2884205e+05	2.9393423e+02	1.5235992e+00
0.00210518     	(7.9417126e+00 1.5491728e-02 -6.8054307e+00)	1.2884583e+05	2.9393432e+02	1.5236434e+00
0.00210559     	(7.9318854e+00 1.5776365e-02 -6.7967284e+00)	1.2884973e+05	2.9393449e+02	1.5236886e+00
0.00210599     	(7.9275997e+00 1.4346907e-02 -6.7931428e+00)	1.2885347e+05	2.9393455e+02	1.5237325e+00
0.0021064      	(7.9216745e+00 1.5372848e-02 -6.7881052e+00)	1.2885726e+05	2.9393465e+02	1.5237768e+00
0.0021068      	(7.9084132e+00 1.5616184e-02 -6.7766396e+00)	1.2886127e+05	2.9393488e+02	1.5238230e+00
0.00210721     	(7.9065429e+00 1.5861647e-02 -6.7752322e+00)	1.2886493e+05	2.9393490e+02	1.5238663e+00
0.00210761     	(7.8970171e+00 1.5945883e-02 -6.7671476e+00)	1.2886883e+05	2.9393507e+02	1.5239115e+00
0.00210802     	(7.8880707e+00 1.6583842e-02 -6.7592775e+00)	1.2887271e+05	2.9393522e+02	1.5239566e+00
0.00210842     	(7.8875152e+00 1.5721480e-02 -6.7590103e+00)	1.2887634e+05	2.9393522e+02	1.5239996e+00
0.00210883     	(7.8817934e+00 1.5015438e-02 -6.7538624e+00)	1.2888014e+05	2.9393532e+02	1.5240439e+00
0.00210923     	(7.8743296e+00 1.5643587e-02 -6.7474971e+00)	1.2888398e+05	2.9393544e+02	1.5240886e+00
0.00210964     	(7.8740101e+00 1.5187983e-02 -6.7472630e+00)	1.2888761e+05	2.9393544e+02	1.5241316e+00
0.00211004     	(7.8660247e+00 1.4262954e-02 -6.7403645e+00)	1.2889147e+05	2.9393558e+02	1.5241766e+00
0.00211045     	(7.8615328e+00 1.6588340e-02 -6.7366595e+00)	1.2889522e+05	2.9393565e+02	1.5242206e+00
0.00211085     	(7.8566082e+00 1.5602262e-02 -6.7325362e+00)	1.2889900e+05	2.9393574e+02	1.5242647e+00
0.00211126     	(7.8529489e+00 1.5720986e-02 -6.7293810e+00)	1.2890274e+05	2.9393580e+02	1.5243086e+00
0.00211166     	(7.8483654e+00 1.7209346e-02 -6.7256487e+00)	1.2890650e+05	2.9393588e+02	1.5243527e+00
0.00211207     	(7.8478570e+00 1.5564819e-02 -6.7249848e+00)	1.2891015e+05	2.9393589e+02	1.5243959e+00
0.00211247     	(7.8479996e+00 1.5025372e-02 -6.7252393e+00)	1.2891379e+05	2.9393588e+02	1.5244389e+00
0.00211288     	(7.8454135e+00 1.6210871e-02 -6.7229542e+00)	1.2891750e+05	2.9393593e+02	1.5244826e+00
0.00211328     	(7.8436029e+00 1.4500674e-02 -6.7213412e+00)	1.2892120e+05	2.9393596e+02	1.5245261e+00
0.00211369     	(7.8471092e+00 1.5266665e-02 -6.7245478e+00)	1.2892474e+05	2.9393590e+02	1.5245683e+00
0.00211409     	(7.8411139e+00 1.6051766e-02 -6.7194357e+00)	1.2892856e+05	2.9393601e+02	1.5246129e+00
0.0021145      	(7.8425823e+00 1.5882540e-02 -6.7207191e+00)	1.2893216e+05	2.9393599e+02	1.5246556e+00
0.0021149      	(7.8449355e+00 1.6224401e-02 -6.7230690e+00)	1.2893574e+05	2.9393595e+02	1.5246981e+00
0.00211531     	(7.8425958e+00 1.6806714e-02 -6.7208728e+00)	1.2893946e+05	2.9393600e+02	1.5247419e+00
0.00211571     	(7.8479207e+00 1.6084976e-02 -6.7255699e+00)	1.2894297e+05	2.9393591e+02	1.5247838e+00
0.00211612     	(7.8542661e+00 1.5408471e-02 -6.7309904e+00)	1.2894644e+05	2.9393580e+02	1.5248254e+00
0.00211652     	(7.8528663e+00 1.5387282e-02 -6.7296823e+00)	1.2895014e+05	2.9393584e+02	1.5248691e+00
0.00211693     	(7.8615193e+00 1.5934957e-02 -6.7372552e+00)	1.2895355e+05	2.9393569e+02	1.5249101e+00
0.00211733     	(7.8651484e+00 1.4662172e-02 -6.7404056e+00)	1.2895711e+05	2.9393564e+02	1.5249525e+00
0.00211774     	(7.8678390e+00 1.6280589e-02 -6.7427407e+00)	1.2896071e+05	2.9393560e+02	1.5249952e+00
0.00211814     	(7.8734967e+00 1.6730464e-02 -6.7478400e+00)	1.2896421e+05	2.9393551e+02	1.5250370e+00
0.00211855     	(7.8798069e+00 1.5801325e-02 -6.7531892e+00)	1.2896770e+05	2.9393541e+02	1.5250788e+00
0.00211895     	(7.8852387e+00 1.7265284e-02 -6.7580292e+00)	1.2897121e+05	2.9393533e+02	1.5251208e+00
0.00211936     	(7.8947088e+00 1.6717922e-02 -6.7660201e+00)	1.2897462e+05	2.9393517e+02	1.5251619e+00
0.00211976     	(7.9042954e+00 1.4775768e-02 -6.7741995e+00)	1.2897802e+05	2.9393502e+02	1.5252030e+00
0.00212017     	(7.9140922e+00 1.6595801e-02 -6.7826719e+00)	1.2898142e+05	2.9393486e+02	1.5252439e+00
0.00212057     	(7.9214912e+00 1.5596330e-02 -6.7889335e+00)	1.2898489e+05	2.9393475e+02	1.5252856e+00
0.00212098     	(7.9354046e+00 1.5207716e-02 -6.8009479e+00)	1.2898817e+05	2.9393451e+02	1.5253256e+00
0.00212138     	(7.9419952e+00 1.6616259e-02 -6.8067171e+00)	1.2899166e+05	2.9393442e+02	1.5253674e+00
0.00212179     	(7.9509581e+00 1.6538240e-02 -6.8142850e+00)	1.2899510e+05	2.9393428e+02	1.5254087e+00
