=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.10 09:48:06 =~=~=~=~=~=~=~=~=~=~=~=
527830.25,264.77,64722.45,308.11
523391.50,264.92,67690.41,307.04
521189.88,264.99,67484.66,307.11
520641.31,265.01,66666.66,307.40
522839.97,264.94,66938.45,307.31
524496.69,264.88,67211.11,307.21
525050.38,264.86,67347.77,307.16
524496.69,264.88,67211.11,307.21
525050.38,264.86,67347.77,307.16
522289.19,264.96,67211.11,307.21
519000.03,265.07,69424.91,306.44
523391.50,264.92,68172.48,306.87
518454.44,265.09,66193.19,307.57
523391.50,264.92,66734.53,307.38
526160.13,264.83,67690.41,307.04
523943.69,264.90,67347.77,307.16
523943.69,264.90,67347.77,307.16
525050.38,264.86,67347.77,307.16
525604.88,264.84,67211.11,307.21
521739.19,264.98,67211.11,307.21
524496.69,264.88,67553.19,307.09
522839.97,264.94,67827.88,306.99
525050.38,264.86,65521.42,307.82
517365.31,265.13,70411.98,306.10
522289.19,264.96,65521.42,307.82
524496.69,264.88,67347.77,307.16
523943.69,264.90,67347.77,307.16
524496.69,264.88,67279.41,307.18
521189.88,264.99,67347.77,307.16
523391.50,264.92,67347.77,307.16
525050.38,264.86,65387.72,307.87
518454.44,265.09,65856.62,307.70
523391.50,264.92,67347.77,307.16
522839.97,264.94,67347.77,307.16
523391.50,264.92,66938.45,307.31
514655.22,265.22,67211.11,307.21
524496.69,264.88,67759.11,307.01
520641.31,265.01,66938.45,307.31
523391.50,264.92,67347.77,307.16
523391.50,264.92,67553.19,307.09
521189.88,264.99,67553.19,307.09
523943.69,264.90,67347.77,307.16
520641.31,265.01,67347.77,307.16
524496.69,264.88,67553.19,307.09
523391.50,264.92,67621.78,307.06
522839.97,264.94,67484.66,307.11
522839.97,264.94,67759.11,307.01
523391.50,264.92,67759.11,307.01
521189.88,264.99,67553.19,307.09
521739.19,264.98,67690.41,307.04
523943.69,264.90,67347.77,307.16
525050.38,264.86,67827.88,306.99
521189.88,264.99,67484.66,307.11
520641.31,265.01,67484.66,307.11
523943.69,264.90,67484.66,307.11
521189.88,264.99,67347.77,307.16
