=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.09 18:23:32 =~=~=~=~=~=~=~=~=~=~=~=
145593.05,289.79,94629.29,299.25
145916.52,289.74,95000.00,299.16
145593.05,289.79,94075.83,299.38
145754.73,289.76,94907.20,299.18
144947.48,289.88,95372.15,299.07
148357.67,289.39,95000.00,299.16
145108.72,289.86,95278.97,299.09
145593.05,289.79,95278.97,299.09
144786.39,289.91,94907.20,299.18
145108.72,289.86,94167.85,299.36
144947.48,289.88,94259.95,299.33
144625.41,289.93,95278.97,299.09
145108.72,289.86,94629.29,299.25
146078.44,289.72,95000.00,299.16
146564.88,289.65,94814.47,299.20
143982.66,290.02,94259.95,299.33
146889.78,289.60,95372.15,299.07
145593.05,289.79,94907.20,299.18
145431.48,289.81,94814.47,299.20
145754.73,289.76,95185.88,299.11
145754.73,289.76,94907.20,299.18
145108.72,289.86,94444.44,299.29
144947.48,289.88,95372.15,299.07
144303.80,289.98,94814.47,299.20
144786.39,289.91,94075.83,299.38
146889.78,289.60,95185.88,299.11
146564.88,289.65,95185.88,299.11
144786.39,289.91,95465.41,299.05
145431.48,289.81,95000.00,299.16
146078.44,289.72,95000.00,299.16
146078.44,289.72,94629.29,299.25
145754.73,289.76,95000.00,299.16
145593.05,289.79,94814.47,299.20
144786.39,289.91,94629.29,299.25
146564.88,289.65,95000.00,299.16
145754.73,289.76,95185.88,299.11
146078.44,289.72,96026.80,298.91
143982.66,290.02,94075.83,299.38
146564.88,289.65,95092.89,299.14
146727.30,289.62,94536.83,299.27
145916.52,289.74,94907.20,299.18
144625.41,289.93,94907.20,299.18
145431.48,289.81,94907.20,299.18
146402.63,289.67,95278.97,299.09
145754.73,289.76,95185.88,299.11
145916.52,289.74,94814.47,299.20
146402.63,289.67,94814.47,299.20
146240.47,289.69,94259.95,299.33
146078.44,289.72,95372.15,299.07
146240.47,289.69,95000.00,299.16
145108.72,289.86,94629.29,299.25
145593.05,289.79,94075.83,299.38
146078.44,289.72,94907.20,299.18
144464.56,289.95,94907.20,299.18
146564.88,289.65,95000.00,299.16
145108.72,289.86,95278.97,299.09
146564.88,289.65,95092.89,299.14
144786.39,289.91,94814.47,299.20
145754.73,289.76,94536.83,299.27
144303.80,289.98,94814.47,299.20
146889.78,289.60,95372.15,299.07
145593.05,289.79,94259.95,299.33
145916.52,289.74,94907.20,299.18
145754.73,289.76,94075.83,299.38
146727.30,289.62,94814.47,299.20
144143.19,290.00,95372.15,299.07
144464.56,289.95,94259.95,299.33
146402.63,289.67,95372.15,299.07
144303.80,289.98,94444.44,299.29
145754.73,289.76,94814.47,299.20
145108.72,289.86,94629.29,299.25
145593.05,289.79,95000.00,299.16
145431.48,289.81,95465.41,299.05
145108.72,289.86,94629.29,299.25
145916.52,289.74,94721.82,299.22
144786.39,289.91,93983.90,299.40
145593.05,289.79,95185.88,299.11
144786.39,289.91,94629.29,299.25
145754.73,289.76,95745.70,298.98
146564.88,289.65,94444.44,299.29
145431.48,289.81,95185.88,299.11
145593.05,289.79,95000.00,299.16
145108.72,289.86,95185.88,299.11
146078.44,289.72,94536.83,299.27
144625.41,289.93,94629.29,299.25
145593.05,289.79,94536.83,299.27
146564.88,289.65,95278.97,299.09
145916.52,289.74,94444.44,299.29
147378.02,289.53,94629.29,299.25
145754.73,289.76,94629.29,299.25
146078.44,289.72,94814.47,299.20
145108.72,289.86,94259.95,299.33
145754.73,289.76,95372.15,299.07
144625.41,289.93,94629.29,299.25
145754.73,289.76,94907.20,299.18
146727.30,289.62,95185.88,299.11
145593.05,289.79,94907.20,299.18
146727.30,289.62,94536.83,299.27
144947.48,289.88,94907.20,299.18
146402.63,289.67,95372.15,299.07
145916.52,289.74,94629.29,299.25
145916.52,289.74,95372.15,299.07
145108.72,289.86,94444.44,299.29
145593.05,289.79,95092.89,299.14
144464.56,289.95,95000.00,299.16
144143.19,290.00,94629.29,299.25
146564.88,289.65,94352.17,299.31
144947.48,289.88,94075.83,299.38
146564.88,289.65,95000.00,299.16
145431.48,289.81,94075.83,299.38
145754.73,289.76,94814.47,299.20
146240.47,289.69,95000.00,299.16
145593.05,289.79,94536.83,299.27
146402.63,289.67,95000.00,299.16
146889.78,289.60,93892.04,299.42
145754.73,289.76,95000.00,299.16
145754.73,289.76,94167.85,299.36
145754.73,289.76,94629.29,299.25
145754.73,289.76,95000.00,299.16
146564.88,289.65,94907.20,299.18
146564.88,289.65,95372.15,299.07
146564.88,289.65,94629.29,299.25
145593.05,289.79,94629.29,299.25
146402.63,289.67,94536.83,299.27
146240.47,289.69,95185.88,299.11
147052.41,289.58,95278.97,299.09
145108.72,289.86,94907.20,299.18
146402.63,289.67,94814.47,299.20
145593.05,289.79,95465.41,299.05
146889.78,289.60,95000.00,299.16
145593.05,289.79,94075.83,299.38
146564.88,289.65,95372.15,299.07
145108.72,289.86,94259.95,299.33
146078.44,289.72,95000.00,299.16
144464.56,289.95,93525.51,299.51
146402.63,289.67,95185.88,299.11
145431.48,289.81,93892.04,299.42
147052.41,289.58,95372.15,299.07
144464.56,289.95,94259.95,299.33
147052.41,289.58,94629.29,299.25
146240.47,289.69,95000.00,299.16
145431.48,289.81,94259.95,299.33
145270.03,289.83,94907.20,299.18
146889.78,289.60,94629.29,299.25
146564.88,289.65,94629.29,299.25
146727.30,289.62,93983.90,299.40
145916.52,289.74,94629.29,299.25
146402.63,289.67,95185.88,299.11
145593.05,289.79,95000.00,299.16
145593.05,289.79,94629.29,299.25
145431.48,289.81,95372.15,299.07
144786.39,289.91,94259.95,299.33
145593.05,289.79,94629.29,299.25
145593.05,289.79,94629.29,299.25
146240.47,289.69,95185.88,299.11
145108.72,289.86,95092.89,299.14
146240.47,289.69,95000.00,299.16
145593.05,289.79,94075.83,299.38
146078.44,289.72,94814.47,299.20
145431.48,289.81,94167.85,299.36
145754.73,289.76,95278.97,299.09
145916.52,289.74,95000.00,299.16
145108.72,289.86,95185.88,299.11
146727.30,289.62,94444.44,299.29
146727.30,289.62,94814.47,299.20
144947.48,289.88,95000.00,299.16
146240.47,289.69,94907.20,299.18
144947.48,289.88,94259.95,299.33
146402.63,289.67,95278.97,299.09
144143.19,290.00,95000.00,299.16
146727.30,289.62,95185.88,299.11
146727.30,289.62,94814.47,299.20
145754.73,289.76,94907.20,299.18
143982.66,290.02,95000.00,299.16
146402.63,289.67,94536.83,299.27
145108.72,289.86,94259.95,299.33
145593.05,289.79,95000.00,299.16
144303.80,289.98,94259.95,299.33
145108.72,289.86,94259.95,299.33
146564.88,289.65,94259.95,299.33
146727.30,289.62,94629.29,299.25
144947.48,289.88,95185.88,299.11
145593.05,289.79,94629.29,299.25
145593.05,289.79,94444.44,299.29
146564.88,289.65,95278.97,299.09
147052.41,289.58,95278.97,299.09
145108.72,289.86,95092.89,299.14
145593.05,289.79,94444.44,299.29
145431.48,289.81,94444.44,299.29
145754.73,289.76,95000.00,299.16
143982.66,290.02,94075.83,299.38
145754.73,289.76,95185.88,299.11
146078.44,289.72,94167.85,299.36
146402.63,289.67,95092.89,299.14
144786.39,289.91,94536.83,299.27
146402.63,289.67,95000.00,299.16
145593.05,289.79,94259.95,299.33
146402.63,289.67,94444.44,299.29
146078.44,289.72,93800.28,299.45
146564.88,289.65,94907.20,299.18
144143.19,290.00,93708.62,299.47
145754.73,289.76,94536.83,299.27
146402.63,289.67,95185.88,299.11
145108.72,289.86,93892.04,299.42
146402.63,289.67,94814.47,299.20
144464.56,289.95,93617.02,299.49
145754.73,289.76,94907.20,299.18
146240.47,289.69,95000.00,299.16
146078.44,289.72,94536.83,299.27
145108.72,289.86,94444.44,299.29
146078.44,289.72,95465.41,299.05
145754.73,289.76,94629.29,299.25
145916.52,289.74,95278.97,299.09
145108.72,289.86,94444.44,299.29
146564.88,289.65,94629.29,299.25
145754.73,289.76,94444.44,299.29
144464.56,289.95,94167.85,299.36
146564.88,289.65,94629.29,299.25
145754.73,289.76,94629.29,299.25
144786.39,289.91,94907.20,299.18
145270.03,289.83,95278.97,299.09
146564.88,289.65,95278.97,299.09
143982.66,290.02,94444.44,299.29
146240.47,289.69,95185.88,299.11
145593.05,289.79,94629.29,299.25
144303.80,289.98,94536.83,299.27
145593.05,289.79,95372.15,299.07
145754.73,289.76,94352.17,299.31
146889.78,289.60,94629.29,299.25
145431.48,289.81,94629.29,299.25
147052.41,289.58,95465.41,299.05
144143.19,290.00,94259.95,299.33
147540.98,289.51,94259.95,299.33
144947.48,289.88,94444.44,299.29
146402.63,289.67,93708.62,299.47
145270.03,289.83,93983.90,299.40
145754.73,289.76,94721.82,299.22
144143.19,290.00,93983.90,299.40
146564.88,289.65,94814.47,299.20
143982.66,290.02,94352.17,299.31
146402.63,289.67,94536.83,299.27
144464.56,289.95,94907.20,299.18
145431.48,289.81,94259.95,299.33
146727.30,289.62,95000.00,299.16
145108.72,289.86,94259.95,299.33
146564.88,289.65,94907.20,299.18
144786.39,289.91,94629.29,299.25
