=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.09 15:58:26 =~=~=~=~=~=~=~=~=~=~=~=
257648.66,278.14,28450.44,329.22
260702.88,277.91,28652.22,329.03
260447.09,277.93,28652.22,329.03
258155.38,278.10,28611.81,329.07
257395.66,278.16,28611.81,329.07
260447.09,277.93,28652.22,329.03
255882.36,278.28,28611.81,329.07
257395.66,278.16,28611.81,329.07
258155.38,278.10,28652.22,329.03
260191.50,277.95,28611.81,329.07
255379.77,278.31,28450.44,329.22
259426.23,278.01,28531.07,329.14
261985.39,277.81,28611.81,329.07
257648.66,278.14,28531.07,329.14
257395.66,278.16,28410.16,329.26
258409.11,278.08,28369.91,329.30
259681.08,277.99,28410.16,329.26
256890.31,278.20,28369.91,329.30
257395.66,278.16,28329.68,329.34
260702.88,277.91,28249.29,329.42
257142.86,278.18,28329.68,329.34
258155.38,278.10,28329.68,329.34
258917.22,278.04,28289.47,329.38
258917.22,278.04,28289.47,329.38
260702.88,277.91,28289.47,329.38
258409.11,278.08,27968.75,329.69
260702.88,277.91,28209.14,329.45
258155.38,278.10,28209.14,329.45
260702.88,277.91,28410.16,329.26
261215.16,277.87,28048.78,329.61
257648.66,278.14,28008.75,329.65
257901.91,278.12,28209.14,329.45
260702.88,277.91,28249.29,329.42
260702.88,277.91,27968.75,329.69
263015.59,277.74,28128.91,329.53
260191.50,277.95,28169.01,329.49
258409.11,278.08,28289.47,329.38
259936.22,277.97,27808.99,329.85
258409.11,278.08,28249.29,329.42
258917.22,278.04,28369.91,329.30
259936.22,277.97,28128.91,329.53
260702.88,277.91,28008.75,329.65
259171.59,278.03,28249.29,329.42
259936.22,277.97,27968.75,329.69
261215.16,277.87,28048.78,329.61
261471.67,277.85,27968.75,329.69
258917.22,278.04,28008.75,329.65
258663.00,278.06,28249.29,329.42
261471.67,277.85,27888.82,329.77
260702.88,277.91,27888.82,329.77
259426.23,278.01,28048.78,329.61
260191.50,277.95,27928.77,329.73
260702.88,277.91,27928.77,329.73
258155.38,278.10,28008.75,329.65
257142.86,278.18,28048.78,329.61
260958.92,277.89,28128.91,329.53
259936.22,277.97,28048.78,329.61
260447.09,277.93,27968.75,329.69
256890.31,278.20,27968.75,329.69
260447.09,277.93,27968.75,329.69
260702.88,277.91,27729.26,329.93
259936.22,277.97,27729.26,329.93
256890.31,278.20,27769.11,329.89
260447.09,277.93,27888.82,329.77
260702.88,277.91,27649.63,330.01
257901.91,278.12,27808.99,329.85
260702.88,277.91,27769.11,329.89
262500.03,277.78,27689.43,329.97
258409.11,278.08,27928.77,329.73
258409.11,278.08,27968.75,329.69
260702.88,277.91,28008.75,329.65
259936.22,277.97,28008.75,329.65
258155.38,278.10,27968.75,329.69
259681.08,277.99,27888.82,329.77
260447.09,277.93,27928.77,329.73
259171.59,278.03,27649.63,330.01
259171.59,278.03,27609.85,330.05
261471.67,277.85,27808.99,329.85
260702.88,277.91,27808.99,329.85
260447.09,277.93,27729.26,329.93
259936.22,277.97,27808.99,329.85
258409.11,278.08,27729.26,329.93
257142.86,278.18,27888.82,329.77
259426.23,278.01,27888.82,329.77
260702.88,277.91,27928.77,329.73
260702.88,277.91,28088.83,329.57
260702.88,277.91,28008.75,329.65
262242.53,277.79,28008.75,329.65
260702.88,277.91,28088.83,329.57
260191.50,277.95,27888.82,329.77
257648.66,278.14,28128.91,329.53
260447.09,277.93,27968.75,329.69
260447.09,277.93,27769.11,329.89
260447.09,277.93,27928.77,329.73
262500.03,277.78,27888.82,329.77
260958.92,277.89,27848.89,329.81
260191.50,277.95,27848.89,329.81
260702.88,277.91,27888.82,329.77
261471.67,277.85,27609.85,330.05
260958.92,277.89,27808.99,329.85
262500.03,277.78,27371.70,330.28
258409.11,278.08,27649.63,330.01
260702.88,277.91,27808.99,329.85
260191.50,277.95,27649.63,330.01
260958.92,277.89,27649.63,330.01
262242.53,277.79,27609.85,330.05
261471.67,277.85,27609.85,330.05
260702.88,277.91,27649.63,330.01
263273.72,277.72,27609.85,330.05
260958.92,277.89,27450.98,330.21
260702.88,277.91,27490.66,330.17
260191.50,277.95,27848.89,329.81
260702.88,277.91,27530.37,330.13
260702.88,277.91,27450.98,330.21
260702.88,277.91,27490.66,330.17
263273.72,277.72,27411.33,330.24
260447.09,277.93,27411.33,330.24
260702.88,277.91,27411.33,330.24
263532.13,277.70,27530.37,330.13
260702.88,277.91,27371.70,330.28
259936.22,277.97,27411.33,330.24
263532.13,277.70,27411.33,330.24
260447.09,277.93,27649.63,330.01
260702.88,277.91,27371.70,330.28
260702.88,277.91,27411.33,330.24
260702.88,277.91,27411.33,330.24
260702.88,277.91,27371.70,330.28
260958.92,277.89,27371.70,330.28
261215.16,277.87,27332.09,330.32
260191.50,277.95,27490.66,330.17
261985.39,277.81,27450.98,330.21
260191.50,277.95,27411.33,330.24
260702.88,277.91,27609.85,330.05
260702.88,277.91,27411.33,330.24
260702.88,277.91,27450.98,330.21
260958.92,277.89,27490.66,330.17
260191.50,277.95,27530.37,330.13
261215.16,277.87,27649.63,330.01
263532.13,277.70,27769.11,329.89
260702.88,277.91,27609.85,330.05
260702.88,277.91,27729.26,329.93
263273.72,277.72,27490.66,330.17
260958.92,277.89,27173.91,330.49
261728.38,277.83,27490.66,330.17
261215.16,277.87,27411.33,330.24
260447.09,277.93,27371.70,330.28
261985.39,277.81,27490.66,330.17
261471.67,277.85,27968.75,329.69
262242.53,277.79,27649.63,330.01
261215.16,277.87,27729.26,329.93
263273.72,277.72,27968.75,329.69
261215.16,277.87,27649.63,330.01
262500.03,277.78,27649.63,330.01
261215.16,277.87,27016.13,330.65
260702.88,277.91,27411.33,330.24
263015.59,277.74,27490.66,330.17
260447.09,277.93,27490.66,330.17
263273.72,277.72,27450.98,330.21
262242.53,277.79,27292.51,330.36
264308.69,277.64,27450.98,330.21
262500.03,277.78,27411.33,330.24
260702.88,277.91,27332.09,330.32
260702.88,277.91,27292.51,330.36
261471.67,277.85,27371.70,330.28
264827.56,277.60,27450.98,330.21
261728.38,277.83,27371.70,330.28
260702.88,277.91,27371.70,330.28
260447.09,277.93,27371.70,330.28
262500.03,277.78,27490.66,330.17
262242.53,277.79,27490.66,330.17
261215.16,277.87,27490.66,330.17
263790.72,277.68,27490.66,330.17
263015.59,277.74,27649.63,330.01
264308.69,277.64,27649.63,330.01
264568.03,277.62,27371.70,330.28
263273.72,277.72,27729.26,329.93
261985.39,277.81,27649.63,330.01
262242.53,277.79,26077.59,331.63
262500.03,277.78,27808.99,329.85
264049.59,277.66,27808.99,329.85
261471.67,277.85,27490.66,330.17
261215.16,277.87,27570.09,330.09
261985.39,277.81,27609.85,330.05
262500.03,277.78,27570.09,330.09
263015.59,277.74,27729.26,329.93
