# Region type : patch inlet
# Faces  :     285
# Area   :     1.5850195e-05
# Time         	sum(phi)
0              	0.0000000e+00
4.82697e-07    	-4.4886116e-04
8.85764e-07    	-5.1877218e-04
1.28883e-06    	-5.3447996e-04
1.6919e-06     	-5.3985318e-04
2.09497e-06    	-4.9820386e-04
2.28068e-06    	-5.0379491e-04
2.4664e-06     	-5.0878066e-04
2.65212e-06    	-5.1446093e-04
2.83785e-06    	-5.2107820e-04
3.02358e-06    	-5.2686189e-04
3.20931e-06    	-5.3517339e-04
3.39504e-06    	-5.4446208e-04
3.58079e-06    	-5.5458297e-04
3.76653e-06    	-5.6531551e-04
3.95227e-06    	-5.7674344e-04
4.13801e-06    	-5.8881610e-04
4.32376e-06    	-6.0133816e-04
4.5095e-06     	-6.1410821e-04
4.69524e-06    	-6.2691549e-04
4.881e-06      	-6.3956763e-04
5.06679e-06    	-6.5193412e-04
5.25257e-06    	-6.6391800e-04
5.43835e-06    	-6.7544886e-04
5.62413e-06    	-6.8654986e-04
5.80991e-06    	-6.9724962e-04
5.99569e-06    	-7.0756602e-04
6.18147e-06    	-7.1749543e-04
6.36725e-06    	-7.2708393e-04
6.55304e-06    	-7.3637671e-04
6.73885e-06    	-7.4541723e-04
6.92463e-06    	-7.5423584e-04
7.11041e-06    	-7.6281131e-04
7.29619e-06    	-7.7112949e-04
7.48197e-06    	-7.7918887e-04
7.66775e-06    	-7.8699794e-04
7.85352e-06    	-7.9458566e-04
8.0393e-06     	-8.0192755e-04
8.22508e-06    	-8.0901360e-04
8.41086e-06    	-8.1584942e-04
8.59664e-06    	-8.2245424e-04
8.69667e-06    	-8.2621635e-04
8.79669e-06    	-8.2963184e-04
8.89672e-06    	-8.3299633e-04
8.99674e-06    	-8.3631189e-04
9.09677e-06    	-8.3958263e-04
9.19679e-06    	-8.4281267e-04
9.29682e-06    	-8.4600570e-04
9.39685e-06    	-8.4916658e-04
9.49687e-06    	-8.5229968e-04
9.5969e-06     	-8.5540912e-04
9.69692e-06    	-8.5850065e-04
9.79695e-06    	-8.6157771e-04
9.89697e-06    	-8.6464360e-04
9.997e-06      	-8.6770066e-04
1.0097e-05     	-8.7075114e-04
1.01971e-05    	-8.7379690e-04
1.02971e-05    	-8.7684059e-04
1.03971e-05    	-8.7988378e-04
1.04971e-05    	-8.8292751e-04
1.05972e-05    	-8.8597193e-04
1.06972e-05    	-8.8901776e-04
1.07972e-05    	-8.9206462e-04
1.08972e-05    	-8.9511048e-04
1.09973e-05    	-8.9815320e-04
