# Region type : patch inlet
# Faces  :     285
# Area   :     1.5850195e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
1.16974e-05    	(3.5199792e+01 -5.8848117e-01 -2.9480828e+01)	1.0843026e+05	2.9271336e+02	1.2875557e+00
1.17975e-05    	(3.5307515e+01 -5.9256401e-01 -2.9572048e+01)	1.0842099e+05	2.9270551e+02	1.2874800e+00
1.18975e-05    	(3.5414192e+01 -5.9644728e-01 -2.9662425e+01)	1.0841182e+05	2.9269773e+02	1.2874051e+00
1.19975e-05    	(3.5519813e+01 -6.0011037e-01 -2.9751914e+01)	1.0840274e+05	2.9269002e+02	1.2873310e+00
1.20975e-05    	(3.5624330e+01 -6.0356426e-01 -2.9840486e+01)	1.0839376e+05	2.9268239e+02	1.2872578e+00
1.21976e-05    	(3.5727733e+01 -6.0677439e-01 -2.9928111e+01)	1.0838488e+05	2.9267483e+02	1.2871854e+00
1.22976e-05    	(3.5830096e+01 -6.0970777e-01 -3.0014807e+01)	1.0837610e+05	2.9266736e+02	1.2871138e+00
1.23976e-05    	(3.5931392e+01 -6.1237477e-01 -3.0100575e+01)	1.0836742e+05	2.9265995e+02	1.2870431e+00
1.24976e-05    	(3.6031587e+01 -6.1478468e-01 -3.0185404e+01)	1.0835884e+05	2.9265263e+02	1.2869732e+00
1.25977e-05    	(3.6130674e+01 -6.1694287e-01 -3.0269291e+01)	1.0835036e+05	2.9264538e+02	1.2869042e+00
1.26977e-05    	(3.6228699e+01 -6.1883474e-01 -3.0352273e+01)	1.0834198e+05	2.9263821e+02	1.2868360e+00
1.27977e-05    	(3.6325763e+01 -6.2045430e-01 -3.0434423e+01)	1.0833369e+05	2.9263111e+02	1.2867686e+00
1.28977e-05    	(3.6421864e+01 -6.2180812e-01 -3.0515728e+01)	1.0832548e+05	2.9262408e+02	1.2867019e+00
1.29978e-05    	(3.6516785e+01 -6.2292495e-01 -3.0596027e+01)	1.0831739e+05	2.9261713e+02	1.2866361e+00
1.30978e-05    	(3.6610393e+01 -6.2381703e-01 -3.0675229e+01)	1.0830940e+05	2.9261026e+02	1.2865713e+00
1.31978e-05    	(3.6702877e+01 -6.2441970e-01 -3.0753488e+01)	1.0830153e+05	2.9260348e+02	1.2865074e+00
1.32978e-05    	(3.6794284e+01 -6.2472230e-01 -3.0830856e+01)	1.0829375e+05	2.9259678e+02	1.2864444e+00
1.33978e-05    	(3.6884454e+01 -6.2475357e-01 -3.0907184e+01)	1.0828610e+05	2.9259017e+02	1.2863823e+00
1.34979e-05    	(3.6973316e+01 -6.2455713e-01 -3.0982420e+01)	1.0827856e+05	2.9258365e+02	1.2863213e+00
1.35979e-05    	(3.7060904e+01 -6.2414284e-01 -3.1056609e+01)	1.0827114e+05	2.9257722e+02	1.2862613e+00
1.36979e-05    	(3.7147258e+01 -6.2351274e-01 -3.1129798e+01)	1.0826384e+05	2.9257089e+02	1.2862023e+00
1.37979e-05    	(3.7232396e+01 -6.2269869e-01 -3.1201977e+01)	1.0825665e+05	2.9256464e+02	1.2861442e+00
1.38979e-05    	(3.7316368e+01 -6.2171680e-01 -3.1273176e+01)	1.0824957e+05	2.9255848e+02	1.2860871e+00
1.39979e-05    	(3.7399247e+01 -6.2058034e-01 -3.1343470e+01)	1.0824260e+05	2.9255240e+02	1.2860309e+00
1.40979e-05    	(3.7481096e+01 -6.1929089e-01 -3.1412870e+01)	1.0823573e+05	2.9254640e+02	1.2859755e+00
1.4198e-05     	(3.7562054e+01 -6.1783982e-01 -3.1481455e+01)	1.0822894e+05	2.9254046e+02	1.2859209e+00
1.4298e-05     	(3.7642160e+01 -6.1626581e-01 -3.1549302e+01)	1.0822224e+05	2.9253459e+02	1.2858669e+00
1.4398e-05     	(3.7721452e+01 -6.1457284e-01 -3.1616460e+01)	1.0821561e+05	2.9252877e+02	1.2858136e+00
1.4498e-05     	(3.7799946e+01 -6.1276776e-01 -3.1682951e+01)	1.0820905e+05	2.9252301e+02	1.2857609e+00
1.4598e-05     	(3.7877642e+01 -6.1086101e-01 -3.1748775e+01)	1.0820257e+05	2.9251731e+02	1.2857089e+00
1.4698e-05     	(3.7954582e+01 -6.0887017e-01 -3.1813972e+01)	1.0819616e+05	2.9251167e+02	1.2856574e+00
1.4798e-05     	(3.8030809e+01 -6.0681321e-01 -3.1878579e+01)	1.0818981e+05	2.9250607e+02	1.2856065e+00
1.48981e-05    	(3.8106390e+01 -6.0470975e-01 -3.1942659e+01)	1.0818352e+05	2.9250052e+02	1.2855560e+00
1.49981e-05    	(3.8181376e+01 -6.0257117e-01 -3.2006270e+01)	1.0817728e+05	2.9249501e+02	1.2855061e+00
1.50981e-05    	(3.8255804e+01 -6.0039832e-01 -3.2069442e+01)	1.0817109e+05	2.9248954e+02	1.2854565e+00
1.51981e-05    	(3.8329757e+01 -5.9818827e-01 -3.2132219e+01)	1.0816495e+05	2.9248410e+02	1.2854073e+00
1.52981e-05    	(3.8403288e+01 -5.9595865e-01 -3.2194633e+01)	1.0815883e+05	2.9247869e+02	1.2853583e+00
1.53981e-05    	(3.8476501e+01 -5.9372202e-01 -3.2256771e+01)	1.0815275e+05	2.9247329e+02	1.2853097e+00
1.54982e-05    	(3.8549461e+01 -5.9148683e-01 -3.2318697e+01)	1.0814668e+05	2.9246792e+02	1.2852611e+00
1.55982e-05    	(3.8622233e+01 -5.8925593e-01 -3.2380467e+01)	1.0814063e+05	2.9246255e+02	1.2852127e+00
1.56962e-05    	(3.8693445e+01 -5.8706285e-01 -3.2440910e+01)	1.0813470e+05	2.9245730e+02	1.2851653e+00
1.57943e-05    	(3.8764592e+01 -5.8485397e-01 -3.2501292e+01)	1.0812878e+05	2.9245204e+02	1.2851180e+00
1.58923e-05    	(3.8835736e+01 -5.8263630e-01 -3.2561679e+01)	1.0812284e+05	2.9244678e+02	1.2850705e+00
1.59904e-05    	(3.8906938e+01 -5.8041213e-01 -3.2622129e+01)	1.0811690e+05	2.9244151e+02	1.2850229e+00
1.60884e-05    	(3.8978272e+01 -5.7818068e-01 -3.2682677e+01)	1.0811093e+05	2.9243623e+02	1.2849752e+00
1.61865e-05    	(3.9049781e+01 -5.7594714e-01 -3.2743359e+01)	1.0810493e+05	2.9243092e+02	1.2849272e+00
1.62845e-05    	(3.9121512e+01 -5.7371270e-01 -3.2804219e+01)	1.0809891e+05	2.9242559e+02	1.2848790e+00
1.63826e-05    	(3.9193510e+01 -5.7147982e-01 -3.2865294e+01)	1.0809285e+05	2.9242023e+02	1.2848305e+00
1.64806e-05    	(3.9265812e+01 -5.6925441e-01 -3.2926619e+01)	1.0808675e+05	2.9241484e+02	1.2847816e+00
1.65787e-05    	(3.9338439e+01 -5.6704293e-01 -3.2988213e+01)	1.0808060e+05	2.9240942e+02	1.2847323e+00
1.66767e-05    	(3.9411426e+01 -5.6485022e-01 -3.3050097e+01)	1.0807441e+05	2.9240396e+02	1.2846827e+00
1.67748e-05    	(3.9484807e+01 -5.6268053e-01 -3.3112298e+01)	1.0806816e+05	2.9239846e+02	1.2846326e+00
1.68728e-05    	(3.9558626e+01 -5.6053588e-01 -3.3174864e+01)	1.0806186e+05	2.9239292e+02	1.2845820e+00
1.69709e-05    	(3.9632921e+01 -5.5841210e-01 -3.3237822e+01)	1.0805550e+05	2.9238733e+02	1.2845309e+00
1.70689e-05    	(3.9707701e+01 -5.5630945e-01 -3.3301180e+01)	1.0804908e+05	2.9238169e+02	1.2844793e+00
1.7167e-05     	(3.9782990e+01 -5.5423190e-01 -3.3364949e+01)	1.0804259e+05	2.9237600e+02	1.2844272e+00
1.7265e-05     	(3.9858803e+01 -5.5218329e-01 -3.3429148e+01)	1.0803604e+05	2.9237026e+02	1.2843744e+00
1.73631e-05    	(3.9935138e+01 -5.5017355e-01 -3.3493775e+01)	1.0802942e+05	2.9236447e+02	1.2843211e+00
1.74611e-05    	(4.0011982e+01 -5.4821275e-01 -3.3558818e+01)	1.0802272e+05	2.9235863e+02	1.2842672e+00
1.75592e-05    	(4.0089346e+01 -5.4630589e-01 -3.3624286e+01)	1.0801597e+05	2.9235273e+02	1.2842128e+00
1.76572e-05    	(4.0167227e+01 -5.4445935e-01 -3.3690174e+01)	1.0800914e+05	2.9234677e+02	1.2841577e+00
1.77553e-05    	(4.0245619e+01 -5.4267131e-01 -3.3756474e+01)	1.0800224e+05	2.9234076e+02	1.2841020e+00
1.78533e-05    	(4.0324517e+01 -5.4095272e-01 -3.3823201e+01)	1.0799526e+05	2.9233470e+02	1.2840457e+00
1.79514e-05    	(4.0403885e+01 -5.3929858e-01 -3.3890316e+01)	1.0798822e+05	2.9232858e+02	1.2839889e+00
1.80494e-05    	(4.0483711e+01 -5.3770983e-01 -3.3957812e+01)	1.0798112e+05	2.9232241e+02	1.2839314e+00
1.81475e-05    	(4.0563961e+01 -5.3618750e-01 -3.4025677e+01)	1.0797394e+05	2.9231619e+02	1.2838734e+00
1.82455e-05    	(4.0644625e+01 -5.3472572e-01 -3.4093913e+01)	1.0796670e+05	2.9230992e+02	1.2838148e+00
1.83436e-05    	(4.0725702e+01 -5.3333186e-01 -3.4162513e+01)	1.0795939e+05	2.9230359e+02	1.2837557e+00
1.84416e-05    	(4.0807194e+01 -5.3200516e-01 -3.4231470e+01)	1.0795202e+05	2.9229722e+02	1.2836960e+00
1.85396e-05    	(4.0889076e+01 -5.3073806e-01 -3.4300753e+01)	1.0794458e+05	2.9229079e+02	1.2836357e+00
1.86377e-05    	(4.0971335e+01 -5.2952380e-01 -3.4370322e+01)	1.0793709e+05	2.9228431e+02	1.2835750e+00
1.87357e-05    	(4.1053962e+01 -5.2836308e-01 -3.4440197e+01)	1.0792953e+05	2.9227779e+02	1.2835137e+00
1.88337e-05    	(4.1136924e+01 -5.2725038e-01 -3.4510365e+01)	1.0792191e+05	2.9227122e+02	1.2834518e+00
1.89318e-05    	(4.1220102e+01 -5.2622224e-01 -3.4580709e+01)	1.0791424e+05	2.9226461e+02	1.2833896e+00
1.90298e-05    	(4.1303440e+01 -5.2526945e-01 -3.4651185e+01)	1.0790653e+05	2.9225797e+02	1.2833270e+00
1.91279e-05    	(4.1386940e+01 -5.2437446e-01 -3.4721803e+01)	1.0789877e+05	2.9225130e+02	1.2832641e+00
1.92259e-05    	(4.1470605e+01 -5.2353541e-01 -3.4792563e+01)	1.0789098e+05	2.9224459e+02	1.2832008e+00
1.93239e-05    	(4.1554412e+01 -5.2275871e-01 -3.4863446e+01)	1.0788314e+05	2.9223785e+02	1.2831371e+00
1.9422e-05     	(4.1638301e+01 -5.2204934e-01 -3.4934422e+01)	1.0787527e+05	2.9223109e+02	1.2830732e+00
1.952e-05      	(4.1722243e+01 -5.2140246e-01 -3.5005472e+01)	1.0786737e+05	2.9222429e+02	1.2830089e+00
1.96181e-05    	(4.1806201e+01 -5.2080831e-01 -3.5076554e+01)	1.0785943e+05	2.9221748e+02	1.2829444e+00
1.97161e-05    	(4.1890150e+01 -5.2026467e-01 -3.5147630e+01)	1.0785148e+05	2.9221064e+02	1.2828797e+00
1.98141e-05    	(4.1974075e+01 -5.1976566e-01 -3.5218670e+01)	1.0784350e+05	2.9220379e+02	1.2828148e+00
1.99122e-05    	(4.2057933e+01 -5.1932142e-01 -3.5289616e+01)	1.0783550e+05	2.9219692e+02	1.2827498e+00
2.00102e-05    	(4.2141696e+01 -5.1892843e-01 -3.5360448e+01)	1.0782749e+05	2.9219005e+02	1.2826846e+00
2.01083e-05    	(4.2225340e+01 -5.1857256e-01 -3.5431139e+01)	1.0781947e+05	2.9218316e+02	1.2826194e+00
2.02063e-05    	(4.2308814e+01 -5.1826296e-01 -3.5501649e+01)	1.0781145e+05	2.9217627e+02	1.2825541e+00
2.03043e-05    	(4.2392095e+01 -5.1800566e-01 -3.5571958e+01)	1.0780343e+05	2.9216938e+02	1.2824888e+00
2.04024e-05    	(4.2475170e+01 -5.1779708e-01 -3.5642054e+01)	1.0779540e+05	2.9216249e+02	1.2824236e+00
2.05004e-05    	(4.2558014e+01 -5.1763434e-01 -3.5711921e+01)	1.0778738e+05	2.9215561e+02	1.2823583e+00
2.05984e-05    	(4.2640538e+01 -5.1751488e-01 -3.5781488e+01)	1.0777937e+05	2.9214873e+02	1.2822931e+00
2.06963e-05    	(4.2722775e+01 -5.1743433e-01 -3.5850794e+01)	1.0777138e+05	2.9214186e+02	1.2822281e+00
2.07943e-05    	(4.2804686e+01 -5.1738351e-01 -3.5919807e+01)	1.0776339e+05	2.9213499e+02	1.2821631e+00
2.08922e-05    	(4.2886229e+01 -5.1735857e-01 -3.5988492e+01)	1.0775542e+05	2.9212815e+02	1.2820983e+00
2.09902e-05    	(4.2967378e+01 -5.1735723e-01 -3.6056834e+01)	1.0774748e+05	2.9212132e+02	1.2820336e+00
2.10881e-05    	(4.3048111e+01 -5.1737518e-01 -3.6124815e+01)	1.0773956e+05	2.9211450e+02	1.2819692e+00
2.11861e-05    	(4.3128415e+01 -5.1741258e-01 -3.6192427e+01)	1.0773166e+05	2.9210771e+02	1.2819050e+00
2.1284e-05     	(4.3208290e+01 -5.1747362e-01 -3.6259674e+01)	1.0772380e+05	2.9210094e+02	1.2818410e+00
2.1382e-05     	(4.3287714e+01 -5.1755401e-01 -3.6326548e+01)	1.0771597e+05	2.9209419e+02	1.2817774e+00
2.148e-05      	(4.3366675e+01 -5.1765164e-01 -3.6393036e+01)	1.0770817e+05	2.9208747e+02	1.2817140e+00
2.15772e-05    	(4.3444579e+01 -5.1777329e-01 -3.6458647e+01)	1.0770046e+05	2.9208083e+02	1.2816513e+00
2.16745e-05    	(4.3521992e+01 -5.1791372e-01 -3.6523854e+01)	1.0769279e+05	2.9207422e+02	1.2815890e+00
2.17717e-05    	(4.3598906e+01 -5.1807020e-01 -3.6588645e+01)	1.0768516e+05	2.9206763e+02	1.2815270e+00
2.1869e-05     	(4.3675299e+01 -5.1823831e-01 -3.6653000e+01)	1.0767758e+05	2.9206108e+02	1.2814654e+00
2.19662e-05    	(4.3751167e+01 -5.1841457e-01 -3.6716914e+01)	1.0767004e+05	2.9205457e+02	1.2814042e+00
2.20635e-05    	(4.3826505e+01 -5.1859518e-01 -3.6780378e+01)	1.0766254e+05	2.9204808e+02	1.2813433e+00
2.21607e-05    	(4.3901329e+01 -5.1877314e-01 -3.6843379e+01)	1.0765509e+05	2.9204164e+02	1.2812828e+00
2.2258e-05     	(4.3975674e+01 -5.1894692e-01 -3.6905913e+01)	1.0764769e+05	2.9203523e+02	1.2812228e+00
2.23552e-05    	(4.4049483e+01 -5.1912667e-01 -3.6967967e+01)	1.0764033e+05	2.9202885e+02	1.2811631e+00
2.24525e-05    	(4.4122713e+01 -5.1931375e-01 -3.7029519e+01)	1.0763303e+05	2.9202252e+02	1.2811039e+00
2.25497e-05    	(4.4195373e+01 -5.1949416e-01 -3.7090586e+01)	1.0762578e+05	2.9201623e+02	1.2810451e+00
2.2647e-05     	(4.4267465e+01 -5.1967055e-01 -3.7151177e+01)	1.0761858e+05	2.9200998e+02	1.2809868e+00
2.27442e-05    	(4.4338992e+01 -5.1984582e-01 -3.7211297e+01)	1.0761144e+05	2.9200377e+02	1.2809290e+00
2.28415e-05    	(4.4409964e+01 -5.2001696e-01 -3.7270956e+01)	1.0760435e+05	2.9199761e+02	1.2808715e+00
2.29387e-05    	(4.4480380e+01 -5.2018416e-01 -3.7330149e+01)	1.0759731e+05	2.9199148e+02	1.2808146e+00
2.3036e-05     	(4.4550241e+01 -5.2034802e-01 -3.7388875e+01)	1.0759033e+05	2.9198539e+02	1.2807580e+00
2.31332e-05    	(4.4619550e+01 -5.2050897e-01 -3.7447136e+01)	1.0758339e+05	2.9197934e+02	1.2807020e+00
2.32305e-05    	(4.4688333e+01 -5.2068518e-01 -3.7504960e+01)	1.0757651e+05	2.9197334e+02	1.2806463e+00
2.33277e-05    	(4.4756584e+01 -5.2087287e-01 -3.7562345e+01)	1.0756968e+05	2.9196737e+02	1.2805911e+00
2.3425e-05     	(4.4824304e+01 -5.2106663e-01 -3.7619295e+01)	1.0756291e+05	2.9196145e+02	1.2805364e+00
2.35222e-05    	(4.4891515e+01 -5.2126578e-01 -3.7675833e+01)	1.0755618e+05	2.9195556e+02	1.2804820e+00
2.36195e-05    	(4.4958243e+01 -5.2146901e-01 -3.7731980e+01)	1.0754950e+05	2.9194971e+02	1.2804281e+00
2.37167e-05    	(4.5024524e+01 -5.2167273e-01 -3.7787766e+01)	1.0754287e+05	2.9194390e+02	1.2803746e+00
2.3814e-05     	(4.5090398e+01 -5.2187698e-01 -3.7843226e+01)	1.0753628e+05	2.9193812e+02	1.2803214e+00
2.39112e-05    	(4.5155891e+01 -5.2207901e-01 -3.7898380e+01)	1.0752973e+05	2.9193237e+02	1.2802686e+00
2.40085e-05    	(4.5221014e+01 -5.2227627e-01 -3.7953233e+01)	1.0752322e+05	2.9192665e+02	1.2802161e+00
2.41057e-05    	(4.5285786e+01 -5.2247029e-01 -3.8007792e+01)	1.0751674e+05	2.9192096e+02	1.2801639e+00
2.4203e-05     	(4.5350220e+01 -5.2266360e-01 -3.8062066e+01)	1.0751030e+05	2.9191530e+02	1.2801121e+00
2.43002e-05    	(4.5414317e+01 -5.2285341e-01 -3.8116057e+01)	1.0750390e+05	2.9190966e+02	1.2800605e+00
2.43975e-05    	(4.5478077e+01 -5.2303764e-01 -3.8169772e+01)	1.0749754e+05	2.9190406e+02	1.2800092e+00
2.44947e-05    	(4.5541531e+01 -5.2321893e-01 -3.8223227e+01)	1.0749120e+05	2.9189848e+02	1.2799582e+00
2.4592e-05     	(4.5604685e+01 -5.2340022e-01 -3.8276428e+01)	1.0748490e+05	2.9189292e+02	1.2799075e+00
2.46892e-05    	(4.5667544e+01 -5.2358067e-01 -3.8329383e+01)	1.0747863e+05	2.9188739e+02	1.2798571e+00
2.47865e-05    	(4.5730118e+01 -5.2375619e-01 -3.8382108e+01)	1.0747239e+05	2.9188188e+02	1.2798069e+00
2.48837e-05    	(4.5792426e+01 -5.2392838e-01 -3.8434625e+01)	1.0746617e+05	2.9187639e+02	1.2797569e+00
2.4981e-05     	(4.5854489e+01 -5.2410511e-01 -3.8486951e+01)	1.0745998e+05	2.9187092e+02	1.2797071e+00
