# Region type : patch wOutlet
# Faces  :     2793
# Area   :     7.7924319e-05
# Time         	sum(phi)
0              	0.0000000e+00
5.01139e-07    	4.4946138e-08
9.24638e-07    	5.3862160e-08
1.34814e-06    	4.5773680e-08
1.77163e-06    	3.9339303e-08
2.19513e-06    	3.4304880e-08
2.61863e-06    	1.0653773e-07
3.04213e-06    	3.4090848e-07
3.46563e-06    	4.0691717e-07
3.88913e-06    	7.2485453e-07
4.31263e-06    	2.4231982e-06
4.73612e-06    	5.3931124e-06
5.15962e-06    	8.2832251e-06
5.58312e-06    	1.0075111e-05
6.00662e-06    	1.0185692e-05
6.43012e-06    	9.1852678e-06
6.85362e-06    	7.1686879e-06
7.27712e-06    	4.7768143e-06
7.70061e-06    	3.7477635e-06
8.12411e-06    	4.2994073e-06
8.54761e-06    	6.0561412e-06
8.97111e-06    	7.8614820e-06
9.39461e-06    	8.5394288e-06
9.81811e-06    	7.5624988e-06
1.02416e-05    	5.3260589e-06
1.06651e-05    	3.2085233e-06
1.10886e-05    	2.6920859e-06
1.15121e-05    	3.5468972e-06
1.19356e-05    	4.9594023e-06
1.23591e-05    	5.8245607e-06
1.27826e-05    	5.5519968e-06
1.32061e-05    	4.6481559e-06
1.36296e-05    	3.8759915e-06
1.40531e-05    	3.8029467e-06
1.44766e-05    	4.4153022e-06
1.49001e-05    	5.3429454e-06
1.53236e-05    	6.0012157e-06
1.57471e-05    	6.0757560e-06
1.61706e-05    	5.8050691e-06
1.65941e-05    	5.5857887e-06
1.70176e-05    	5.6986014e-06
1.74411e-05    	6.2548417e-06
1.78646e-05    	6.8829537e-06
1.82881e-05    	7.1638217e-06
1.87116e-05    	7.1670793e-06
1.91351e-05    	7.2855637e-06
1.95586e-05    	7.5718437e-06
1.99821e-05    	8.0321876e-06
2.04056e-05    	8.6133604e-06
2.08291e-05    	9.0510267e-06
2.12526e-05    	9.1399496e-06
2.16761e-05    	9.0588538e-06
2.20996e-05    	9.1411647e-06
2.25231e-05    	9.5301501e-06
2.29466e-05    	1.0153383e-05
2.33701e-05    	1.0822261e-05
2.37936e-05    	1.1284162e-05
2.42171e-05    	1.1409890e-05
2.46406e-05    	1.1330499e-05
2.50641e-05    	1.1354576e-05
2.54876e-05    	1.1540372e-05
