# Region type : patch cOutlet
# Faces  :     276
# Area   :     4.3010445e-05
# Time         	sum(phi)
0              	0.0000000e+00
4.57971e-07    	1.6444159e-08
8.33602e-07    	1.8927387e-08
1.20923e-06    	1.8521054e-08
1.58486e-06    	1.7386122e-08
1.96049e-06    	1.6331630e-08
2.33612e-06    	1.5598261e-08
2.71175e-06    	1.5277583e-08
3.08738e-06    	1.5323591e-08
3.46301e-06    	1.5634269e-08
3.83864e-06    	1.6088799e-08
4.21427e-06    	1.6573494e-08
4.5899e-06     	1.7016903e-08
4.96553e-06    	1.7400282e-08
5.34117e-06    	1.7743336e-08
5.7168e-06     	1.8072756e-08
6.09243e-06    	1.8408147e-08
6.46806e-06    	1.8756654e-08
6.84369e-06    	1.9118208e-08
7.21932e-06    	1.9491783e-08
7.59495e-06    	1.9871580e-08
7.97058e-06    	2.0253648e-08
8.34621e-06    	2.0636399e-08
8.72184e-06    	2.1020289e-08
9.09747e-06    	2.1406881e-08
9.4731e-06     	2.1796599e-08
9.84873e-06    	2.2189253e-08
1.02244e-05    	2.2583116e-08
1.06e-05       	2.2977617e-08
1.09756e-05    	2.3372713e-08
1.13512e-05    	2.3768187e-08
1.17269e-05    	2.4164184e-08
1.21025e-05    	2.4560892e-08
1.24781e-05    	2.4958618e-08
1.28538e-05    	2.5357610e-08
1.32294e-05    	2.5758222e-08
1.3605e-05     	2.6159866e-08
1.39807e-05    	2.6561743e-08
1.43563e-05    	2.6962993e-08
1.47319e-05    	2.7362760e-08
1.51076e-05    	2.7760545e-08
1.54832e-05    	2.8156207e-08
1.58588e-05    	2.8549766e-08
1.62344e-05    	2.8941067e-08
1.66101e-05    	2.9329980e-08
1.69857e-05    	2.9716345e-08
1.73613e-05    	3.0099810e-08
1.7737e-05     	3.0479874e-08
1.81126e-05    	3.0856205e-08
1.84882e-05    	3.1228408e-08
1.88639e-05    	3.1596332e-08
1.92395e-05    	3.1960671e-08
1.96151e-05    	3.2322167e-08
1.99907e-05    	3.2681386e-08
2.03664e-05    	3.3038700e-08
2.0742e-05     	3.3394348e-08
2.11176e-05    	3.3748619e-08
2.14933e-05    	3.4100233e-08
2.18689e-05    	3.4448948e-08
2.22445e-05    	3.4795742e-08
2.26202e-05    	3.5140758e-08
2.29958e-05    	3.5484133e-08
2.33714e-05    	3.5825932e-08
2.3747e-05     	3.6166231e-08
2.41227e-05    	3.6504943e-08
2.44983e-05    	3.6842056e-08
2.48739e-05    	3.7177584e-08
2.52496e-05    	3.7511504e-08
2.56252e-05    	3.7843830e-08
2.60008e-05    	3.8174455e-08
2.63765e-05    	3.8503296e-08
2.67521e-05    	3.8830300e-08
2.71277e-05    	3.9155408e-08
2.75034e-05    	3.9478586e-08
2.7879e-05     	3.9799775e-08
2.82546e-05    	4.0118882e-08
2.86302e-05    	4.0435791e-08
2.90059e-05    	4.0750448e-08
2.93815e-05    	4.1062799e-08
2.97571e-05    	4.1372816e-08
3.01328e-05    	4.1680397e-08
3.05084e-05    	4.1985309e-08
3.0884e-05     	4.2287367e-08
3.12597e-05    	4.2586324e-08
3.16353e-05    	4.2882062e-08
3.20109e-05    	4.3174423e-08
3.23865e-05    	4.3463350e-08
3.27622e-05    	4.3748885e-08
