# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.0883314      	(6.5655061e+00 4.4298014e-01 -5.6576637e+00)	1.9976714e+05	2.9390212e+02	2.3625689e+00
0.0883318      	(6.9553513e+00 5.0447296e-01 -6.0124448e+00)	1.9974338e+05	2.9389212e+02	2.3623682e+00
0.0883321      	(7.3204796e+00 5.5585390e-01 -6.3469835e+00)	1.9972138e+05	2.9388287e+02	2.3621823e+00
0.0883325      	(7.6660322e+00 6.0756795e-01 -6.6571612e+00)	1.9970132e+05	2.9387443e+02	2.3620128e+00
0.0883329      	(7.9941436e+00 6.5161681e-01 -6.9469399e+00)	1.9968299e+05	2.9386671e+02	2.3618578e+00
0.0883333      	(8.2956198e+00 6.9320097e-01 -7.2180282e+00)	1.9966606e+05	2.9385959e+02	2.3617147e+00
0.0883337      	(8.5778536e+00 7.3708226e-01 -7.4721911e+00)	1.9965089e+05	2.9385320e+02	2.3615865e+00
0.088334       	(8.8304097e+00 7.8171045e-01 -7.7090899e+00)	1.9963793e+05	2.9384774e+02	2.3614769e+00
0.0883344      	(9.0660621e+00 8.1830062e-01 -7.9210634e+00)	1.9962744e+05	2.9384333e+02	2.3613882e+00
0.0883348      	(9.2811754e+00 8.3902503e-01 -8.1151217e+00)	1.9961960e+05	2.9384003e+02	2.3613220e+00
0.0883352      	(9.4555365e+00 8.5811657e-01 -8.2993977e+00)	1.9961542e+05	2.9383826e+02	2.3612866e+00
0.0883356      	(9.6059295e+00 8.6586639e-01 -8.4406854e+00)	1.9961542e+05	2.9383826e+02	2.3612866e+00
0.088336       	(9.7257649e+00 8.4826729e-01 -8.5594112e+00)	1.9961949e+05	2.9383998e+02	2.3613210e+00
0.0883363      	(9.8164163e+00 8.1830106e-01 -8.6502774e+00)	1.9962790e+05	2.9384352e+02	2.3613921e+00
0.0883367      	(9.8589769e+00 7.4365931e-01 -8.7110840e+00)	1.9964136e+05	2.9384918e+02	2.3615059e+00
0.0883371      	(9.8347235e+00 6.1439292e-01 -8.7325054e+00)	1.9966014e+05	2.9385709e+02	2.3616646e+00
0.0883375      	(9.7092308e+00 4.7282538e-01 -8.6792732e+00)	1.9968437e+05	2.9386729e+02	2.3618694e+00
0.0883379      	(9.4966006e+00 3.5861436e-01 -8.5418579e+00)	1.9971276e+05	2.9387924e+02	2.3621094e+00
0.0883382      	(9.2142205e+00 3.0939978e-01 -8.3214022e+00)	1.9974356e+05	2.9389220e+02	2.3623697e+00
0.0883386      	(8.8362252e+00 2.7090671e-01 -8.0336494e+00)	1.9977461e+05	2.9390527e+02	2.3626321e+00
0.088339       	(8.3869054e+00 2.2663296e-01 -7.6714256e+00)	1.9980328e+05	2.9391733e+02	2.3628744e+00
0.0883394      	(7.8926768e+00 1.9472413e-01 -7.2723993e+00)	1.9982671e+05	2.9392718e+02	2.3630723e+00
0.0883398      	(7.3737521e+00 1.7834367e-01 -6.8772896e+00)	1.9984249e+05	2.9393382e+02	2.3632056e+00
0.0883401      	(6.8338661e+00 1.5311326e-01 -6.4355988e+00)	1.9984995e+05	2.9393695e+02	2.3632687e+00
0.0883405      	(6.2774215e+00 1.2071800e-01 -5.9601195e+00)	1.9985033e+05	2.9393711e+02	2.3632719e+00
0.0883409      	(5.7523838e+00 8.6378347e-02 -5.4600162e+00)	1.9984517e+05	2.9393493e+02	2.3632282e+00
0.0883413      	(5.2716859e+00 4.6802206e-02 -4.9752109e+00)	1.9983589e+05	2.9393103e+02	2.3631498e+00
0.0883417      	(4.8444685e+00 -2.2685439e-02 -4.4929212e+00)	1.9982386e+05	2.9392596e+02	2.3630480e+00
0.088342       	(4.4537353e+00 -8.7869453e-02 -4.0647141e+00)	1.9981024e+05	2.9392023e+02	2.3629329e+00
0.0883424      	(4.1238251e+00 -1.5309455e-01 -3.6879222e+00)	1.9979620e+05	2.9391431e+02	2.3628142e+00
0.0883428      	(3.8387464e+00 -2.2021814e-01 -3.3723516e+00)	1.9978276e+05	2.9390865e+02	2.3627006e+00
0.0883432      	(3.6004909e+00 -2.8106703e-01 -3.1195741e+00)	1.9977081e+05	2.9390361e+02	2.3625995e+00
0.0883436      	(3.4079286e+00 -3.4090646e-01 -2.9173785e+00)	1.9976110e+05	2.9389952e+02	2.3625174e+00
0.088344       	(3.2593827e+00 -4.0247984e-01 -2.7577062e+00)	1.9975414e+05	2.9389658e+02	2.3624585e+00
0.0883443      	(3.1393924e+00 -4.5048146e-01 -2.6331554e+00)	1.9975035e+05	2.9389497e+02	2.3624264e+00
0.0883447      	(3.0525671e+00 -4.7899932e-01 -2.5333025e+00)	1.9975007e+05	2.9389485e+02	2.3624240e+00
0.0883451      	(2.9694299e+00 -4.9366776e-01 -2.4531956e+00)	1.9975358e+05	2.9389632e+02	2.3624536e+00
0.0883455      	(2.8762792e+00 -5.0349689e-01 -2.3764636e+00)	1.9976099e+05	2.9389943e+02	2.3625162e+00
0.0883459      	(2.7896902e+00 -5.0223460e-01 -2.2911620e+00)	1.9977226e+05	2.9390418e+02	2.3626114e+00
0.0883462      	(2.6858527e+00 -4.8522034e-01 -2.2262274e+00)	1.9978697e+05	2.9391037e+02	2.3627358e+00
0.0883466      	(2.5903418e+00 -4.6226557e-01 -2.1707893e+00)	1.9980443e+05	2.9391772e+02	2.3628834e+00
0.088347       	(2.5240924e+00 -4.4613543e-01 -2.1090926e+00)	1.9982438e+05	2.9392612e+02	2.3630520e+00
0.0883474      	(2.4738547e+00 -4.1425421e-01 -2.0737849e+00)	1.9984617e+05	2.9393529e+02	2.3632362e+00
0.0883478      	(2.4564492e+00 -3.8032701e-01 -2.0537663e+00)	1.9986919e+05	2.9394499e+02	2.3634308e+00
0.0883481      	(2.4776610e+00 -3.5244111e-01 -2.0806043e+00)	1.9989252e+05	2.9395481e+02	2.3636279e+00
0.0883485      	(2.5440649e+00 -3.2353822e-01 -2.1594818e+00)	1.9991511e+05	2.9396431e+02	2.3638189e+00
0.0883489      	(2.6401291e+00 -2.8758978e-01 -2.2988287e+00)	1.9993568e+05	2.9397297e+02	2.3639927e+00
0.0883493      	(2.8010914e+00 -3.0000565e-01 -2.4565790e+00)	1.9995171e+05	2.9397971e+02	2.3641282e+00
0.0883497      	(3.0168450e+00 -2.7090266e-01 -2.6671260e+00)	1.9996094e+05	2.9398359e+02	2.3642061e+00
0.08835        	(3.3187297e+00 -2.4170671e-01 -2.9050206e+00)	1.9996211e+05	2.9398408e+02	2.3642160e+00
0.0883504      	(3.6852772e+00 -2.4025092e-01 -3.2019158e+00)	1.9995499e+05	2.9398109e+02	2.3641559e+00
0.0883508      	(4.0745560e+00 -1.9248715e-01 -3.5412200e+00)	1.9994052e+05	2.9397501e+02	2.3640337e+00
0.0883512      	(4.4717764e+00 -1.9482462e-01 -3.8772740e+00)	1.9992047e+05	2.9396659e+02	2.3638643e+00
0.0883516      	(4.8964208e+00 -8.8969600e-02 -4.2401843e+00)	1.9989730e+05	2.9395685e+02	2.3636686e+00
0.0883519      	(5.3423911e+00 2.2985234e-02 -4.6070945e+00)	1.9987198e+05	2.9394620e+02	2.3634547e+00
0.0883523      	(5.7996078e+00 1.2520925e-01 -4.9771719e+00)	1.9984529e+05	2.9393498e+02	2.3632292e+00
0.0883527      	(6.2619093e+00 2.0429330e-01 -5.3485516e+00)	1.9981801e+05	2.9392351e+02	2.3629987e+00
0.0883531      	(6.7126619e+00 2.7579103e-01 -5.7064543e+00)	1.9979102e+05	2.9391216e+02	2.3627707e+00
0.0883535      	(7.1411729e+00 3.4088668e-01 -6.0461161e+00)	1.9976521e+05	2.9390130e+02	2.3625526e+00
0.0883538      	(7.5418924e+00 4.0076636e-01 -6.3612692e+00)	1.9974119e+05	2.9389120e+02	2.3623496e+00
0.0883542      	(7.9164441e+00 4.5867650e-01 -6.6499356e+00)	1.9971925e+05	2.9388197e+02	2.3621642e+00
0.0883546      	(8.2634450e+00 5.0660214e-01 -6.9157726e+00)	1.9969948e+05	2.9387365e+02	2.3619972e+00
0.088355       	(8.5870905e+00 5.4951297e-01 -7.1718707e+00)	1.9968166e+05	2.9386615e+02	2.3618465e+00
0.0883554      	(8.9034806e+00 5.9605071e-01 -7.3988337e+00)	1.9966594e+05	2.9385954e+02	2.3617137e+00
0.0883558      	(9.1899033e+00 6.3936967e-01 -7.6195610e+00)	1.9965229e+05	2.9385380e+02	2.3615983e+00
0.0883561      	(9.4486342e+00 6.7476539e-01 -7.8448232e+00)	1.9964066e+05	2.9384891e+02	2.3615001e+00
0.0883565      	(9.6914757e+00 7.0616006e-01 -8.0456113e+00)	1.9963121e+05	2.9384493e+02	2.3614203e+00
0.0883569      	(9.9169965e+00 7.2029245e-01 -8.2240194e+00)	1.9962418e+05	2.9384197e+02	2.3613608e+00
0.0883573      	(1.0107873e+01 7.2390094e-01 -8.3952007e+00)	1.9961976e+05	2.9384011e+02	2.3613235e+00
0.0883577      	(1.0282721e+01 7.1535520e-01 -8.5343813e+00)	1.9961851e+05	2.9383958e+02	2.3613129e+00
0.088358       	(1.0408676e+01 6.8217616e-01 -8.6523042e+00)	1.9962121e+05	2.9384072e+02	2.3613357e+00
0.0883584      	(1.0520451e+01 6.0934272e-01 -8.7073967e+00)	1.9962817e+05	2.9384365e+02	2.3613946e+00
0.0883588      	(1.0565411e+01 5.3271649e-01 -8.7138078e+00)	1.9963969e+05	2.9384850e+02	2.3614919e+00
0.0883592      	(1.0549279e+01 4.6737579e-01 -8.6643466e+00)	1.9965541e+05	2.9385511e+02	2.3616247e+00
0.0883596      	(1.0462411e+01 4.0327283e-01 -8.5780088e+00)	1.9967512e+05	2.9386341e+02	2.3617913e+00
0.0883599      	(1.0299852e+01 3.4003727e-01 -8.4203076e+00)	1.9969893e+05	2.9387343e+02	2.3619926e+00
0.0883603      	(1.0053882e+01 2.8686735e-01 -8.1994408e+00)	1.9972636e+05	2.9388498e+02	2.3622244e+00
0.0883607      	(9.7244248e+00 2.3105600e-01 -7.9117160e+00)	1.9975616e+05	2.9389752e+02	2.3624763e+00
0.0883611      	(9.3227334e+00 1.7259190e-01 -7.5658533e+00)	1.9978619e+05	2.9391015e+02	2.3627300e+00
0.0883615      	(8.8693677e+00 1.3774820e-01 -7.1633433e+00)	1.9981426e+05	2.9392195e+02	2.3629672e+00
0.0883618      	(8.3909511e+00 1.2004445e-01 -6.7229618e+00)	1.9983795e+05	2.9393191e+02	2.3631674e+00
0.0883622      	(7.9040629e+00 1.0271543e-01 -6.2655717e+00)	1.9985531e+05	2.9393921e+02	2.3633140e+00
0.0883626      	(7.4056345e+00 7.0856602e-02 -5.8143049e+00)	1.9986540e+05	2.9394345e+02	2.3633992e+00
0.088363       	(6.9019276e+00 3.5108219e-02 -5.3738970e+00)	1.9986840e+05	2.9394471e+02	2.3634245e+00
0.0883634      	(6.3853672e+00 6.9526294e-04 -4.9720701e+00)	1.9986553e+05	2.9394350e+02	2.3634003e+00
0.0883637      	(5.8766005e+00 -4.7440448e-02 -4.5981394e+00)	1.9985855e+05	2.9394056e+02	2.3633413e+00
0.0883641      	(5.3866808e+00 -1.1122863e-01 -4.2849353e+00)	1.9984890e+05	2.9393650e+02	2.3632597e+00
0.0883645      	(4.9570183e+00 -1.8973889e-01 -3.9931818e+00)	1.9983755e+05	2.9393172e+02	2.3631638e+00
0.0883649      	(4.5833663e+00 -2.7025838e-01 -3.7497276e+00)	1.9982535e+05	2.9392659e+02	2.3630607e+00
0.0883653      	(4.2747068e+00 -3.5320204e-01 -3.5424713e+00)	1.9981308e+05	2.9392142e+02	2.3629570e+00
0.0883657      	(4.0337790e+00 -4.2171822e-01 -3.3618096e+00)	1.9980136e+05	2.9391648e+02	2.3628578e+00
0.088366       	(3.8452225e+00 -4.8082216e-01 -3.2198408e+00)	1.9979069e+05	2.9391199e+02	2.3627676e+00
0.0883664      	(3.6886248e+00 -5.3839033e-01 -3.1050030e+00)	1.9978169e+05	2.9390820e+02	2.3626916e+00
0.0883668      	(3.5538164e+00 -5.6384438e-01 -3.0102920e+00)	1.9977488e+05	2.9390532e+02	2.3626339e+00
0.0883672      	(3.4458086e+00 -6.0944377e-01 -2.9186231e+00)	1.9977041e+05	2.9390344e+02	2.3625961e+00
0.0883676      	(3.3318619e+00 -6.4211873e-01 -2.8300231e+00)	1.9976916e+05	2.9390291e+02	2.3625855e+00
0.0883679      	(3.2220032e+00 -6.2335427e-01 -2.7278517e+00)	1.9977156e+05	2.9390391e+02	2.3626058e+00
0.0883683      	(3.1096261e+00 -6.1308884e-01 -2.6276309e+00)	1.9977778e+05	2.9390652e+02	2.3626582e+00
0.0883687      	(2.9828047e+00 -5.7400284e-01 -2.5435927e+00)	1.9978783e+05	2.9391075e+02	2.3627432e+00
0.0883691      	(2.8596090e+00 -5.2874886e-01 -2.4692948e+00)	1.9980115e+05	2.9391636e+02	2.3628557e+00
0.0883695      	(2.7722301e+00 -4.9423828e-01 -2.3896726e+00)	1.9981708e+05	2.9392306e+02	2.3629904e+00
0.0883698      	(2.7143049e+00 -4.2411195e-01 -2.3544703e+00)	1.9983508e+05	2.9393064e+02	2.3631425e+00
0.0883702      	(2.7002775e+00 -3.7650666e-01 -2.3500192e+00)	1.9985463e+05	2.9393887e+02	2.3633078e+00
0.0883706      	(2.7320011e+00 -3.2062648e-01 -2.3859108e+00)	1.9987479e+05	2.9394735e+02	2.3634782e+00
0.088371       	(2.8093083e+00 -2.8156161e-01 -2.4740133e+00)	1.9989485e+05	2.9395580e+02	2.3636477e+00
0.0883714      	(2.9577767e+00 -2.1508886e-01 -2.6454013e+00)	1.9991389e+05	2.9396381e+02	2.3638086e+00
0.0883717      	(3.1380549e+00 -1.8185329e-01 -2.8903834e+00)	1.9993054e+05	2.9397081e+02	2.3639493e+00
0.0883721      	(3.4197474e+00 -1.7523138e-01 -3.1272049e+00)	1.9994248e+05	2.9397583e+02	2.3640502e+00
0.0883725      	(3.7553139e+00 -1.9747100e-01 -3.4290004e+00)	1.9994750e+05	2.9397794e+02	2.3640926e+00
0.0883729      	(4.1504041e+00 -1.9010374e-01 -3.7731176e+00)	1.9994453e+05	2.9397670e+02	2.3640676e+00
0.0883733      	(4.5790005e+00 -1.5506189e-01 -4.1582362e+00)	1.9993325e+05	2.9397196e+02	2.3639723e+00
0.0883736      	(5.0370328e+00 -1.4187317e-01 -4.5487265e+00)	1.9991422e+05	2.9396396e+02	2.3638116e+00
0.088374       	(5.4859313e+00 -7.3885434e-02 -4.9376277e+00)	1.9988925e+05	2.9395347e+02	2.3636006e+00
0.0883744      	(5.9270521e+00 1.2647507e-03 -5.3263496e+00)	1.9986033e+05	2.9394131e+02	2.3633563e+00
0.0883748      	(6.3616501e+00 9.5989628e-02 -5.7002186e+00)	1.9982912e+05	2.9392819e+02	2.3630927e+00
0.0883752      	(6.7827512e+00 1.9364658e-01 -6.0623009e+00)	1.9979670e+05	2.9391456e+02	2.3628187e+00
0.0883756      	(7.1828542e+00 2.9141667e-01 -6.4024568e+00)	1.9976431e+05	2.9390093e+02	2.3625450e+00
0.0883759      	(7.5550800e+00 3.8410936e-01 -6.7161253e+00)	1.9973310e+05	2.9388780e+02	2.3622813e+00
0.0883763      	(7.8980948e+00 4.6492343e-01 -7.0064700e+00)	1.9970376e+05	2.9387546e+02	2.3620334e+00
0.0883767      	(8.2162205e+00 5.4401971e-01 -7.2754842e+00)	1.9967683e+05	2.9386413e+02	2.3618058e+00
0.0883771      	(8.5188983e+00 6.1454260e-01 -7.5308100e+00)	1.9965256e+05	2.9385391e+02	2.3616006e+00
0.0883775      	(8.8121161e+00 6.7480392e-01 -7.7728606e+00)	1.9963124e+05	2.9384494e+02	2.3614204e+00
0.0883778      	(9.1019893e+00 7.2823207e-01 -8.0083542e+00)	1.9961267e+05	2.9383712e+02	2.3612635e+00
0.0883782      	(9.3859117e+00 7.7510926e-01 -8.2484842e+00)	1.9959690e+05	2.9383048e+02	2.3611302e+00
0.0883786      	(9.6630030e+00 8.1426899e-01 -8.4757270e+00)	1.9958442e+05	2.9382523e+02	2.3610247e+00
0.088379       	(9.9328254e+00 8.3914109e-01 -8.7020519e+00)	1.9957513e+05	2.9382131e+02	2.3609461e+00
0.0883794      	(1.0189997e+01 8.4888446e-01 -8.9171425e+00)	1.9956901e+05	2.9381873e+02	2.3608944e+00
0.0883797      	(1.0418741e+01 8.3963455e-01 -9.1201025e+00)	1.9956670e+05	2.9381776e+02	2.3608749e+00
0.0883801      	(1.0628066e+01 8.0826459e-01 -9.2963405e+00)	1.9956849e+05	2.9381851e+02	2.3608900e+00
0.0883805      	(1.0811690e+01 7.1923494e-01 -9.4644415e+00)	1.9957434e+05	2.9382098e+02	2.3609395e+00
0.0883809      	(1.0953293e+01 6.0964305e-01 -9.5826175e+00)	1.9958506e+05	2.9382549e+02	2.3610300e+00
0.0883813      	(1.1049226e+01 4.5720775e-01 -9.6190340e+00)	1.9960070e+05	2.9383208e+02	2.3611623e+00
0.0883816      	(1.1044023e+01 3.6091957e-01 -9.6134949e+00)	1.9962067e+05	2.9384048e+02	2.3613310e+00
0.088382       	(1.0955435e+01 2.8614066e-01 -9.5791761e+00)	1.9964422e+05	2.9385040e+02	2.3615302e+00
0.0883824      	(1.0787139e+01 2.2221116e-01 -9.4834932e+00)	1.9967074e+05	2.9386157e+02	2.3617543e+00
0.0883828      	(1.0546547e+01 1.8737860e-01 -9.3079334e+00)	1.9969965e+05	2.9387374e+02	2.3619987e+00
0.0883832      	(1.0229387e+01 1.6438285e-01 -9.0495286e+00)	1.9972986e+05	2.9388645e+02	2.3622540e+00
0.0883835      	(9.8359175e+00 1.3865857e-01 -8.7234535e+00)	1.9975958e+05	2.9389896e+02	2.3625052e+00
0.0883839      	(9.3824636e+00 1.1199097e-01 -8.3363336e+00)	1.9978683e+05	2.9391042e+02	2.3627355e+00
0.0883843      	(8.8872798e+00 8.4207573e-02 -7.8982184e+00)	1.9980972e+05	2.9392005e+02	2.3629289e+00
0.0883847      	(8.3790921e+00 5.6299971e-02 -7.4556042e+00)	1.9982626e+05	2.9392700e+02	2.3630686e+00
0.0883851      	(7.8659942e+00 2.9564118e-02 -7.0024999e+00)	1.9983572e+05	2.9393097e+02	2.3631485e+00
0.0883855      	(7.3463097e+00 1.2119051e-02 -6.5440608e+00)	1.9983863e+05	2.9393219e+02	2.3631730e+00
0.0883858      	(6.8931762e+00 1.9440768e-02 -6.0699186e+00)	1.9983603e+05	2.9393109e+02	2.3631510e+00
0.0883862      	(6.4749478e+00 1.2088524e-02 -5.6021809e+00)	1.9982917e+05	2.9392820e+02	2.3630930e+00
0.0883866      	(6.1201545e+00 9.9279049e-03 -5.1546495e+00)	1.9981947e+05	2.9392412e+02	2.3630110e+00
0.088387       	(5.7665225e+00 -1.1965513e-02 -4.7869353e+00)	1.9980852e+05	2.9391951e+02	2.3629184e+00
0.0883874      	(5.4399869e+00 -4.5866293e-02 -4.4741392e+00)	1.9979716e+05	2.9391472e+02	2.3628224e+00
0.0883877      	(5.1599333e+00 -9.3955033e-02 -4.2036299e+00)	1.9978589e+05	2.9390997e+02	2.3627271e+00
0.0883881      	(4.9043090e+00 -1.5322958e-01 -3.9728094e+00)	1.9977515e+05	2.9390545e+02	2.3626363e+00
0.0883885      	(4.6710917e+00 -2.0794526e-01 -3.7611500e+00)	1.9976565e+05	2.9390145e+02	2.3625560e+00
0.0883889      	(4.4451826e+00 -2.8546060e-01 -3.5759986e+00)	1.9975795e+05	2.9389820e+02	2.3624909e+00
0.0883893      	(4.2266205e+00 -3.5944498e-01 -3.3901364e+00)	1.9975255e+05	2.9389592e+02	2.3624452e+00
0.0883896      	(4.0136318e+00 -4.4012901e-01 -3.1969784e+00)	1.9974994e+05	2.9389482e+02	2.3624231e+00
0.08839        	(3.7858144e+00 -4.7121169e-01 -3.0005443e+00)	1.9975091e+05	2.9389522e+02	2.3624312e+00
0.0883904      	(3.5460457e+00 -4.9518004e-01 -2.8067995e+00)	1.9975574e+05	2.9389725e+02	2.3624721e+00
0.0883908      	(3.3040039e+00 -5.2187918e-01 -2.6137890e+00)	1.9976442e+05	2.9390090e+02	2.3625454e+00
0.0883912      	(3.0552277e+00 -5.1908792e-01 -2.4342009e+00)	1.9977675e+05	2.9390609e+02	2.3626496e+00
0.0883915      	(2.8198558e+00 -5.2188612e-01 -2.2676906e+00)	1.9979204e+05	2.9391253e+02	2.3627788e+00
0.0883919      	(2.6339389e+00 -5.0373264e-01 -2.1202678e+00)	1.9980979e+05	2.9392000e+02	2.3629288e+00
0.0883923      	(2.4894253e+00 -4.8267423e-01 -2.0105285e+00)	1.9982979e+05	2.9392842e+02	2.3630979e+00
0.0883927      	(2.3778753e+00 -4.6136026e-01 -1.9525357e+00)	1.9985132e+05	2.9393748e+02	2.3632798e+00
0.0883931      	(2.3261501e+00 -4.2848862e-01 -1.9416720e+00)	1.9987344e+05	2.9394679e+02	2.3634668e+00
0.0883934      	(2.3319215e+00 -3.9954935e-01 -1.9804001e+00)	1.9989518e+05	2.9395594e+02	2.3636506e+00
0.0883938      	(2.4257768e+00 -3.8248374e-01 -2.0753751e+00)	1.9991564e+05	2.9396454e+02	2.3638234e+00
0.0883942      	(2.5927742e+00 -3.8379024e-01 -2.2357265e+00)	1.9993358e+05	2.9397209e+02	2.3639750e+00
0.0883946      	(2.8846252e+00 -3.2670478e-01 -2.4305978e+00)	1.9994775e+05	2.9397805e+02	2.3640947e+00
0.088395       	(3.2411383e+00 -2.5230056e-01 -2.6558821e+00)	1.9995692e+05	2.9398190e+02	2.3641722e+00
0.0883953      	(3.6476218e+00 -1.9716774e-01 -2.9344543e+00)	1.9995934e+05	2.9398292e+02	2.3641927e+00
0.0883957      	(4.0669292e+00 -1.5090741e-01 -3.2915218e+00)	1.9995383e+05	2.9398061e+02	2.3641461e+00
0.0883961      	(4.5091753e+00 -1.3163967e-01 -3.6654856e+00)	1.9994045e+05	2.9397498e+02	2.3640331e+00
0.0883965      	(4.9624948e+00 -8.2920741e-02 -4.0496197e+00)	1.9992065e+05	2.9396666e+02	2.3638658e+00
0.0883969      	(5.4226784e+00 2.0413178e-03 -4.4354300e+00)	1.9989606e+05	2.9395633e+02	2.3636581e+00
0.0883973      	(5.8579876e+00 8.9211438e-02 -4.8194631e+00)	1.9986801e+05	2.9394454e+02	2.3634212e+00
0.0883976      	(6.2639859e+00 1.7915839e-01 -5.1857010e+00)	1.9983785e+05	2.9393186e+02	2.3631664e+00
0.088398       	(6.6392498e+00 2.6551544e-01 -5.5262907e+00)	1.9980677e+05	2.9391879e+02	2.3629038e+00
0.0883984      	(6.9858233e+00 3.5260060e-01 -5.8459057e+00)	1.9977552e+05	2.9390565e+02	2.3626398e+00
0.0883988      	(7.3046054e+00 4.3846073e-01 -6.1408387e+00)	1.9974491e+05	2.9389277e+02	2.3623811e+00
0.0883992      	(7.5991817e+00 5.2226742e-01 -6.4109118e+00)	1.9971576e+05	2.9388050e+02	2.3621348e+00
0.0883995      	(7.8693007e+00 6.0203657e-01 -6.6669845e+00)	1.9968865e+05	2.9386909e+02	2.3619056e+00
0.0883999      	(8.1348279e+00 6.7744583e-01 -6.8958454e+00)	1.9966400e+05	2.9385871e+02	2.3616972e+00
0.0884003      	(8.3905269e+00 7.4439594e-01 -7.1273920e+00)	1.9964177e+05	2.9384936e+02	2.3615094e+00
0.0884007      	(8.6318103e+00 8.0055595e-01 -7.3553583e+00)	1.9962250e+05	2.9384124e+02	2.3613464e+00
0.0884011      	(8.8696077e+00 8.5230332e-01 -7.5624274e+00)	1.9960652e+05	2.9383451e+02	2.3612113e+00
0.0884014      	(9.0880692e+00 8.9345499e-01 -7.7737777e+00)	1.9959397e+05	2.9382922e+02	2.3611051e+00
0.0884018      	(9.2883058e+00 9.1868863e-01 -7.9676563e+00)	1.9958553e+05	2.9382566e+02	2.3610338e+00
0.0884022      	(9.4666551e+00 9.3643510e-01 -8.1332815e+00)	1.9958168e+05	2.9382404e+02	2.3610012e+00
0.0884026      	(9.6184313e+00 9.3438411e-01 -8.2696546e+00)	1.9958295e+05	2.9382457e+02	2.3610120e+00
0.088403       	(9.7475091e+00 9.2352471e-01 -8.3796219e+00)	1.9958922e+05	2.9382721e+02	2.3610650e+00
0.0884033      	(9.8397240e+00 8.7748885e-01 -8.4704092e+00)	1.9960068e+05	2.9383204e+02	2.3611619e+00
0.0884037      	(9.8763155e+00 8.2505568e-01 -8.5141098e+00)	1.9961803e+05	2.9383935e+02	2.3613086e+00
0.0884041      	(9.8762983e+00 6.8492315e-01 -8.5193612e+00)	1.9964172e+05	2.9384932e+02	2.3615088e+00
0.0884045      	(9.7977261e+00 5.3838917e-01 -8.4592236e+00)	1.9967121e+05	2.9386174e+02	2.3617581e+00
0.0884049      	(9.6093359e+00 3.3815009e-01 -8.3315191e+00)	1.9970540e+05	2.9387613e+02	2.3620471e+00
0.0884052      	(9.3479697e+00 2.0397697e-01 -8.1252650e+00)	1.9974180e+05	2.9389146e+02	2.3623548e+00
0.0884056      	(9.0166384e+00 1.7993676e-01 -7.8654738e+00)	1.9977807e+05	2.9390672e+02	2.3626613e+00
0.088406       	(8.6057435e+00 1.5451835e-01 -7.5358001e+00)	1.9981221e+05	2.9392109e+02	2.3629499e+00
0.0884064      	(8.1376619e+00 1.2721459e-01 -7.1569955e+00)	1.9984074e+05	2.9393308e+02	2.3631909e+00
0.0884068      	(7.6528130e+00 9.8612514e-02 -6.7574334e+00)	1.9986077e+05	2.9394151e+02	2.3633601e+00
0.0884072      	(7.1499291e+00 6.7751963e-02 -6.3921191e+00)	1.9987107e+05	2.9394583e+02	2.3634471e+00
0.0884075      	(6.6382367e+00 2.6516070e-02 -5.9735911e+00)	1.9987194e+05	2.9394619e+02	2.3634544e+00
0.0884079      	(6.1099401e+00 6.1778910e-03 -5.5806363e+00)	1.9986534e+05	2.9394342e+02	2.3633986e+00
0.0884083      	(5.6388225e+00 -1.8577000e-03 -5.1358371e+00)	1.9985398e+05	2.9393863e+02	2.3633026e+00
0.0884087      	(5.2357053e+00 -3.3192440e-02 -4.7115834e+00)	1.9983964e+05	2.9393260e+02	2.3631814e+00
0.0884091      	(4.8742001e+00 -5.9633656e-02 -4.3226161e+00)	1.9982369e+05	2.9392589e+02	2.3630466e+00
0.0884094      	(4.5576196e+00 -1.0447053e-01 -3.9842909e+00)	1.9980712e+05	2.9391891e+02	2.3629066e+00
0.0884098      	(4.2850913e+00 -1.5919295e-01 -3.7022205e+00)	1.9979068e+05	2.9391198e+02	2.3627675e+00
0.0884102      	(4.0654741e+00 -2.2770877e-01 -3.4666059e+00)	1.9977507e+05	2.9390541e+02	2.3626356e+00
0.0884106      	(3.8776929e+00 -2.6817751e-01 -3.2731108e+00)	1.9976107e+05	2.9389951e+02	2.3625172e+00
0.088411       	(3.7316175e+00 -3.1088379e-01 -3.1198925e+00)	1.9974936e+05	2.9389458e+02	2.3624182e+00
0.0884113      	(3.6078800e+00 -3.4093273e-01 -3.0021625e+00)	1.9974038e+05	2.9389079e+02	2.3623422e+00
0.0884117      	(3.5080450e+00 -3.8260406e-01 -2.9038174e+00)	1.9973451e+05	2.9388831e+02	2.3622925e+00
0.0884121      	(3.4217310e+00 -4.0230420e-01 -2.8173691e+00)	1.9973246e+05	2.9388744e+02	2.3622752e+00
0.0884125      	(3.3363796e+00 -3.9188118e-01 -2.7435459e+00)	1.9973474e+05	2.9388839e+02	2.3622944e+00
0.0884129      	(3.2399405e+00 -3.8367098e-01 -2.6794172e+00)	1.9974149e+05	2.9389123e+02	2.3623514e+00
0.0884132      	(3.1583468e+00 -3.7506692e-01 -2.6065208e+00)	1.9975267e+05	2.9389594e+02	2.3624459e+00
