# Region type : patch inlet
# Faces  :     7870
# Area   :     7.0477774e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.00274389     	(5.6053095e+00 -2.4016122e-03 -4.8443836e+00)	1.9991452e+05	2.9396409e+02	2.3638141e+00
0.00274437     	(5.6458277e+00 1.8681919e-03 -4.8768692e+00)	1.9991340e+05	2.9396362e+02	2.3638047e+00
0.00274486     	(5.6874537e+00 6.0399431e-03 -4.9107324e+00)	1.9991222e+05	2.9396313e+02	2.3637947e+00
0.00274534     	(5.7298064e+00 1.0323015e-02 -4.9455201e+00)	1.9991098e+05	2.9396260e+02	2.3637842e+00
0.00274582     	(5.7737145e+00 1.4031091e-02 -4.9820410e+00)	1.9990966e+05	2.9396205e+02	2.3637731e+00
0.00274631     	(5.8186846e+00 1.8125880e-02 -5.0199655e+00)	1.9990827e+05	2.9396147e+02	2.3637613e+00
0.00274679     	(5.8641560e+00 2.1763708e-02 -5.0587273e+00)	1.9990682e+05	2.9396086e+02	2.3637491e+00
0.00274728     	(5.9103448e+00 2.5070259e-02 -5.0986278e+00)	1.9990531e+05	2.9396022e+02	2.3637364e+00
0.00274776     	(5.9562244e+00 2.8853084e-02 -5.1388827e+00)	1.9990377e+05	2.9395958e+02	2.3637233e+00
0.00274824     	(6.0018313e+00 3.1979113e-02 -5.1794937e+00)	1.9990219e+05	2.9395891e+02	2.3637100e+00
0.00274873     	(6.0466393e+00 3.5099749e-02 -5.2198023e+00)	1.9990060e+05	2.9395825e+02	2.3636966e+00
0.00274921     	(6.0912970e+00 3.8573170e-02 -5.2605709e+00)	1.9989898e+05	2.9395756e+02	2.3636828e+00
0.0027497      	(6.1338071e+00 4.1495578e-02 -5.3000758e+00)	1.9989737e+05	2.9395689e+02	2.3636693e+00
0.00275018     	(6.1748143e+00 4.4580765e-02 -5.3386389e+00)	1.9989578e+05	2.9395622e+02	2.3636558e+00
0.00275066     	(6.2135123e+00 4.7978232e-02 -5.3759657e+00)	1.9989421e+05	2.9395556e+02	2.3636426e+00
0.00275115     	(6.2483263e+00 5.0975194e-02 -5.4104116e+00)	1.9989274e+05	2.9395494e+02	2.3636301e+00
0.00275163     	(6.2802523e+00 5.4245392e-02 -5.4428587e+00)	1.9989131e+05	2.9395434e+02	2.3636181e+00
0.00275212     	(6.3076359e+00 5.7727488e-02 -5.4721000e+00)	1.9989000e+05	2.9395379e+02	2.3636070e+00
0.0027526      	(6.3304926e+00 6.0901918e-02 -5.4977393e+00)	1.9988881e+05	2.9395329e+02	2.3635970e+00
0.00275309     	(6.3484797e+00 6.4461358e-02 -5.5198755e+00)	1.9988775e+05	2.9395284e+02	2.3635880e+00
0.00275357     	(6.3600799e+00 6.7889692e-02 -5.5368977e+00)	1.9988688e+05	2.9395248e+02	2.3635806e+00
0.00275406     	(6.3664711e+00 7.1000778e-02 -5.5500248e+00)	1.9988615e+05	2.9395217e+02	2.3635745e+00
0.00275454     	(6.3661010e+00 7.4536266e-02 -5.5577122e+00)	1.9988564e+05	2.9395196e+02	2.3635701e+00
0.00275503     	(6.3591134e+00 7.7462904e-02 -5.5600193e+00)	1.9988534e+05	2.9395183e+02	2.3635676e+00
0.00275552     	(6.3464871e+00 8.0547140e-02 -5.5577451e+00)	1.9988522e+05	2.9395178e+02	2.3635666e+00
0.002756       	(6.3270558e+00 8.3443203e-02 -5.5497070e+00)	1.9988534e+05	2.9395183e+02	2.3635676e+00
0.00275649     	(6.3024925e+00 8.5842687e-02 -5.5372545e+00)	1.9988564e+05	2.9395196e+02	2.3635702e+00
0.00275697     	(6.2728864e+00 8.8302623e-02 -5.5203097e+00)	1.9988612e+05	2.9395216e+02	2.3635742e+00
0.00275746     	(6.2400818e+00 8.9838255e-02 -5.5003848e+00)	1.9988675e+05	2.9395242e+02	2.3635795e+00
0.00275795     	(6.2020514e+00 9.1320882e-02 -5.4754968e+00)	1.9988757e+05	2.9395277e+02	2.3635865e+00
0.00275843     	(6.1628116e+00 9.2506824e-02 -5.4490622e+00)	1.9988847e+05	2.9395314e+02	2.3635940e+00
0.00275892     	(6.1193757e+00 9.2942212e-02 -5.4180526e+00)	1.9988956e+05	2.9395360e+02	2.3636033e+00
0.00275941     	(6.0753938e+00 9.3111378e-02 -5.3857494e+00)	1.9989072e+05	2.9395409e+02	2.3636131e+00
0.00275989     	(6.0289289e+00 9.2732216e-02 -5.3502376e+00)	1.9989202e+05	2.9395464e+02	2.3636241e+00
0.00276038     	(5.9806348e+00 9.1880406e-02 -5.3120927e+00)	1.9989344e+05	2.9395523e+02	2.3636360e+00
0.00276087     	(5.9333592e+00 9.0527965e-02 -5.2736509e+00)	1.9989488e+05	2.9395584e+02	2.3636482e+00
0.00276135     	(5.8840601e+00 8.8810746e-02 -5.2322035e+00)	1.9989645e+05	2.9395650e+02	2.3636615e+00
0.00276184     	(5.8352647e+00 8.6585768e-02 -5.1899831e+00)	1.9989805e+05	2.9395717e+02	2.3636750e+00
0.00276233     	(5.7861228e+00 8.3837901e-02 -5.1460841e+00)	1.9989973e+05	2.9395787e+02	2.3636891e+00
0.00276282     	(5.7368409e+00 8.0965587e-02 -5.1008855e+00)	1.9990144e+05	2.9395859e+02	2.3637036e+00
0.0027633      	(5.6881208e+00 7.7312570e-02 -5.0547265e+00)	1.9990320e+05	2.9395933e+02	2.3637185e+00
0.00276379     	(5.6387621e+00 7.3802631e-02 -5.0067757e+00)	1.9990500e+05	2.9396009e+02	2.3637337e+00
0.00276428     	(5.5902617e+00 6.9986344e-02 -4.9582676e+00)	1.9990681e+05	2.9396085e+02	2.3637490e+00
0.00276477     	(5.5411320e+00 6.5801609e-02 -4.9078954e+00)	1.9990867e+05	2.9396163e+02	2.3637647e+00
0.00276525     	(5.4926480e+00 6.1645200e-02 -4.8570777e+00)	1.9991051e+05	2.9396241e+02	2.3637803e+00
0.00276574     	(5.4441086e+00 5.7246017e-02 -4.8049739e+00)	1.9991237e+05	2.9396319e+02	2.3637959e+00
0.00276623     	(5.3951897e+00 5.2956809e-02 -4.7515976e+00)	1.9991422e+05	2.9396397e+02	2.3638116e+00
0.00276672     	(5.3455932e+00 4.8677048e-02 -4.6966379e+00)	1.9991608e+05	2.9396475e+02	2.3638273e+00
0.0027672      	(5.2956884e+00 4.4348548e-02 -4.6403688e+00)	1.9991793e+05	2.9396552e+02	2.3638429e+00
0.00276769     	(5.2449807e+00 4.0290452e-02 -4.5824894e+00)	1.9991976e+05	2.9396629e+02	2.3638584e+00
0.00276818     	(5.1940926e+00 3.6365359e-02 -4.5236147e+00)	1.9992157e+05	2.9396705e+02	2.3638736e+00
0.00276867     	(5.1412915e+00 3.2679475e-02 -4.4621964e+00)	1.9992338e+05	2.9396781e+02	2.3638889e+00
0.00276915     	(5.0879348e+00 2.9199293e-02 -4.3995476e+00)	1.9992515e+05	2.9396856e+02	2.3639039e+00
0.00276964     	(5.0335932e+00 2.6003743e-02 -4.3354931e+00)	1.9992688e+05	2.9396929e+02	2.3639185e+00
0.00277013     	(4.9789996e+00 2.3102092e-02 -4.2706896e+00)	1.9992855e+05	2.9396999e+02	2.3639326e+00
0.00277062     	(4.9241274e+00 2.0290989e-02 -4.2052031e+00)	1.9993016e+05	2.9397066e+02	2.3639462e+00
0.0027711      	(4.8689515e+00 1.7930937e-02 -4.1389846e+00)	1.9993168e+05	2.9397130e+02	2.3639590e+00
0.00277159     	(4.8158220e+00 1.5809346e-02 -4.0745233e+00)	1.9993306e+05	2.9397188e+02	2.3639707e+00
0.00277208     	(4.7634159e+00 1.3862866e-02 -4.0106841e+00)	1.9993435e+05	2.9397242e+02	2.3639816e+00
0.00277256     	(4.7128861e+00 1.2358378e-02 -3.9486583e+00)	1.9993550e+05	2.9397291e+02	2.3639913e+00
0.00277305     	(4.6641186e+00 1.0935164e-02 -3.8883116e+00)	1.9993654e+05	2.9397334e+02	2.3640001e+00
0.00277354     	(4.6179415e+00 1.0034990e-02 -3.8308382e+00)	1.9993743e+05	2.9397372e+02	2.3640076e+00
0.00277402     	(4.5742472e+00 9.3987535e-03 -3.7758990e+00)	1.9993822e+05	2.9397405e+02	2.3640142e+00
0.00277451     	(4.5343260e+00 8.9380360e-03 -3.7250429e+00)	1.9993885e+05	2.9397431e+02	2.3640196e+00
0.002775       	(4.4995072e+00 8.6325170e-03 -3.6795158e+00)	1.9993933e+05	2.9397451e+02	2.3640236e+00
0.00277548     	(4.4689363e+00 8.4223344e-03 -3.6386382e+00)	1.9993968e+05	2.9397466e+02	2.3640266e+00
0.00277597     	(4.4454314e+00 8.4358234e-03 -3.6048316e+00)	1.9993985e+05	2.9397473e+02	2.3640280e+00
0.00277645     	(4.4274773e+00 8.3117771e-03 -3.5769969e+00)	1.9993989e+05	2.9397475e+02	2.3640284e+00
0.00277694     	(4.4171989e+00 8.3677043e-03 -3.5565982e+00)	1.9993975e+05	2.9397469e+02	2.3640272e+00
0.00277743     	(4.4134631e+00 8.1682749e-03 -3.5431705e+00)	1.9993947e+05	2.9397457e+02	2.3640248e+00
0.00277791     	(4.4175881e+00 7.7289508e-03 -3.5376563e+00)	1.9993901e+05	2.9397438e+02	2.3640209e+00
0.0027784      	(4.4308471e+00 7.4657800e-03 -3.5409258e+00)	1.9993836e+05	2.9397411e+02	2.3640154e+00
0.00277888     	(4.4535816e+00 7.0802428e-03 -3.5535184e+00)	1.9993752e+05	2.9397375e+02	2.3640084e+00
0.00277937     	(4.4858763e+00 6.7377611e-03 -3.5755549e+00)	1.9993649e+05	2.9397332e+02	2.3639996e+00
0.00277986     	(4.5274748e+00 6.4653026e-03 -3.6062266e+00)	1.9993527e+05	2.9397281e+02	2.3639894e+00
0.00278034     	(4.5792737e+00 6.0393888e-03 -3.6466706e+00)	1.9993385e+05	2.9397221e+02	2.3639773e+00
0.00278083     	(4.6407183e+00 5.9561077e-03 -3.6962237e+00)	1.9993222e+05	2.9397152e+02	2.3639636e+00
0.00278131     	(4.7121984e+00 5.8114082e-03 -3.7550528e+00)	1.9993038e+05	2.9397075e+02	2.3639480e+00
0.0027818      	(4.7928047e+00 5.7911775e-03 -3.8229311e+00)	1.9992831e+05	2.9396988e+02	2.3639305e+00
0.00278229     	(4.8827210e+00 5.7515746e-03 -3.8997597e+00)	1.9992602e+05	2.9396892e+02	2.3639112e+00
0.00278277     	(4.9815172e+00 5.7195406e-03 -3.9850543e+00)	1.9992349e+05	2.9396786e+02	2.3638898e+00
0.00278326     	(5.0895473e+00 6.1370267e-03 -4.0792402e+00)	1.9992070e+05	2.9396669e+02	2.3638663e+00
0.00278374     	(5.2053360e+00 6.4475045e-03 -4.1809999e+00)	1.9991770e+05	2.9396543e+02	2.3638410e+00
0.00278423     	(5.3291201e+00 7.0793587e-03 -4.2904235e+00)	1.9991444e+05	2.9396406e+02	2.3638135e+00
0.00278471     	(5.4602248e+00 7.9838478e-03 -4.4069037e+00)	1.9991095e+05	2.9396259e+02	2.3637839e+00
0.0027852      	(5.5973847e+00 8.5142955e-03 -4.5292763e+00)	1.9990723e+05	2.9396103e+02	2.3637525e+00
0.00278569     	(5.7414890e+00 9.4805008e-03 -4.6583441e+00)	1.9990324e+05	2.9395935e+02	2.3637188e+00
0.00278617     	(5.8906448e+00 1.0469671e-02 -4.7925450e+00)	1.9989901e+05	2.9395757e+02	2.3636831e+00
0.00278666     	(6.0447249e+00 1.1618207e-02 -4.9316735e+00)	1.9989454e+05	2.9395569e+02	2.3636453e+00
0.00278715     	(6.2020843e+00 1.2978016e-02 -5.0742075e+00)	1.9988985e+05	2.9395372e+02	2.3636057e+00
0.00278763     	(6.3628791e+00 1.4414086e-02 -5.2203804e+00)	1.9988493e+05	2.9395166e+02	2.3635642e+00
0.00278812     	(6.5241614e+00 1.6062882e-02 -5.3672770e+00)	1.9987988e+05	2.9394953e+02	2.3635215e+00
0.0027886      	(6.6874815e+00 1.7680585e-02 -5.5163656e+00)	1.9987460e+05	2.9394732e+02	2.3634769e+00
0.00278909     	(6.8499576e+00 1.9583036e-02 -5.6651989e+00)	1.9986921e+05	2.9394505e+02	2.3634314e+00
0.00278958     	(7.0116711e+00 2.1300313e-02 -5.8134652e+00)	1.9986369e+05	2.9394273e+02	2.3633848e+00
0.00279006     	(7.1728568e+00 2.3038958e-02 -5.9617056e+00)	1.9985803e+05	2.9394036e+02	2.3633370e+00
0.00279055     	(7.3300166e+00 2.4841948e-02 -6.1064378e+00)	1.9985238e+05	2.9393798e+02	2.3632892e+00
0.00279103     	(7.4867197e+00 2.6477549e-02 -6.2509633e+00)	1.9984658e+05	2.9393554e+02	2.3632403e+00
0.00279152     	(7.6372995e+00 2.7742114e-02 -6.3901808e+00)	1.9984088e+05	2.9393315e+02	2.3631921e+00
0.00279201     	(7.7848611e+00 2.9277073e-02 -6.5266602e+00)	1.9983515e+05	2.9393074e+02	2.3631437e+00
0.00279249     	(7.9272797e+00 3.0420842e-02 -6.6588848e+00)	1.9982949e+05	2.9392836e+02	2.3630959e+00
0.00279298     	(8.0628206e+00 3.1107951e-02 -6.7846955e+00)	1.9982399e+05	2.9392605e+02	2.3630494e+00
0.00279346     	(8.1939092e+00 3.2261505e-02 -6.9066431e+00)	1.9981855e+05	2.9392376e+02	2.3630034e+00
0.00279395     	(8.3168703e+00 3.2530782e-02 -7.0214324e+00)	1.9981334e+05	2.9392158e+02	2.3629595e+00
0.00279443     	(8.4317082e+00 3.2770458e-02 -7.1285383e+00)	1.9980840e+05	2.9391950e+02	2.3629178e+00
0.00279492     	(8.5382570e+00 3.3049575e-02 -7.2286375e+00)	1.9980373e+05	2.9391754e+02	2.3628783e+00
0.0027954      	(8.6339187e+00 3.2550846e-02 -7.3188323e+00)	1.9979949e+05	2.9391575e+02	2.3628425e+00
0.00279589     	(8.7192924e+00 3.2274020e-02 -7.3998459e+00)	1.9979565e+05	2.9391414e+02	2.3628100e+00
0.00279637     	(8.7937661e+00 3.1583700e-02 -7.4712780e+00)	1.9979226e+05	2.9391271e+02	2.3627814e+00
0.00279686     	(8.8558692e+00 3.0678690e-02 -7.5316833e+00)	1.9978941e+05	2.9391152e+02	2.3627574e+00
0.00279734     	(8.9070047e+00 2.9923531e-02 -7.5822480e+00)	1.9978705e+05	2.9391053e+02	2.3627374e+00
0.00279783     	(8.9450130e+00 2.8887948e-02 -7.6209780e+00)	1.9978529e+05	2.9390978e+02	2.3627225e+00
0.00279831     	(8.9715629e+00 2.7684652e-02 -7.6491709e+00)	1.9978406e+05	2.9390927e+02	2.3627121e+00
0.0027988      	(8.9837974e+00 2.6764472e-02 -7.6644257e+00)	1.9978350e+05	2.9390903e+02	2.3627074e+00
0.00279928     	(8.9848019e+00 2.5274970e-02 -7.6694784e+00)	1.9978348e+05	2.9390902e+02	2.3627072e+00
0.00279977     	(8.9714367e+00 2.4192166e-02 -7.6613502e+00)	1.9978414e+05	2.9390930e+02	2.3627129e+00
0.00280025     	(8.9460973e+00 2.2823148e-02 -7.6422525e+00)	1.9978538e+05	2.9390982e+02	2.3627233e+00
0.00280074     	(8.9074198e+00 2.1250859e-02 -7.6109548e+00)	1.9978724e+05	2.9391061e+02	2.3627391e+00
0.00280122     	(8.8555688e+00 1.9875003e-02 -7.5674286e+00)	1.9978973e+05	2.9391165e+02	2.3627601e+00
0.00280171     	(8.7920100e+00 1.8140984e-02 -7.5132223e+00)	1.9979276e+05	2.9391292e+02	2.3627856e+00
0.00280219     	(8.7152874e+00 1.6463150e-02 -7.4468419e+00)	1.9979638e+05	2.9391444e+02	2.3628162e+00
0.00280268     	(8.6289686e+00 1.4725558e-02 -7.3716170e+00)	1.9980041e+05	2.9391614e+02	2.3628502e+00
0.00280316     	(8.5305982e+00 1.2534524e-02 -7.2853688e+00)	1.9980494e+05	2.9391805e+02	2.3628886e+00
0.00280365     	(8.4229071e+00 1.0262180e-02 -7.1903228e+00)	1.9980985e+05	2.9392011e+02	2.3629300e+00
0.00280413     	(8.3047913e+00 7.7752298e-03 -7.0855956e+00)	1.9981514e+05	2.9392233e+02	2.3629747e+00
0.00280462     	(8.1780552e+00 4.8496648e-03 -6.9727194e+00)	1.9982073e+05	2.9392468e+02	2.3630219e+00
0.0028051      	(8.0430404e+00 1.9433423e-03 -6.8521772e+00)	1.9982657e+05	2.9392714e+02	2.3630713e+00
0.00280559     	(7.9005390e+00 -1.4128938e-03 -6.7245003e+00)	1.9983261e+05	2.9392968e+02	2.3631223e+00
0.00280608     	(7.7517720e+00 -5.0548426e-03 -6.5909221e+00)	1.9983878e+05	2.9393227e+02	2.3631744e+00
0.00280656     	(7.5971773e+00 -8.9314494e-03 -6.4517902e+00)	1.9984503e+05	2.9393489e+02	2.3632272e+00
0.00280705     	(7.4379024e+00 -1.3162458e-02 -6.3081464e+00)	1.9985130e+05	2.9393753e+02	2.3632801e+00
0.00280753     	(7.2737605e+00 -1.7427972e-02 -6.1598511e+00)	1.9985758e+05	2.9394017e+02	2.3633332e+00
0.00280802     	(7.1066494e+00 -2.1959821e-02 -6.0086263e+00)	1.9986379e+05	2.9394278e+02	2.3633856e+00
0.0028085      	(6.9367862e+00 -2.6456229e-02 -5.8547864e+00)	1.9986990e+05	2.9394534e+02	2.3634372e+00
0.00280899     	(6.7650658e+00 -3.0943371e-02 -5.6991728e+00)	1.9987588e+05	2.9394786e+02	2.3634877e+00
0.00280948     	(6.5927024e+00 -3.5477472e-02 -5.5429697e+00)	1.9988168e+05	2.9395029e+02	2.3635367e+00
0.00280996     	(6.4195858e+00 -3.9730010e-02 -5.3859952e+00)	1.9988730e+05	2.9395266e+02	2.3635842e+00
0.00281045     	(6.2468347e+00 -4.4044683e-02 -5.2294713e+00)	1.9989271e+05	2.9395493e+02	2.3636299e+00
0.00281093     	(6.0746155e+00 -4.8302416e-02 -5.0735143e+00)	1.9989791e+05	2.9395711e+02	2.3636738e+00
0.00281142     	(5.9045928e+00 -5.2032057e-02 -4.9196015e+00)	1.9990287e+05	2.9395919e+02	2.3637157e+00
0.0028119      	(5.7363765e+00 -5.6103731e-02 -4.7672842e+00)	1.9990759e+05	2.9396118e+02	2.3637555e+00
0.00281239     	(5.5695415e+00 -5.9827828e-02 -4.6171120e+00)	1.9991208e+05	2.9396306e+02	2.3637935e+00
0.00281288     	(5.4063245e+00 -6.3350465e-02 -4.4702280e+00)	1.9991633e+05	2.9396485e+02	2.3638294e+00
0.00281336     	(5.2450556e+00 -6.6583689e-02 -4.3259692e+00)	1.9992036e+05	2.9396655e+02	2.3638634e+00
0.00281385     	(5.0866105e+00 -6.8943922e-02 -4.1842808e+00)	1.9992419e+05	2.9396815e+02	2.3638958e+00
0.00281433     	(4.9306512e+00 -7.1010421e-02 -4.0458460e+00)	1.9992781e+05	2.9396968e+02	2.3639264e+00
0.00281482     	(4.7771102e+00 -7.3840130e-02 -3.9103286e+00)	1.9993125e+05	2.9397112e+02	2.3639554e+00
0.0028153      	(4.6271317e+00 -7.6519404e-02 -3.7786989e+00)	1.9993450e+05	2.9397248e+02	2.3639828e+00
0.00281579     	(4.4814796e+00 -7.9514130e-02 -3.6523071e+00)	1.9993757e+05	2.9397377e+02	2.3640088e+00
0.00281627     	(4.3397516e+00 -8.2517097e-02 -3.5305425e+00)	1.9994049e+05	2.9397500e+02	2.3640334e+00
0.00281676     	(4.2023999e+00 -8.6014637e-02 -3.4135681e+00)	1.9994327e+05	2.9397617e+02	2.3640569e+00
0.00281724     	(4.0693322e+00 -8.9482449e-02 -3.3015220e+00)	1.9994592e+05	2.9397728e+02	2.3640793e+00
0.00281773     	(3.9407024e+00 -9.2897389e-02 -3.1947593e+00)	1.9994846e+05	2.9397835e+02	2.3641007e+00
0.00281821     	(3.8163574e+00 -9.6219255e-02 -3.0923973e+00)	1.9995089e+05	2.9397937e+02	2.3641213e+00
0.0028187      	(3.6961758e+00 -9.9702956e-02 -2.9952245e+00)	1.9995323e+05	2.9398035e+02	2.3641410e+00
0.00281919     	(3.5811532e+00 -1.0327332e-01 -2.9029143e+00)	1.9995547e+05	2.9398129e+02	2.3641599e+00
0.00281967     	(3.4695282e+00 -1.0697846e-01 -2.8148351e+00)	1.9995761e+05	2.9398220e+02	2.3641781e+00
0.00282016     	(3.3621568e+00 -1.0994009e-01 -2.7303993e+00)	1.9995967e+05	2.9398306e+02	2.3641954e+00
0.00282064     	(3.2587332e+00 -1.1371220e-01 -2.6503835e+00)	1.9996164e+05	2.9398388e+02	2.3642120e+00
0.00282113     	(3.1601619e+00 -1.1765067e-01 -2.5749268e+00)	1.9996351e+05	2.9398467e+02	2.3642278e+00
0.00282161     	(3.0658172e+00 -1.2100780e-01 -2.5037257e+00)	1.9996528e+05	2.9398541e+02	2.3642428e+00
0.0028221      	(2.9764446e+00 -1.2457646e-01 -2.4371212e+00)	1.9996696e+05	2.9398612e+02	2.3642570e+00
0.00282258     	(2.8911416e+00 -1.2839963e-01 -2.3743861e+00)	1.9996853e+05	2.9398678e+02	2.3642703e+00
0.00282307     	(2.8100208e+00 -1.3218649e-01 -2.3160482e+00)	1.9997002e+05	2.9398741e+02	2.3642828e+00
0.00282355     	(2.7319162e+00 -1.3640151e-01 -2.2607052e+00)	1.9997142e+05	2.9398800e+02	2.3642947e+00
0.00282404     	(2.6582101e+00 -1.4039704e-01 -2.2093082e+00)	1.9997273e+05	2.9398854e+02	2.3643057e+00
0.00282452     	(2.5884782e+00 -1.4428906e-01 -2.1615083e+00)	1.9997395e+05	2.9398906e+02	2.3643160e+00
0.00282501     	(2.5226665e+00 -1.4832641e-01 -2.1176731e+00)	1.9997507e+05	2.9398953e+02	2.3643255e+00
0.00282549     	(2.4608698e+00 -1.5268869e-01 -2.0771990e+00)	1.9997611e+05	2.9398997e+02	2.3643343e+00
0.00282598     	(2.4022952e+00 -1.5666488e-01 -2.0396431e+00)	1.9997707e+05	2.9399037e+02	2.3643424e+00
0.00282646     	(2.3460574e+00 -1.6055255e-01 -2.0044014e+00)	1.9997795e+05	2.9399074e+02	2.3643498e+00
0.00282695     	(2.2926618e+00 -1.6514007e-01 -1.9715707e+00)	1.9997877e+05	2.9399108e+02	2.3643567e+00
0.00282743     	(2.2402140e+00 -1.7009541e-01 -1.9396401e+00)	1.9997952e+05	2.9399140e+02	2.3643630e+00
0.00282791     	(2.1893080e+00 -1.7393325e-01 -1.9081628e+00)	1.9998021e+05	2.9399169e+02	2.3643689e+00
0.0028284      	(2.1390417e+00 -1.7646579e-01 -1.8768550e+00)	1.9998085e+05	2.9399196e+02	2.3643743e+00
0.00282888     	(2.0899335e+00 -1.8120617e-01 -1.8468099e+00)	1.9998144e+05	2.9399220e+02	2.3643793e+00
0.00282937     	(2.0411727e+00 -1.8508805e-01 -1.8165946e+00)	1.9998199e+05	2.9399244e+02	2.3643839e+00
0.00282985     	(1.9913720e+00 -1.8908050e-01 -1.7854535e+00)	1.9998250e+05	2.9399265e+02	2.3643882e+00
0.00283033     	(1.9412069e+00 -1.9299217e-01 -1.7534368e+00)	1.9998297e+05	2.9399285e+02	2.3643922e+00
0.00283082     	(1.8894662e+00 -1.9689608e-01 -1.7197105e+00)	1.9998341e+05	2.9399303e+02	2.3643959e+00
0.0028313      	(1.8375802e+00 -1.9939185e-01 -1.6851239e+00)	1.9998381e+05	2.9399320e+02	2.3643993e+00
0.00283178     	(1.7848333e+00 -2.0183457e-01 -1.6493925e+00)	1.9998419e+05	2.9399336e+02	2.3644025e+00
0.00283227     	(1.7319501e+00 -2.0377798e-01 -1.6133698e+00)	1.9998454e+05	2.9399351e+02	2.3644054e+00
0.00283275     	(1.6787606e+00 -2.0506754e-01 -1.5762382e+00)	1.9998486e+05	2.9399364e+02	2.3644081e+00
0.00283323     	(1.6255619e+00 -2.0599053e-01 -1.5389143e+00)	1.9998515e+05	2.9399376e+02	2.3644106e+00
0.00283372     	(1.5726803e+00 -2.0640661e-01 -1.5010908e+00)	1.9998541e+05	2.9399387e+02	2.3644128e+00
0.0028342      	(1.5207804e+00 -2.0582140e-01 -1.4634715e+00)	1.9998564e+05	2.9399397e+02	2.3644147e+00
0.00283468     	(1.4706973e+00 -2.0449037e-01 -1.4270126e+00)	1.9998583e+05	2.9399405e+02	2.3644164e+00
0.00283517     	(1.4230469e+00 -2.0275573e-01 -1.3919635e+00)	1.9998599e+05	2.9399412e+02	2.3644177e+00
0.00283565     	(1.3790552e+00 -1.9906299e-01 -1.3594149e+00)	1.9998611e+05	2.9399416e+02	2.3644187e+00
0.00283613     	(1.3404585e+00 -1.9550269e-01 -1.3301030e+00)	1.9998618e+05	2.9399420e+02	2.3644193e+00
0.00283662     	(1.3067363e+00 -1.9039782e-01 -1.3046812e+00)	1.9998621e+05	2.9399421e+02	2.3644196e+00
0.0028371      	(1.2796859e+00 -1.8589577e-01 -1.2836073e+00)	1.9998620e+05	2.9399420e+02	2.3644195e+00
0.00283759     	(1.2597815e+00 -1.7975555e-01 -1.2685804e+00)	1.9998614e+05	2.9399418e+02	2.3644190e+00
0.00283807     	(1.2489657e+00 -1.7333540e-01 -1.2598010e+00)	1.9998603e+05	2.9399413e+02	2.3644181e+00
0.00283855     	(1.2476633e+00 -1.6592717e-01 -1.2589643e+00)	1.9998587e+05	2.9399407e+02	2.3644167e+00
0.00283904     	(1.2570451e+00 -1.5720486e-01 -1.2670309e+00)	1.9998565e+05	2.9399397e+02	2.3644148e+00
0.00283952     	(1.2781641e+00 -1.4819164e-01 -1.2845146e+00)	1.9998536e+05	2.9399385e+02	2.3644124e+00
0.00284001     	(1.3117049e+00 -1.3904229e-01 -1.3123952e+00)	1.9998499e+05	2.9399370e+02	2.3644093e+00
0.00284049     	(1.3584570e+00 -1.2914316e-01 -1.3512462e+00)	1.9998454e+05	2.9399350e+02	2.3644054e+00
0.00284097     	(1.4173399e+00 -1.1869628e-01 -1.4004991e+00)	1.9998399e+05	2.9399328e+02	2.3644008e+00
0.00284146     	(1.4880113e+00 -1.0740249e-01 -1.4604163e+00)	1.9998335e+05	2.9399301e+02	2.3643954e+00
0.00284194     	(1.5705448e+00 -9.5185115e-02 -1.5310193e+00)	1.9998261e+05	2.9399269e+02	2.3643891e+00
0.00284243     	(1.6665985e+00 -8.2691789e-02 -1.6132043e+00)	1.9998174e+05	2.9399233e+02	2.3643818e+00
0.00284292     	(1.7774211e+00 -6.9202272e-02 -1.7078948e+00)	1.9998073e+05	2.9399190e+02	2.3643732e+00
0.0028434      	(1.9031075e+00 -5.5570389e-02 -1.8151625e+00)	1.9997955e+05	2.9399141e+02	2.3643633e+00
0.00284389     	(2.0446750e+00 -4.1974739e-02 -1.9351444e+00)	1.9997818e+05	2.9399083e+02	2.3643517e+00
0.00284437     	(2.1998363e+00 -2.8953573e-02 -2.0653348e+00)	1.9997661e+05	2.9399017e+02	2.3643385e+00
0.00284486     	(2.3666079e+00 -1.5000691e-02 -2.2054556e+00)	1.9997482e+05	2.9398942e+02	2.3643234e+00
0.00284534     	(2.5441468e+00 -8.2588235e-04 -2.3546769e+00)	1.9997279e+05	2.9398857e+02	2.3643062e+00
0.00284583     	(2.7310373e+00 1.4492329e-02 -2.5121499e+00)	1.9997049e+05	2.9398761e+02	2.3642868e+00
0.00284632     	(2.9258093e+00 3.2274436e-02 -2.6778057e+00)	1.9996790e+05	2.9398652e+02	2.3642650e+00
0.0028468      	(3.1257874e+00 5.1901319e-02 -2.8489130e+00)	1.9996498e+05	2.9398529e+02	2.3642403e+00
0.00284729     	(3.3351283e+00 6.2286274e-02 -3.0205299e+00)	1.9996168e+05	2.9398390e+02	2.3642124e+00
0.00284778     	(3.5537625e+00 7.0528860e-02 -3.1973429e+00)	1.9995801e+05	2.9398236e+02	2.3641814e+00
0.00284826     	(3.7784166e+00 7.8453025e-02 -3.3789929e+00)	1.9995394e+05	2.9398065e+02	2.3641471e+00
