# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.00027922     	(-1.5164802e+01 1.4777840e+00 1.2960934e+01)	1.1125644e+05	2.9399996e+02	1.3153495e+00
0.000279654    	(-1.5260042e+01 1.4755110e+00 1.3043927e+01)	1.1125839e+05	2.9399996e+02	1.3153726e+00
0.000280088    	(-1.5382614e+01 1.4718700e+00 1.3148608e+01)	1.1126034e+05	2.9399996e+02	1.3153956e+00
0.000280522    	(-1.5524484e+01 1.4709606e+00 1.3268311e+01)	1.1126230e+05	2.9399996e+02	1.3154187e+00
0.000280956    	(-1.5687235e+01 1.4720004e+00 1.3403805e+01)	1.1126425e+05	2.9399996e+02	1.3154418e+00
0.000281391    	(-1.5862305e+01 1.4667889e+00 1.3553393e+01)	1.1126620e+05	2.9399996e+02	1.3154649e+00
0.000281825    	(-1.6051612e+01 1.4631822e+00 1.3714583e+01)	1.1126816e+05	2.9399996e+02	1.3154880e+00
0.000282259    	(-1.6249471e+01 1.4611929e+00 1.3881235e+01)	1.1127011e+05	2.9399996e+02	1.3155111e+00
0.000282693    	(-1.6447216e+01 1.4574287e+00 1.4050559e+01)	1.1127207e+05	2.9399996e+02	1.3155342e+00
0.000283127    	(-1.6644260e+01 1.4547801e+00 1.4218280e+01)	1.1127402e+05	2.9399996e+02	1.3155573e+00
0.000283561    	(-1.6831730e+01 1.4528357e+00 1.4376958e+01)	1.1127598e+05	2.9399996e+02	1.3155804e+00
0.000283995    	(-1.7006447e+01 1.4513969e+00 1.4525478e+01)	1.1127793e+05	2.9399996e+02	1.3156035e+00
0.000284429    	(-1.7160826e+01 1.4476532e+00 1.4656771e+01)	1.1127988e+05	2.9399996e+02	1.3156266e+00
0.000284864    	(-1.7294578e+01 1.4491304e+00 1.4768834e+01)	1.1128184e+05	2.9399996e+02	1.3156497e+00
0.000285298    	(-1.7400283e+01 1.4510282e+00 1.4857467e+01)	1.1128378e+05	2.9399996e+02	1.3156728e+00
0.000285732    	(-1.7479263e+01 1.4537785e+00 1.4923088e+01)	1.1128573e+05	2.9399995e+02	1.3156958e+00
0.000286166    	(-1.7527986e+01 1.4543775e+00 1.4963644e+01)	1.1128768e+05	2.9399995e+02	1.3157188e+00
0.0002866      	(-1.7548043e+01 1.4588353e+00 1.4980259e+01)	1.1128962e+05	2.9399994e+02	1.3157418e+00
0.000287034    	(-1.7539376e+01 1.4623893e+00 1.4970296e+01)	1.1129156e+05	2.9399993e+02	1.3157648e+00
0.000287468    	(-1.7502435e+01 1.4650803e+00 1.4940640e+01)	1.1129349e+05	2.9399991e+02	1.3157877e+00
0.000287902    	(-1.7441145e+01 1.4676081e+00 1.4890509e+01)	1.1129542e+05	2.9399989e+02	1.3158106e+00
0.000288337    	(-1.7356464e+01 1.4684260e+00 1.4824103e+01)	1.1129734e+05	2.9399987e+02	1.3158334e+00
0.000288771    	(-1.7259879e+01 1.4771373e+00 1.4742864e+01)	1.1129925e+05	2.9399984e+02	1.3158562e+00
0.000289205    	(-1.7145690e+01 1.4757187e+00 1.4656939e+01)	1.1130116e+05	2.9399980e+02	1.3158789e+00
0.000289639    	(-1.7030863e+01 1.4807509e+00 1.4564695e+01)	1.1130306e+05	2.9399976e+02	1.3159015e+00
0.000290073    	(-1.6916151e+01 1.4848761e+00 1.4471922e+01)	1.1130495e+05	2.9399971e+02	1.3159241e+00
0.000290507    	(-1.6810653e+01 1.4888066e+00 1.4374549e+01)	1.1130683e+05	2.9399966e+02	1.3159466e+00
0.000290941    	(-1.6707709e+01 1.4957571e+00 1.4289100e+01)	1.1130871e+05	2.9399961e+02	1.3159691e+00
0.000291375    	(-1.6622781e+01 1.4969159e+00 1.4211431e+01)	1.1131059e+05	2.9399955e+02	1.3159915e+00
0.00029181     	(-1.6550111e+01 1.5029139e+00 1.4154728e+01)	1.1131247e+05	2.9399949e+02	1.3160140e+00
0.000292244    	(-1.6498087e+01 1.5038541e+00 1.4112931e+01)	1.1131436e+05	2.9399944e+02	1.3160365e+00
0.000292678    	(-1.6467095e+01 1.5013977e+00 1.4089682e+01)	1.1131625e+05	2.9399940e+02	1.3160591e+00
0.000293112    	(-1.6453653e+01 1.5016044e+00 1.4087927e+01)	1.1131816e+05	2.9399936e+02	1.3160818e+00
0.000293546    	(-1.6464483e+01 1.5042945e+00 1.4099031e+01)	1.1132007e+05	2.9399933e+02	1.3161046e+00
0.00029398     	(-1.6497542e+01 1.4986559e+00 1.4123627e+01)	1.1132200e+05	2.9399932e+02	1.3161275e+00
0.000294414    	(-1.6544749e+01 1.4999635e+00 1.4165639e+01)	1.1132395e+05	2.9399931e+02	1.3161505e+00
0.000294848    	(-1.6606064e+01 1.5002357e+00 1.4219449e+01)	1.1132590e+05	2.9399930e+02	1.3161736e+00
0.000295283    	(-1.6677588e+01 1.4999510e+00 1.4281592e+01)	1.1132786e+05	2.9399931e+02	1.3161967e+00
0.000295717    	(-1.6754893e+01 1.4912464e+00 1.4350386e+01)	1.1132982e+05	2.9399932e+02	1.3162199e+00
0.000296151    	(-1.6833628e+01 1.4881053e+00 1.4419916e+01)	1.1133179e+05	2.9399933e+02	1.3162431e+00
0.000296585    	(-1.6909214e+01 1.4873649e+00 1.4484969e+01)	1.1133375e+05	2.9399933e+02	1.3162663e+00
0.000297019    	(-1.6976995e+01 1.4802974e+00 1.4545731e+01)	1.1133570e+05	2.9399933e+02	1.3162894e+00
0.000297453    	(-1.7035034e+01 1.4792193e+00 1.4595722e+01)	1.1133765e+05	2.9399933e+02	1.3163124e+00
0.000297887    	(-1.7079819e+01 1.4779518e+00 1.4634733e+01)	1.1133960e+05	2.9399932e+02	1.3163354e+00
0.000298321    	(-1.7110049e+01 1.4768416e+00 1.4661597e+01)	1.1134153e+05	2.9399931e+02	1.3163584e+00
0.000298756    	(-1.7128017e+01 1.4738953e+00 1.4674071e+01)	1.1134346e+05	2.9399929e+02	1.3163813e+00
0.00029919     	(-1.7128521e+01 1.4704296e+00 1.4679194e+01)	1.1134538e+05	2.9399927e+02	1.3164041e+00
0.000299624    	(-1.7120098e+01 1.4714773e+00 1.4668701e+01)	1.1134730e+05	2.9399924e+02	1.3164269e+00
0.000300058    	(-1.7092533e+01 1.4658991e+00 1.4656311e+01)	1.1134922e+05	2.9399921e+02	1.3164497e+00
0.000300492    	(-1.7063506e+01 1.4673920e+00 1.4627334e+01)	1.1135113e+05	2.9399918e+02	1.3164724e+00
0.000300926    	(-1.7019424e+01 1.4630999e+00 1.4598146e+01)	1.1135304e+05	2.9399915e+02	1.3164952e+00
0.00030136     	(-1.6975634e+01 1.4625356e+00 1.4559675e+01)	1.1135496e+05	2.9399912e+02	1.3165180e+00
0.000301794    	(-1.6927866e+01 1.4619088e+00 1.4517614e+01)	1.1135687e+05	2.9399909e+02	1.3165408e+00
0.000302228    	(-1.6877815e+01 1.4612110e+00 1.4473057e+01)	1.1135880e+05	2.9399907e+02	1.3165636e+00
0.000302663    	(-1.6826850e+01 1.4606368e+00 1.4427796e+01)	1.1136073e+05	2.9399905e+02	1.3165865e+00
0.000303097    	(-1.6777500e+01 1.4557664e+00 1.4380160e+01)	1.1136266e+05	2.9399903e+02	1.3166094e+00
0.000303531    	(-1.6726480e+01 1.4558123e+00 1.4332115e+01)	1.1136459e+05	2.9399902e+02	1.3166323e+00
0.000303965    	(-1.6673004e+01 1.4571751e+00 1.4287138e+01)	1.1136653e+05	2.9399901e+02	1.3166553e+00
0.000304399    	(-1.6615737e+01 1.4441496e+00 1.4245025e+01)	1.1136848e+05	2.9399900e+02	1.3166783e+00
0.000304833    	(-1.6561189e+01 1.4473859e+00 1.4192656e+01)	1.1137042e+05	2.9399900e+02	1.3167013e+00
0.000305267    	(-1.6494064e+01 1.4426991e+00 1.4138526e+01)	1.1137235e+05	2.9399898e+02	1.3167242e+00
0.000305701    	(-1.6425918e+01 1.4440519e+00 1.4075278e+01)	1.1137427e+05	2.9399895e+02	1.3167470e+00
0.000306135    	(-1.6344997e+01 1.4376137e+00 1.4004755e+01)	1.1137617e+05	2.9399892e+02	1.3167697e+00
0.000306569    	(-1.6255761e+01 1.4340401e+00 1.3927922e+01)	1.1137807e+05	2.9399887e+02	1.3167923e+00
0.000307004    	(-1.6151885e+01 1.4241831e+00 1.3843278e+01)	1.1137995e+05	2.9399882e+02	1.3168148e+00
0.000307438    	(-1.6037906e+01 1.4182613e+00 1.3745550e+01)	1.1138182e+05	2.9399875e+02	1.3168372e+00
0.000307872    	(-1.5907170e+01 1.4053609e+00 1.3639457e+01)	1.1138367e+05	2.9399868e+02	1.3168594e+00
0.000308306    	(-1.5771143e+01 1.3849194e+00 1.3521105e+01)	1.1138551e+05	2.9399859e+02	1.3168815e+00
0.00030874     	(-1.5621639e+01 1.3707832e+00 1.3397030e+01)	1.1138733e+05	2.9399849e+02	1.3169035e+00
0.000309174    	(-1.5465650e+01 1.3603548e+00 1.3261766e+01)	1.1138914e+05	2.9399838e+02	1.3169254e+00
0.000309608    	(-1.5303652e+01 1.3469535e+00 1.3119090e+01)	1.1139094e+05	2.9399827e+02	1.3169472e+00
0.000310042    	(-1.5138793e+01 1.3230273e+00 1.2975119e+01)	1.1139273e+05	2.9399814e+02	1.3169689e+00
0.000310476    	(-1.4971397e+01 1.3008702e+00 1.2834771e+01)	1.1139449e+05	2.9399800e+02	1.3169904e+00
0.00031091     	(-1.4807407e+01 1.2881587e+00 1.2693455e+01)	1.1139625e+05	2.9399785e+02	1.3170119e+00
0.000311344    	(-1.4651423e+01 1.2748942e+00 1.2558373e+01)	1.1139803e+05	2.9399772e+02	1.3170334e+00
0.000311779    	(-1.4503342e+01 1.2614295e+00 1.2430510e+01)	1.1139980e+05	2.9399758e+02	1.3170550e+00
0.000312213    	(-1.4368002e+01 1.2398787e+00 1.2311902e+01)	1.1140157e+05	2.9399745e+02	1.3170766e+00
0.000312647    	(-1.4242198e+01 1.2247172e+00 1.2207402e+01)	1.1140335e+05	2.9399731e+02	1.3170982e+00
0.000313081    	(-1.4132170e+01 1.2066798e+00 1.2116577e+01)	1.1140514e+05	2.9399719e+02	1.3171199e+00
0.000313515    	(-1.4049179e+01 1.1825850e+00 1.2025423e+01)	1.1140693e+05	2.9399707e+02	1.3171417e+00
0.000313949    	(-1.3970289e+01 1.1665206e+00 1.1962234e+01)	1.1140875e+05	2.9399697e+02	1.3171636e+00
0.000314383    	(-1.3911577e+01 1.1525742e+00 1.1904066e+01)	1.1141059e+05	2.9399688e+02	1.3171857e+00
0.000314817    	(-1.3859693e+01 1.1331048e+00 1.1869928e+01)	1.1141244e+05	2.9399680e+02	1.3172079e+00
0.000315251    	(-1.3820715e+01 1.1201212e+00 1.1831448e+01)	1.1141430e+05	2.9399674e+02	1.3172303e+00
0.000315685    	(-1.3789648e+01 1.1048521e+00 1.1808730e+01)	1.1141618e+05	2.9399668e+02	1.3172527e+00
0.000316119    	(-1.3757296e+01 1.0913969e+00 1.1784423e+01)	1.1141807e+05	2.9399664e+02	1.3172753e+00
0.000316553    	(-1.3730344e+01 1.0784009e+00 1.1760903e+01)	1.1141998e+05	2.9399660e+02	1.3172980e+00
0.000316987    	(-1.3695511e+01 1.0669153e+00 1.1738467e+01)	1.1142190e+05	2.9399658e+02	1.3173208e+00
0.000317421    	(-1.3656976e+01 1.0579068e+00 1.1699465e+01)	1.1142383e+05	2.9399656e+02	1.3173438e+00
0.000317855    	(-1.3608234e+01 1.0459733e+00 1.1662066e+01)	1.1142578e+05	2.9399655e+02	1.3173667e+00
0.000318289    	(-1.3543873e+01 1.0404900e+00 1.1604548e+01)	1.1142772e+05	2.9399655e+02	1.3173898e+00
0.000318724    	(-1.3469925e+01 1.0313572e+00 1.1543972e+01)	1.1142968e+05	2.9399655e+02	1.3174129e+00
0.000319158    	(-1.3379579e+01 1.0286894e+00 1.1459815e+01)	1.1143164e+05	2.9399655e+02	1.3174360e+00
0.000319592    	(-1.3276813e+01 1.0206339e+00 1.1374017e+01)	1.1143360e+05	2.9399656e+02	1.3174592e+00
0.000320026    	(-1.3158568e+01 1.0207502e+00 1.1276498e+01)	1.1143556e+05	2.9399657e+02	1.3174824e+00
0.00032046     	(-1.3036212e+01 1.0221870e+00 1.1161944e+01)	1.1143752e+05	2.9399657e+02	1.3175055e+00
0.000320894    	(-1.2902648e+01 1.0195088e+00 1.1046789e+01)	1.1143949e+05	2.9399658e+02	1.3175288e+00
0.000321328    	(-1.2756591e+01 1.0239992e+00 1.0919012e+01)	1.1144146e+05	2.9399659e+02	1.3175520e+00
0.000321762    	(-1.2608060e+01 1.0233505e+00 1.0793170e+01)	1.1144343e+05	2.9399661e+02	1.3175752e+00
0.000322196    	(-1.2460101e+01 1.0263833e+00 1.0662934e+01)	1.1144540e+05	2.9399662e+02	1.3175984e+00
0.00032263     	(-1.2321557e+01 1.0255919e+00 1.0540724e+01)	1.1144737e+05	2.9399663e+02	1.3176217e+00
0.000323064    	(-1.2188363e+01 1.0298864e+00 1.0420633e+01)	1.1144934e+05	2.9399665e+02	1.3176449e+00
0.000323498    	(-1.2066465e+01 1.0300296e+00 1.0315462e+01)	1.1145133e+05	2.9399667e+02	1.3176683e+00
0.000323932    	(-1.1956635e+01 1.0389411e+00 1.0215611e+01)	1.1145332e+05	2.9399670e+02	1.3176917e+00
0.000324366    	(-1.1860754e+01 1.0479846e+00 1.0133478e+01)	1.1145532e+05	2.9399674e+02	1.3177152e+00
0.0003248      	(-1.1783532e+01 1.0484810e+00 1.0071338e+01)	1.1145734e+05	2.9399679e+02	1.3177389e+00
0.000325234    	(-1.1725457e+01 1.0566365e+00 1.0017972e+01)	1.1145938e+05	2.9399686e+02	1.3177627e+00
0.000325668    	(-1.1688249e+01 1.0689945e+00 9.9819054e+00)	1.1146144e+05	2.9399693e+02	1.3177867e+00
0.000326102    	(-1.1671696e+01 1.0658290e+00 9.9645909e+00)	1.1146351e+05	2.9399703e+02	1.3178108e+00
0.000326536    	(-1.1674710e+01 1.0750349e+00 9.9678300e+00)	1.1146561e+05	2.9399714e+02	1.3178351e+00
0.00032697     	(-1.1696780e+01 1.0736192e+00 9.9851939e+00)	1.1146773e+05	2.9399726e+02	1.3178596e+00
0.000327404    	(-1.1734350e+01 1.0790491e+00 1.0017085e+01)	1.1146986e+05	2.9399739e+02	1.3178841e+00
0.000327838    	(-1.1783457e+01 1.0752183e+00 1.0067164e+01)	1.1147200e+05	2.9399753e+02	1.3179088e+00
0.000328272    	(-1.1840335e+01 1.0812030e+00 1.0116461e+01)	1.1147414e+05	2.9399768e+02	1.3179335e+00
0.000328706    	(-1.1906448e+01 1.0781421e+00 1.0172947e+01)	1.1147628e+05	2.9399782e+02	1.3179582e+00
0.00032914     	(-1.1967130e+01 1.0812385e+00 1.0236283e+01)	1.1147842e+05	2.9399796e+02	1.3179828e+00
0.000329574    	(-1.2031884e+01 1.0854692e+00 1.0289872e+01)	1.1148054e+05	2.9399809e+02	1.3180074e+00
0.000330008    	(-1.2093876e+01 1.0928238e+00 1.0337602e+01)	1.1148265e+05	2.9399821e+02	1.3180318e+00
0.000330442    	(-1.2141285e+01 1.1023402e+00 1.0382778e+01)	1.1148475e+05	2.9399831e+02	1.3180561e+00
0.000330876    	(-1.2175090e+01 1.1173735e+00 1.0419251e+01)	1.1148683e+05	2.9399841e+02	1.3180802e+00
0.00033131     	(-1.2200788e+01 1.1350236e+00 1.0439887e+01)	1.1148888e+05	2.9399848e+02	1.3181042e+00
0.000331744    	(-1.2210236e+01 1.1534815e+00 1.0451801e+01)	1.1149091e+05	2.9399854e+02	1.3181279e+00
0.000332178    	(-1.2208662e+01 1.1615891e+00 1.0453385e+01)	1.1149292e+05	2.9399859e+02	1.3181515e+00
0.000332612    	(-1.2194532e+01 1.1774353e+00 1.0439318e+01)	1.1149492e+05	2.9399862e+02	1.3181749e+00
0.000333046    	(-1.2172522e+01 1.1876577e+00 1.0423175e+01)	1.1149690e+05	2.9399864e+02	1.3181983e+00
0.00033348     	(-1.2140790e+01 1.1977464e+00 1.0393268e+01)	1.1149887e+05	2.9399865e+02	1.3182215e+00
0.000333914    	(-1.2102983e+01 1.2174794e+00 1.0364279e+01)	1.1150084e+05	2.9399866e+02	1.3182447e+00
0.000334348    	(-1.2065134e+01 1.2427088e+00 1.0326747e+01)	1.1150280e+05	2.9399867e+02	1.3182679e+00
0.000334782    	(-1.2029304e+01 1.2548967e+00 1.0298481e+01)	1.1150476e+05	2.9399868e+02	1.3182910e+00
0.000335216    	(-1.1994099e+01 1.2660054e+00 1.0264964e+01)	1.1150672e+05	2.9399868e+02	1.3183141e+00
0.00033565     	(-1.1966766e+01 1.2926394e+00 1.0242534e+01)	1.1150867e+05	2.9399868e+02	1.3183373e+00
0.000336084    	(-1.1939643e+01 1.3078586e+00 1.0225083e+01)	1.1151064e+05	2.9399869e+02	1.3183605e+00
0.000336517    	(-1.1928358e+01 1.3284769e+00 1.0219693e+01)	1.1151261e+05	2.9399871e+02	1.3183837e+00
0.000336951    	(-1.1931494e+01 1.3473829e+00 1.0220060e+01)	1.1151459e+05	2.9399873e+02	1.3184070e+00
0.000337385    	(-1.1940649e+01 1.3587019e+00 1.0228772e+01)	1.1151657e+05	2.9399875e+02	1.3184304e+00
0.000337819    	(-1.1962188e+01 1.3709801e+00 1.0248623e+01)	1.1151856e+05	2.9399878e+02	1.3184538e+00
0.000338253    	(-1.1990232e+01 1.3921131e+00 1.0273633e+01)	1.1152056e+05	2.9399881e+02	1.3184773e+00
0.000338687    	(-1.2029290e+01 1.3995505e+00 1.0307636e+01)	1.1152256e+05	2.9399885e+02	1.3185007e+00
0.000339121    	(-1.2072475e+01 1.4185401e+00 1.0344463e+01)	1.1152457e+05	2.9399889e+02	1.3185243e+00
0.000339555    	(-1.2114363e+01 1.4377321e+00 1.0384938e+01)	1.1152657e+05	2.9399892e+02	1.3185478e+00
0.000339989    	(-1.2164437e+01 1.4454162e+00 1.0426564e+01)	1.1152857e+05	2.9399896e+02	1.3185713e+00
0.000340423    	(-1.2208805e+01 1.4589904e+00 1.0467933e+01)	1.1153056e+05	2.9399899e+02	1.3185947e+00
0.000340857    	(-1.2252150e+01 1.4651044e+00 1.0505055e+01)	1.1153256e+05	2.9399902e+02	1.3186181e+00
0.000341291    	(-1.2287486e+01 1.4765484e+00 1.0537611e+01)	1.1153454e+05	2.9399905e+02	1.3186415e+00
0.000341725    	(-1.2319478e+01 1.4870226e+00 1.0566662e+01)	1.1153652e+05	2.9399907e+02	1.3186648e+00
0.000342159    	(-1.2339503e+01 1.5088963e+00 1.0586757e+01)	1.1153850e+05	2.9399908e+02	1.3186881e+00
0.000342593    	(-1.2357228e+01 1.5148883e+00 1.0601638e+01)	1.1154046e+05	2.9399909e+02	1.3187113e+00
0.000343027    	(-1.2358280e+01 1.5306516e+00 1.0606937e+01)	1.1154242e+05	2.9399910e+02	1.3187344e+00
0.00034346     	(-1.2358482e+01 1.5398306e+00 1.0607414e+01)	1.1154437e+05	2.9399909e+02	1.3187575e+00
0.000343894    	(-1.2355218e+01 1.5452473e+00 1.0602587e+01)	1.1154631e+05	2.9399909e+02	1.3187805e+00
0.000344328    	(-1.2341975e+01 1.5581859e+00 1.0591489e+01)	1.1154825e+05	2.9399908e+02	1.3188035e+00
0.000344762    	(-1.2330653e+01 1.5637029e+00 1.0580657e+01)	1.1155019e+05	2.9399907e+02	1.3188264e+00
0.000345196    	(-1.2313521e+01 1.5814188e+00 1.0565757e+01)	1.1155213e+05	2.9399905e+02	1.3188494e+00
0.00034563     	(-1.2298475e+01 1.5911127e+00 1.0550598e+01)	1.1155406e+05	2.9399904e+02	1.3188723e+00
0.000346064    	(-1.2287773e+01 1.5968021e+00 1.0538083e+01)	1.1155600e+05	2.9399903e+02	1.3188952e+00
0.000346498    	(-1.2273483e+01 1.6123851e+00 1.0526925e+01)	1.1155794e+05	2.9399902e+02	1.3189182e+00
0.000346932    	(-1.2264830e+01 1.6218073e+00 1.0516874e+01)	1.1155988e+05	2.9399901e+02	1.3189412e+00
0.000347366    	(-1.2258997e+01 1.6307933e+00 1.0509402e+01)	1.1156182e+05	2.9399900e+02	1.3189642e+00
0.0003478      	(-1.2257171e+01 1.6413277e+00 1.0502732e+01)	1.1156377e+05	2.9399900e+02	1.3189872e+00
0.000348233    	(-1.2256503e+01 1.6490819e+00 1.0499821e+01)	1.1156572e+05	2.9399900e+02	1.3190103e+00
0.000348667    	(-1.2256441e+01 1.6545084e+00 1.0499827e+01)	1.1156768e+05	2.9399901e+02	1.3190335e+00
0.000349101    	(-1.2256024e+01 1.6615456e+00 1.0498694e+01)	1.1156965e+05	2.9399902e+02	1.3190567e+00
0.000349535    	(-1.2255106e+01 1.6699058e+00 1.0494756e+01)	1.1157162e+05	2.9399903e+02	1.3190799e+00
0.000349969    	(-1.2249514e+01 1.6734236e+00 1.0491488e+01)	1.1157360e+05	2.9399905e+02	1.3191032e+00
0.000350403    	(-1.2241638e+01 1.6744831e+00 1.0483843e+01)	1.1157557e+05	2.9399907e+02	1.3191265e+00
0.000350837    	(-1.2223671e+01 1.6785707e+00 1.0469225e+01)	1.1157755e+05	2.9399908e+02	1.3191498e+00
0.000351271    	(-1.2203052e+01 1.6782107e+00 1.0451300e+01)	1.1157952e+05	2.9399910e+02	1.3191730e+00
0.000351704    	(-1.2170362e+01 1.6849415e+00 1.0423878e+01)	1.1158149e+05	2.9399911e+02	1.3191962e+00
0.000352138    	(-1.2132510e+01 1.6922941e+00 1.0393030e+01)	1.1158345e+05	2.9399912e+02	1.3192194e+00
0.000352572    	(-1.2090049e+01 1.6875226e+00 1.0354047e+01)	1.1158542e+05	2.9399913e+02	1.3192426e+00
0.000353006    	(-1.2036908e+01 1.6842578e+00 1.0314256e+01)	1.1158737e+05	2.9399913e+02	1.3192657e+00
0.00035344     	(-1.1981816e+01 1.6862946e+00 1.0267126e+01)	1.1158932e+05	2.9399913e+02	1.3192888e+00
0.000353874    	(-1.1924142e+01 1.6875057e+00 1.0217729e+01)	1.1159126e+05	2.9399912e+02	1.3193117e+00
0.000354307    	(-1.1868608e+01 1.6788688e+00 1.0164117e+01)	1.1159320e+05	2.9399911e+02	1.3193347e+00
0.000354741    	(-1.1812212e+01 1.6792919e+00 1.0115833e+01)	1.1159513e+05	2.9399910e+02	1.3193576e+00
0.000355175    	(-1.1759317e+01 1.6732156e+00 1.0071910e+01)	1.1159707e+05	2.9399908e+02	1.3193805e+00
0.000355609    	(-1.1714237e+01 1.6615973e+00 1.0034795e+01)	1.1159900e+05	2.9399907e+02	1.3194035e+00
0.000356043    	(-1.1680726e+01 1.6590621e+00 1.0003183e+01)	1.1160094e+05	2.9399905e+02	1.3194264e+00
0.000356477    	(-1.1658346e+01 1.6540733e+00 9.9820739e+00)	1.1160288e+05	2.9399904e+02	1.3194494e+00
0.00035691     	(-1.1652714e+01 1.6519887e+00 9.9763811e+00)	1.1160482e+05	2.9399904e+02	1.3194724e+00
0.000357344    	(-1.1659128e+01 1.6437616e+00 9.9828947e+00)	1.1160678e+05	2.9399904e+02	1.3194955e+00
0.000357778    	(-1.1688554e+01 1.6382446e+00 1.0005094e+01)	1.1160874e+05	2.9399905e+02	1.3195187e+00
0.000358212    	(-1.1732575e+01 1.6253006e+00 1.0041630e+01)	1.1161070e+05	2.9399906e+02	1.3195419e+00
0.000358646    	(-1.1799466e+01 1.6033820e+00 1.0097973e+01)	1.1161268e+05	2.9399908e+02	1.3195652e+00
0.00035908     	(-1.1884567e+01 1.5747188e+00 1.0170830e+01)	1.1161466e+05	2.9399910e+02	1.3195885e+00
0.000359513    	(-1.1985429e+01 1.5682482e+00 1.0257867e+01)	1.1161665e+05	2.9399913e+02	1.3196119e+00
0.000359947    	(-1.2105738e+01 1.5448038e+00 1.0361474e+01)	1.1161865e+05	2.9399916e+02	1.3196354e+00
0.000360381    	(-1.2243324e+01 1.5197769e+00 1.0471706e+01)	1.1162065e+05	2.9399920e+02	1.3196588e+00
0.000360815    	(-1.2390959e+01 1.4951067e+00 1.0598479e+01)	1.1162266e+05	2.9399924e+02	1.3196824e+00
0.000361249    	(-1.2544410e+01 1.4667315e+00 1.0730380e+01)	1.1162467e+05	2.9399928e+02	1.3197059e+00
0.000361682    	(-1.2711784e+01 1.4476993e+00 1.0871760e+01)	1.1162668e+05	2.9399933e+02	1.3197295e+00
0.000362116    	(-1.2878221e+01 1.4252090e+00 1.1015377e+01)	1.1162870e+05	2.9399938e+02	1.3197532e+00
0.00036255     	(-1.3046311e+01 1.4169833e+00 1.1159185e+01)	1.1163072e+05	2.9399943e+02	1.3197768e+00
0.000362984    	(-1.3215648e+01 1.4004849e+00 1.1304698e+01)	1.1163274e+05	2.9399948e+02	1.3198005e+00
0.000363417    	(-1.3380508e+01 1.3898275e+00 1.1447718e+01)	1.1163476e+05	2.9399953e+02	1.3198241e+00
0.000363851    	(-1.3542569e+01 1.3777287e+00 1.1585693e+01)	1.1163677e+05	2.9399958e+02	1.3198477e+00
0.000364285    	(-1.3698192e+01 1.3641334e+00 1.1720345e+01)	1.1163879e+05	2.9399963e+02	1.3198714e+00
0.000364719    	(-1.3849447e+01 1.3571146e+00 1.1853169e+01)	1.1164080e+05	2.9399967e+02	1.3198949e+00
0.000365153    	(-1.3997030e+01 1.3636293e+00 1.1975327e+01)	1.1164281e+05	2.9399971e+02	1.3199185e+00
0.000365586    	(-1.4141128e+01 1.3570380e+00 1.2100737e+01)	1.1164481e+05	2.9399975e+02	1.3199419e+00
0.00036602     	(-1.4282783e+01 1.3564600e+00 1.2222138e+01)	1.1164680e+05	2.9399978e+02	1.3199654e+00
0.000366454    	(-1.4425437e+01 1.3739762e+00 1.2340550e+01)	1.1164879e+05	2.9399981e+02	1.3199888e+00
0.000366888    	(-1.4569456e+01 1.3742492e+00 1.2465310e+01)	1.1165078e+05	2.9399984e+02	1.3200121e+00
0.000367321    	(-1.4716638e+01 1.3752883e+00 1.2591901e+01)	1.1165276e+05	2.9399986e+02	1.3200355e+00
0.000367755    	(-1.4870373e+01 1.3830163e+00 1.2722594e+01)	1.1165473e+05	2.9399988e+02	1.3200587e+00
0.000368189    	(-1.5033724e+01 1.3995371e+00 1.2857785e+01)	1.1165670e+05	2.9399989e+02	1.3200820e+00
0.000368622    	(-1.5205497e+01 1.4046533e+00 1.3002078e+01)	1.1165867e+05	2.9399990e+02	1.3201052e+00
0.000369056    	(-1.5387819e+01 1.4140182e+00 1.3156289e+01)	1.1166064e+05	2.9399992e+02	1.3201284e+00
0.00036949     	(-1.5581503e+01 1.4196714e+00 1.3320480e+01)	1.1166261e+05	2.9399993e+02	1.3201516e+00
0.000369924    	(-1.5785880e+01 1.4219115e+00 1.3495625e+01)	1.1166457e+05	2.9399993e+02	1.3201748e+00
0.000370357    	(-1.6002811e+01 1.4239337e+00 1.3678389e+01)	1.1166653e+05	2.9399994e+02	1.3201979e+00
0.000370791    	(-1.6229994e+01 1.4294846e+00 1.3870064e+01)	1.1166849e+05	2.9399995e+02	1.3202211e+00
0.000371225    	(-1.6464303e+01 1.4304481e+00 1.4071690e+01)	1.1167045e+05	2.9399995e+02	1.3202442e+00
0.000371659    	(-1.6705720e+01 1.4298515e+00 1.4280873e+01)	1.1167240e+05	2.9399995e+02	1.3202673e+00
0.000372092    	(-1.6951278e+01 1.4346999e+00 1.4492785e+01)	1.1167436e+05	2.9399996e+02	1.3202904e+00
0.000372526    	(-1.7197522e+01 1.4320144e+00 1.4707457e+01)	1.1167631e+05	2.9399996e+02	1.3203135e+00
0.00037296     	(-1.7446223e+01 1.4391788e+00 1.4914915e+01)	1.1167827e+05	2.9399996e+02	1.3203366e+00
