# Region type : patch inlet
# Faces  :     292
# Area   :     1.5721138e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.00311718     	(8.7644433e+00 -3.5937486e-02 -7.4897572e+00)	1.3792417e+05	2.9392062e+02	1.6310737e+00
0.00311752     	(8.7373632e+00 -2.7188822e-02 -7.4678785e+00)	1.3792814e+05	2.9392116e+02	1.6311176e+00
0.00311786     	(8.7546673e+00 -3.2000704e-02 -7.4817340e+00)	1.3793070e+05	2.9392084e+02	1.6311497e+00
0.0031182      	(8.7578491e+00 -3.4805344e-02 -7.4842987e+00)	1.3793367e+05	2.9392077e+02	1.6311852e+00
0.00311855     	(8.7364228e+00 -2.5827375e-02 -7.4672330e+00)	1.3793739e+05	2.9392117e+02	1.6312270e+00
0.00311889     	(8.7547066e+00 -3.3786639e-02 -7.4814946e+00)	1.3793993e+05	2.9392083e+02	1.6312589e+00
0.00311923     	(8.7526570e+00 -3.2692698e-02 -7.4803198e+00)	1.3794308e+05	2.9392087e+02	1.6312959e+00
0.00311957     	(8.7332287e+00 -2.6673333e-02 -7.4643231e+00)	1.3794675e+05	2.9392123e+02	1.6313373e+00
0.00311992     	(8.7568228e+00 -3.4754100e-02 -7.4833372e+00)	1.3794905e+05	2.9392075e+02	1.6313672e+00
0.00312026     	(8.7398433e+00 -3.0325679e-02 -7.4696764e+00)	1.3795273e+05	2.9392112e+02	1.6314086e+00
0.0031206      	(8.7373060e+00 -2.8059963e-02 -7.4676361e+00)	1.3795588e+05	2.9392116e+02	1.6314457e+00
0.00312095     	(8.7523622e+00 -3.6292338e-02 -7.4792848e+00)	1.3795841e+05	2.9392083e+02	1.6314775e+00
0.00312129     	(8.7350621e+00 -2.8374940e-02 -7.4659458e+00)	1.3796208e+05	2.9392118e+02	1.6315188e+00
0.00312163     	(8.7323954e+00 -3.0043264e-02 -7.4631414e+00)	1.3796528e+05	2.9392126e+02	1.6315563e+00
0.00312197     	(8.7463429e+00 -3.4888652e-02 -7.4744873e+00)	1.3796785e+05	2.9392094e+02	1.6315884e+00
0.00312232     	(8.7224714e+00 -2.7318203e-02 -7.4553302e+00)	1.3797168e+05	2.9392140e+02	1.6316312e+00
0.00312266     	(8.7336423e+00 -3.2615477e-02 -7.4638328e+00)	1.3797444e+05	2.9392120e+02	1.6316650e+00
0.003123       	(8.7332937e+00 -3.3178038e-02 -7.4635923e+00)	1.3797753e+05	2.9392120e+02	1.6317014e+00
0.00312334     	(8.7133245e+00 -2.6961334e-02 -7.4476099e+00)	1.3798119e+05	2.9392156e+02	1.6317428e+00
0.00312369     	(8.7269169e+00 -3.3295253e-02 -7.4579976e+00)	1.3798386e+05	2.9392131e+02	1.6317758e+00
0.00312403     	(8.7197172e+00 -3.1505879e-02 -7.4523403e+00)	1.3798719e+05	2.9392146e+02	1.6318143e+00
0.00312437     	(8.7081091e+00 -2.8297947e-02 -7.4430035e+00)	1.3799060e+05	2.9392166e+02	1.6318535e+00
0.00312472     	(8.7223600e+00 -3.5497461e-02 -7.4537408e+00)	1.3799317e+05	2.9392135e+02	1.6318857e+00
0.00312506     	(8.7040911e+00 -2.8584227e-02 -7.4395247e+00)	1.3799688e+05	2.9392173e+02	1.6319274e+00
0.0031254      	(8.6990780e+00 -3.0052287e-02 -7.4349496e+00)	1.3800014e+05	2.9392184e+02	1.6319653e+00
0.00312575     	(8.7121110e+00 -3.4006767e-02 -7.4452716e+00)	1.3800272e+05	2.9392153e+02	1.6319976e+00
0.00312609     	(8.6853997e+00 -2.8009508e-02 -7.4237103e+00)	1.3800667e+05	2.9392206e+02	1.6320413e+00
0.00312643     	(8.6965331e+00 -3.1213114e-02 -7.4326217e+00)	1.3800942e+05	2.9392186e+02	1.6320750e+00
0.00312677     	(8.6932683e+00 -3.3516685e-02 -7.4292802e+00)	1.3801258e+05	2.9392190e+02	1.6321121e+00
0.00312712     	(8.6749885e+00 -2.6514659e-02 -7.4151052e+00)	1.3801618e+05	2.9392222e+02	1.6321529e+00
0.00312746     	(8.6879671e+00 -3.3857576e-02 -7.4248020e+00)	1.3801889e+05	2.9392199e+02	1.6321862e+00
0.0031278      	(8.6790303e+00 -3.1538533e-02 -7.4175263e+00)	1.3802226e+05	2.9392217e+02	1.6322251e+00
0.00312814     	(8.6626235e+00 -2.7412966e-02 -7.4043775e+00)	1.3802580e+05	2.9392245e+02	1.6322654e+00
0.00312849     	(8.6787986e+00 -3.4673865e-02 -7.4169538e+00)	1.3802836e+05	2.9392212e+02	1.6322974e+00
0.00312883     	(8.6568913e+00 -2.9124803e-02 -7.3990218e+00)	1.3803218e+05	2.9392258e+02	1.6323402e+00
0.00312917     	(8.6555712e+00 -2.9114395e-02 -7.3981652e+00)	1.3803527e+05	2.9392258e+02	1.6323766e+00
0.00312952     	(8.6643245e+00 -3.5366030e-02 -7.4044652e+00)	1.3803801e+05	2.9392237e+02	1.6324102e+00
0.00312986     	(8.6402378e+00 -2.7490087e-02 -7.3851424e+00)	1.3804190e+05	2.9392286e+02	1.6324535e+00
0.0031302      	(8.6439011e+00 -3.0487875e-02 -7.3880632e+00)	1.3804486e+05	2.9392279e+02	1.6324889e+00
0.00313055     	(8.6477375e+00 -3.4696257e-02 -7.3904615e+00)	1.3804777e+05	2.9392268e+02	1.6325239e+00
0.00313089     	(8.6240028e+00 -2.5963235e-02 -7.3716214e+00)	1.3805158e+05	2.9392312e+02	1.6325665e+00
0.00313123     	(8.6371653e+00 -3.4483200e-02 -7.3817475e+00)	1.3805427e+05	2.9392288e+02	1.6325997e+00
0.00313157     	(8.6298754e+00 -3.1764840e-02 -7.3756581e+00)	1.3805757e+05	2.9392302e+02	1.6326380e+00
0.00313192     	(8.6068524e+00 -2.6630931e-02 -7.3569313e+00)	1.3806133e+05	2.9392343e+02	1.6326801e+00
0.00313226     	(8.6261584e+00 -3.4209349e-02 -7.3724604e+00)	1.3806381e+05	2.9392306e+02	1.6327115e+00
0.0031326      	(8.6064822e+00 -3.0016638e-02 -7.3559671e+00)	1.3806755e+05	2.9392346e+02	1.6327535e+00
0.00313295     	(8.5981464e+00 -2.7552511e-02 -7.3495471e+00)	1.3807084e+05	2.9392359e+02	1.6327917e+00
0.00313329     	(8.6149124e+00 -3.6371118e-02 -7.3624577e+00)	1.3807333e+05	2.9392322e+02	1.6328232e+00
0.00313363     	(8.5864974e+00 -2.6783709e-02 -7.3395116e+00)	1.3807736e+05	2.9392380e+02	1.6328677e+00
0.00313397     	(8.5873211e+00 -2.9748123e-02 -7.3399300e+00)	1.3808042e+05	2.9392379e+02	1.6329039e+00
0.00313432     	(8.6009165e+00 -3.5106498e-02 -7.3507812e+00)	1.3808299e+05	2.9392347e+02	1.6329361e+00
0.00313466     	(8.5657693e+00 -2.5557820e-02 -7.3219938e+00)	1.3808720e+05	2.9392416e+02	1.6329820e+00
0.003135       	(8.5834595e+00 -3.1988749e-02 -7.3364048e+00)	1.3808975e+05	2.9392383e+02	1.6330140e+00
0.00313535     	(8.5795646e+00 -3.3775016e-02 -7.3327425e+00)	1.3809293e+05	2.9392389e+02	1.6330513e+00
0.00313569     	(8.5525252e+00 -2.4628850e-02 -7.3108600e+00)	1.3809681e+05	2.9392438e+02	1.6330944e+00
0.00313603     	(8.5732764e+00 -3.3994181e-02 -7.3273856e+00)	1.3809927e+05	2.9392399e+02	1.6331256e+00
0.00313638     	(8.5612145e+00 -3.1885590e-02 -7.3173853e+00)	1.3810275e+05	2.9392423e+02	1.6331655e+00
0.00313672     	(8.5412786e+00 -2.5043770e-02 -7.3012026e+00)	1.3810640e+05	2.9392458e+02	1.6332067e+00
0.00313706     	(8.5637695e+00 -3.6099878e-02 -7.3190398e+00)	1.3810875e+05	2.9392413e+02	1.6332370e+00
0.0031374      	(8.5414812e+00 -2.8171878e-02 -7.3010648e+00)	1.3811258e+05	2.9392459e+02	1.6332798e+00
0.00313775     	(8.5348159e+00 -2.8237086e-02 -7.2952055e+00)	1.3811587e+05	2.9392471e+02	1.6333180e+00
0.00313809     	(8.5544742e+00 -3.5876068e-02 -7.3111405e+00)	1.3811825e+05	2.9392428e+02	1.6333485e+00
0.00313843     	(8.5245847e+00 -2.7205171e-02 -7.2866868e+00)	1.3812232e+05	2.9392488e+02	1.6333933e+00
0.00313878     	(8.5294864e+00 -2.9540067e-02 -7.2905490e+00)	1.3812527e+05	2.9392480e+02	1.6334286e+00
0.00313912     	(8.5379811e+00 -3.4977166e-02 -7.2971350e+00)	1.3812803e+05	2.9392460e+02	1.6334624e+00
0.00313946     	(8.5105057e+00 -2.4982076e-02 -7.2750599e+00)	1.3813195e+05	2.9392511e+02	1.6335059e+00
0.00313981     	(8.5251241e+00 -3.3129051e-02 -7.2861915e+00)	1.3813462e+05	2.9392485e+02	1.6335389e+00
0.00314015     	(8.5252085e+00 -3.2367250e-02 -7.2866473e+00)	1.3813768e+05	2.9392484e+02	1.6335752e+00
0.00314049     	(8.4988161e+00 -2.5860655e-02 -7.2648447e+00)	1.3814156e+05	2.9392533e+02	1.6336184e+00
0.00314084     	(8.5227352e+00 -3.3746631e-02 -7.2841170e+00)	1.3814388e+05	2.9392486e+02	1.6336484e+00
0.00314118     	(8.5071110e+00 -3.0557504e-02 -7.2714315e+00)	1.3814751e+05	2.9392519e+02	1.6336894e+00
0.00314152     	(8.4980405e+00 -2.7135416e-02 -7.2639510e+00)	1.3815085e+05	2.9392535e+02	1.6337281e+00
0.00314187     	(8.5170393e+00 -3.5473712e-02 -7.2788942e+00)	1.3815327e+05	2.9392494e+02	1.6337590e+00
0.00314221     	(8.4942557e+00 -2.8077927e-02 -7.2607888e+00)	1.3815712e+05	2.9392541e+02	1.6338019e+00
0.00314255     	(8.4934892e+00 -2.8250475e-02 -7.2597220e+00)	1.3816025e+05	2.9392544e+02	1.6338388e+00
0.00314289     	(8.5071969e+00 -3.4798321e-02 -7.2706288e+00)	1.3816285e+05	2.9392513e+02	1.6338712e+00
0.00314324     	(8.4841931e+00 -2.6332989e-02 -7.2523317e+00)	1.3816665e+05	2.9392557e+02	1.6339137e+00
0.00314358     	(8.4957665e+00 -3.1895215e-02 -7.2610235e+00)	1.3816942e+05	2.9392538e+02	1.6339475e+00
0.00314392     	(8.4984030e+00 -3.2796532e-02 -7.2633323e+00)	1.3817241e+05	2.9392532e+02	1.6339832e+00
0.00314427     	(8.4785555e+00 -2.6372118e-02 -7.2473429e+00)	1.3817606e+05	2.9392567e+02	1.6340245e+00
0.00314461     	(8.4950747e+00 -3.2508585e-02 -7.2602887e+00)	1.3817866e+05	2.9392537e+02	1.6340569e+00
0.00314495     	(8.4881954e+00 -3.1193642e-02 -7.2547641e+00)	1.3818200e+05	2.9392552e+02	1.6340955e+00
0.0031453      	(8.4802359e+00 -2.7221368e-02 -7.2486292e+00)	1.3818529e+05	2.9392565e+02	1.6341337e+00
0.00314564     	(8.4949514e+00 -3.4967276e-02 -7.2596747e+00)	1.3818788e+05	2.9392535e+02	1.6341660e+00
0.00314598     	(8.4808712e+00 -2.7591126e-02 -7.2490534e+00)	1.3819145e+05	2.9392564e+02	1.6342066e+00
0.00314633     	(8.4787107e+00 -2.9365450e-02 -7.2468494e+00)	1.3819463e+05	2.9392570e+02	1.6342439e+00
0.00314667     	(8.4949199e+00 -3.3455975e-02 -7.2598416e+00)	1.3819714e+05	2.9392535e+02	1.6342755e+00
0.00314701     	(8.4729828e+00 -2.6819531e-02 -7.2423667e+00)	1.3820093e+05	2.9392578e+02	1.6343179e+00
0.00314736     	(8.4880806e+00 -3.1385842e-02 -7.2545110e+00)	1.3820359e+05	2.9392552e+02	1.6343509e+00
0.0031477      	(8.4898213e+00 -3.2358183e-02 -7.2555221e+00)	1.3820661e+05	2.9392548e+02	1.6343868e+00
0.00314804     	(8.4743700e+00 -2.6208892e-02 -7.2436536e+00)	1.3821012e+05	2.9392574e+02	1.6344269e+00
0.00314838     	(8.4934665e+00 -3.3261632e-02 -7.2586228e+00)	1.3821267e+05	2.9392541e+02	1.6344588e+00
0.00314873     	(8.4872342e+00 -3.0718140e-02 -7.2536101e+00)	1.3821597e+05	2.9392555e+02	1.6344971e+00
0.00314907     	(8.4768050e+00 -2.6733495e-02 -7.2455655e+00)	1.3821933e+05	2.9392571e+02	1.6345359e+00
0.00314941     	(8.4994466e+00 -3.4527547e-02 -7.2635182e+00)	1.3822171e+05	2.9392528e+02	1.6345665e+00
0.00314976     	(8.4807022e+00 -2.7712337e-02 -7.2484786e+00)	1.3822545e+05	2.9392568e+02	1.6346084e+00
0.0031501      	(8.4870094e+00 -2.9196532e-02 -7.2538394e+00)	1.3822833e+05	2.9392555e+02	1.6346432e+00
0.00315044     	(8.5034231e+00 -3.4674306e-02 -7.2668237e+00)	1.3823084e+05	2.9392521e+02	1.6346749e+00
0.00315079     	(8.4823051e+00 -2.7146404e-02 -7.2498734e+00)	1.3823465e+05	2.9392565e+02	1.6347174e+00
0.00315113     	(8.4977735e+00 -3.0570515e-02 -7.2628166e+00)	1.3823727e+05	2.9392536e+02	1.6347500e+00
0.00315147     	(8.5033694e+00 -3.4236320e-02 -7.2667641e+00)	1.3824016e+05	2.9392524e+02	1.6347848e+00
0.00315182     	(8.4867102e+00 -2.4949534e-02 -7.2539592e+00)	1.3824374e+05	2.9392555e+02	1.6348255e+00
0.00315216     	(8.5085707e+00 -3.4390142e-02 -7.2713469e+00)	1.3824619e+05	2.9392516e+02	1.6348566e+00
0.0031525      	(8.5058538e+00 -3.1184070e-02 -7.2693100e+00)	1.3824938e+05	2.9392522e+02	1.6348940e+00
0.00315284     	(8.4915584e+00 -2.5945454e-02 -7.2578834e+00)	1.3825288e+05	2.9392548e+02	1.6349340e+00
0.00315319     	(8.5190267e+00 -3.4620907e-02 -7.2803112e+00)	1.3825511e+05	2.9392495e+02	1.6349633e+00
0.00315353     	(8.5049616e+00 -2.9201808e-02 -7.2687533e+00)	1.3825871e+05	2.9392526e+02	1.6350040e+00
0.00315387     	(8.5061833e+00 -2.7731346e-02 -7.2702319e+00)	1.3826173e+05	2.9392523e+02	1.6350400e+00
0.00315422     	(8.5298325e+00 -3.6547096e-02 -7.2891307e+00)	1.3826402e+05	2.9392474e+02	1.6350697e+00
0.00315456     	(8.5090690e+00 -2.6452199e-02 -7.2726978e+00)	1.3826783e+05	2.9392518e+02	1.6351123e+00
0.0031549      	(8.5166247e+00 -2.9697032e-02 -7.2788425e+00)	1.3827070e+05	2.9392506e+02	1.6351471e+00
0.00315525     	(8.5376485e+00 -3.5117800e-02 -7.2960606e+00)	1.3827307e+05	2.9392462e+02	1.6351775e+00
0.00315559     	(8.5105101e+00 -2.5122139e-02 -7.2741560e+00)	1.3827703e+05	2.9392515e+02	1.6352213e+00
0.00315593     	(8.5346592e+00 -3.2575828e-02 -7.2938494e+00)	1.3827941e+05	2.9392472e+02	1.6352519e+00
0.00315628     	(8.5398665e+00 -3.3164006e-02 -7.2982296e+00)	1.3828232e+05	2.9392462e+02	1.6352869e+00
0.00315662     	(8.5182726e+00 -2.5076001e-02 -7.2807978e+00)	1.3828606e+05	2.9392502e+02	1.6353289e+00
0.00315696     	(8.5485075e+00 -3.3608984e-02 -7.3055291e+00)	1.3828823e+05	2.9392446e+02	1.6353576e+00
0.0031573      	(8.5432509e+00 -3.2078641e-02 -7.3013072e+00)	1.3829152e+05	2.9392459e+02	1.6353959e+00
0.00315765     	(8.5325891e+00 -2.5726000e-02 -7.2929920e+00)	1.3829491e+05	2.9392477e+02	1.6354349e+00
0.00315799     	(8.5617886e+00 -3.6116431e-02 -7.3165314e+00)	1.3829705e+05	2.9392420e+02	1.6354635e+00
0.00315833     	(8.5457014e+00 -2.8255578e-02 -7.3040559e+00)	1.3830071e+05	2.9392455e+02	1.6355047e+00
0.00315868     	(8.5460449e+00 -2.8149752e-02 -7.3040622e+00)	1.3830381e+05	2.9392455e+02	1.6355413e+00
0.00315902     	(8.5728157e+00 -3.5498425e-02 -7.3261770e+00)	1.3830597e+05	2.9392399e+02	1.6355701e+00
0.00315936     	(8.5493709e+00 -2.7632361e-02 -7.3072610e+00)	1.3830987e+05	2.9392449e+02	1.6356133e+00
0.00315971     	(8.5636484e+00 -2.9347443e-02 -7.3190394e+00)	1.3831253e+05	2.9392423e+02	1.6356463e+00
0.00316005     	(8.5761153e+00 -3.5105964e-02 -7.3291089e+00)	1.3831520e+05	2.9392398e+02	1.6356793e+00
0.00316039     	(8.5587942e+00 -2.5321488e-02 -7.3156891e+00)	1.3831880e+05	2.9392430e+02	1.6357201e+00
0.00316074     	(8.5786870e+00 -3.3059476e-02 -7.3313212e+00)	1.3832132e+05	2.9392395e+02	1.6357518e+00
0.00316108     	(8.5843525e+00 -3.2933323e-02 -7.3365282e+00)	1.3832423e+05	2.9392384e+02	1.6357868e+00
0.00316142     	(8.5676947e+00 -2.6037095e-02 -7.3231436e+00)	1.3832781e+05	2.9392415e+02	1.6358275e+00
0.00316176     	(8.5920398e+00 -3.4052792e-02 -7.3427278e+00)	1.3833014e+05	2.9392369e+02	1.6358576e+00
0.00316211     	(8.5863834e+00 -3.0557863e-02 -7.3386606e+00)	1.3833346e+05	2.9392383e+02	1.6358960e+00
0.00316245     	(8.5811100e+00 -2.7786039e-02 -7.3344229e+00)	1.3833671e+05	2.9392393e+02	1.6359339e+00
0.00316279     	(8.6037269e+00 -3.5243101e-02 -7.3525813e+00)	1.3833902e+05	2.9392346e+02	1.6359638e+00
0.00316314     	(8.5891685e+00 -2.8549012e-02 -7.3414177e+00)	1.3834262e+05	2.9392378e+02	1.6360047e+00
0.00316348     	(8.5920245e+00 -2.8691121e-02 -7.3436860e+00)	1.3834565e+05	2.9392374e+02	1.6360406e+00
0.00316382     	(8.6105148e+00 -3.5092564e-02 -7.3585162e+00)	1.3834810e+05	2.9392335e+02	1.6360718e+00
0.00316416     	(8.5943473e+00 -2.6674242e-02 -7.3462840e+00)	1.3835169e+05	2.9392366e+02	1.6361125e+00
0.00316451     	(8.6064638e+00 -3.2285710e-02 -7.3555149e+00)	1.3835446e+05	2.9392348e+02	1.6361464e+00
0.00316485     	(8.6166603e+00 -3.2724697e-02 -7.3642602e+00)	1.3835720e+05	2.9392326e+02	1.6361799e+00
0.00316519     	(8.5979021e+00 -2.7052070e-02 -7.3492868e+00)	1.3836084e+05	2.9392361e+02	1.6362211e+00
0.00316554     	(8.6191958e+00 -3.2528878e-02 -7.3664378e+00)	1.3836330e+05	2.9392322e+02	1.6362523e+00
0.00316588     	(8.6166811e+00 -3.1977130e-02 -7.3644868e+00)	1.3836650e+05	2.9392329e+02	1.6362897e+00
0.00316622     	(8.6073602e+00 -2.6920199e-02 -7.3575712e+00)	1.3836982e+05	2.9392344e+02	1.6363282e+00
0.00316657     	(8.6273193e+00 -3.4257385e-02 -7.3731133e+00)	1.3837228e+05	2.9392306e+02	1.6363594e+00
0.00316691     	(8.6170702e+00 -2.8882763e-02 -7.3655256e+00)	1.3837574e+05	2.9392329e+02	1.6363990e+00
0.00316725     	(8.6181388e+00 -2.9498828e-02 -7.3663491e+00)	1.3837879e+05	2.9392327e+02	1.6364352e+00
0.00316759     	(8.6364036e+00 -3.4348413e-02 -7.3809841e+00)	1.3838123e+05	2.9392288e+02	1.6364663e+00
0.00316794     	(8.6180458e+00 -2.8411565e-02 -7.3665073e+00)	1.3838495e+05	2.9392327e+02	1.6365081e+00
0.00316828     	(8.6285746e+00 -3.0301054e-02 -7.3752378e+00)	1.3838772e+05	2.9392308e+02	1.6365419e+00
0.00316862     	(8.6358371e+00 -3.3745525e-02 -7.3806925e+00)	1.3839054e+05	2.9392291e+02	1.6365762e+00
0.00316897     	(8.6197792e+00 -2.6814641e-02 -7.3683414e+00)	1.3839412e+05	2.9392322e+02	1.6366168e+00
0.00316931     	(8.6389215e+00 -3.3218402e-02 -7.3836281e+00)	1.3839664e+05	2.9392287e+02	1.6366485e+00
0.00316965     	(8.6335813e+00 -3.2067538e-02 -7.3790673e+00)	1.3839991e+05	2.9392299e+02	1.6366866e+00
0.00316999     	(8.6237085e+00 -2.6480776e-02 -7.3717844e+00)	1.3840325e+05	2.9392314e+02	1.6367251e+00
0.00317034     	(8.6418807e+00 -3.4506511e-02 -7.3859878e+00)	1.3840579e+05	2.9392281e+02	1.6367571e+00
0.00317068     	(8.6321570e+00 -2.9461536e-02 -7.3783420e+00)	1.3840922e+05	2.9392302e+02	1.6367964e+00
0.00317102     	(8.6297127e+00 -2.9024530e-02 -7.3765565e+00)	1.3841235e+05	2.9392305e+02	1.6368333e+00
0.00317137     	(8.6494804e+00 -3.5455690e-02 -7.3923951e+00)	1.3841475e+05	2.9392263e+02	1.6368640e+00
0.00317171     	(8.6260655e+00 -2.7689100e-02 -7.3733785e+00)	1.3841865e+05	2.9392313e+02	1.6369074e+00
0.00317205     	(8.6355027e+00 -2.9463593e-02 -7.3815406e+00)	1.3842143e+05	2.9392295e+02	1.6369412e+00
0.0031724      	(8.6453050e+00 -3.5348387e-02 -7.3888177e+00)	1.3842416e+05	2.9392273e+02	1.6369747e+00
0.00317274     	(8.6246811e+00 -2.5251194e-02 -7.3727296e+00)	1.3842790e+05	2.9392313e+02	1.6370167e+00
0.00317308     	(8.6392849e+00 -3.2923736e-02 -7.3842950e+00)	1.3843057e+05	2.9392288e+02	1.6370498e+00
0.00317342     	(8.6436536e+00 -3.2756342e-02 -7.3878430e+00)	1.3843349e+05	2.9392278e+02	1.6370848e+00
0.00317377     	(8.6212525e+00 -2.5747015e-02 -7.3697537e+00)	1.3843725e+05	2.9392319e+02	1.6371270e+00
0.00317411     	(8.6464205e+00 -3.4349004e-02 -7.3902076e+00)	1.3843956e+05	2.9392272e+02	1.6371569e+00
0.00317445     	(8.6373947e+00 -3.1491962e-02 -7.3826121e+00)	1.3844296e+05	2.9392292e+02	1.6371961e+00
0.0031748      	(8.6224468e+00 -2.6264525e-02 -7.3708216e+00)	1.3844646e+05	2.9392317e+02	1.6372360e+00
0.00317514     	(8.6477962e+00 -3.5625315e-02 -7.3911433e+00)	1.3844873e+05	2.9392267e+02	1.6372657e+00
0.00317548     	(8.6266926e+00 -2.8547111e-02 -7.3739705e+00)	1.3845255e+05	2.9392312e+02	1.6373083e+00
0.00317582     	(8.6257585e+00 -2.8381069e-02 -7.3732961e+00)	1.3845565e+05	2.9392313e+02	1.6373449e+00
0.00317617     	(8.6461703e+00 -3.6284950e-02 -7.3896009e+00)	1.3845801e+05	2.9392269e+02	1.6373753e+00
0.00317651     	(8.6194918e+00 -2.6815216e-02 -7.3680578e+00)	1.3846200e+05	2.9392325e+02	1.6374194e+00
0.00317685     	(8.6265947e+00 -3.0262659e-02 -7.3737260e+00)	1.3846488e+05	2.9392312e+02	1.6374541e+00
0.0031772      	(8.6419938e+00 -3.5151413e-02 -7.3862436e+00)	1.3846740e+05	2.9392278e+02	1.6374859e+00
0.00317754     	(8.6112099e+00 -2.6039498e-02 -7.3610485e+00)	1.3847148e+05	2.9392338e+02	1.6375307e+00
0.00317788     	(8.6353960e+00 -3.2977587e-02 -7.3808387e+00)	1.3847381e+05	2.9392292e+02	1.6375609e+00
0.00317822     	(8.6298943e+00 -3.3876311e-02 -7.3760053e+00)	1.3847708e+05	2.9392304e+02	1.6375989e+00
0.00317857     	(8.6093595e+00 -2.4693613e-02 -7.3596427e+00)	1.3848076e+05	2.9392340e+02	1.6376404e+00
0.00317891     	(8.6305616e+00 -3.4570421e-02 -7.3764190e+00)	1.3848320e+05	2.9392301e+02	1.6376714e+00
0.00317925     	(8.6211472e+00 -3.0778294e-02 -7.3690381e+00)	1.3848661e+05	2.9392321e+02	1.6377106e+00
0.0031796      	(8.6072380e+00 -2.6662067e-02 -7.3574220e+00)	1.3849011e+05	2.9392346e+02	1.6377506e+00
0.00317994     	(8.6328552e+00 -3.6139124e-02 -7.3782041e+00)	1.3849232e+05	2.9392292e+02	1.6377797e+00
0.00318028     	(8.6086156e+00 -2.8293356e-02 -7.3585283e+00)	1.3849624e+05	2.9392344e+02	1.6378232e+00
0.00318063     	(8.6087307e+00 -2.8035335e-02 -7.3585178e+00)	1.3849932e+05	2.9392344e+02	1.6378597e+00
0.00318097     	(8.6264202e+00 -3.6135327e-02 -7.3726299e+00)	1.3850178e+05	2.9392305e+02	1.6378908e+00
0.00318131     	(8.6012290e+00 -2.6223502e-02 -7.3525194e+00)	1.3850568e+05	2.9392355e+02	1.6379342e+00
0.00318165     	(8.6093407e+00 -3.0981364e-02 -7.3585700e+00)	1.3850855e+05	2.9392342e+02	1.6379689e+00
0.003182       	(8.6185468e+00 -3.4265017e-02 -7.3661805e+00)	1.3851130e+05	2.9392322e+02	1.6380026e+00
0.00318234     	(8.5924435e+00 -2.5415444e-02 -7.3450723e+00)	1.3851518e+05	2.9392370e+02	1.6380457e+00
0.00318268     	(8.6099773e+00 -3.3174458e-02 -7.3587293e+00)	1.3851775e+05	2.9392339e+02	1.6380779e+00
0.00318303     	(8.6101069e+00 -3.2426939e-02 -7.3592140e+00)	1.3852083e+05	2.9392339e+02	1.6381143e+00
0.00318337     	(8.5871844e+00 -2.6412358e-02 -7.3403756e+00)	1.3852461e+05	2.9392381e+02	1.6381566e+00
0.00318371     	(8.6118166e+00 -3.4174563e-02 -7.3601565e+00)	1.3852689e+05	2.9392332e+02	1.6381863e+00
0.00318406     	(8.5960271e+00 -3.0325809e-02 -7.3474587e+00)	1.3853053e+05	2.9392366e+02	1.6382275e+00
0.0031844      	(8.5911588e+00 -2.7868733e-02 -7.3434899e+00)	1.3853376e+05	2.9392375e+02	1.6382651e+00
0.00318474     	(8.6083117e+00 -3.5584121e-02 -7.3568373e+00)	1.3853623e+05	2.9392337e+02	1.6382965e+00
0.00318508     	(8.5891234e+00 -2.8157886e-02 -7.3419126e+00)	1.3853996e+05	2.9392377e+02	1.6383384e+00
0.00318543     	(8.5886295e+00 -2.9612026e-02 -7.3408943e+00)	1.3854310e+05	2.9392380e+02	1.6383754e+00
0.00318577     	(8.6028934e+00 -3.4065674e-02 -7.3525382e+00)	1.3854567e+05	2.9392349e+02	1.6384075e+00
0.00318611     	(8.5791338e+00 -2.7280174e-02 -7.3333964e+00)	1.3854950e+05	2.9392394e+02	1.6384503e+00
0.00318646     	(8.5956977e+00 -3.1972105e-02 -7.3465229e+00)	1.3855209e+05	2.9392364e+02	1.6384826e+00
0.0031868      	(8.5925169e+00 -3.3041311e-02 -7.3437593e+00)	1.3855529e+05	2.9392371e+02	1.6385200e+00
0.00318714     	(8.5787478e+00 -2.6427370e-02 -7.3331355e+00)	1.3855874e+05	2.9392394e+02	1.6385596e+00
0.00318749     	(8.5926956e+00 -3.3501540e-02 -7.3436655e+00)	1.3856142e+05	2.9392369e+02	1.6385927e+00
0.00318783     	(8.5857291e+00 -3.0414314e-02 -7.3384108e+00)	1.3856476e+05	2.9392384e+02	1.6386312e+00
0.00318817     	(8.5793213e+00 -2.8361931e-02 -7.3332661e+00)	1.3856802e+05	2.9392395e+02	1.6386692e+00
0.00318851     	(8.5945252e+00 -3.5043062e-02 -7.3449806e+00)	1.3857056e+05	2.9392362e+02	1.6387011e+00
0.00318886     	(8.5768920e+00 -2.7885626e-02 -7.3312020e+00)	1.3857426e+05	2.9392400e+02	1.6387428e+00
0.0031892      	(8.5786522e+00 -2.9730468e-02 -7.3324445e+00)	1.3857731e+05	2.9392397e+02	1.6387789e+00
0.00318954     	(8.5906328e+00 -3.3897099e-02 -7.3418001e+00)	1.3857996e+05	2.9392370e+02	1.6388117e+00
0.00318989     	(8.5700792e+00 -2.6819680e-02 -7.3255511e+00)	1.3858369e+05	2.9392410e+02	1.6388537e+00
0.00319023     	(8.5854907e+00 -3.2202207e-02 -7.3379017e+00)	1.3858634e+05	2.9392384e+02	1.6388865e+00
