# Region type : patch cOutlet
# Faces  :     1484
# Area   :     4.0504348e-05
# Time         	sum(phi)
0              	0.0000000e+00
4.82697e-07    	1.7552154e-08
8.85764e-07    	1.7368036e-08
1.28883e-06    	6.9913440e-08
1.6919e-06     	7.9839121e-08
2.09497e-06    	4.4812047e-07
2.28068e-06    	7.4379701e-07
2.4664e-06     	9.7881823e-07
2.65212e-06    	1.1591408e-06
2.83785e-06    	1.2774736e-06
3.02358e-06    	1.4178179e-06
3.20931e-06    	1.6248712e-06
3.39504e-06    	2.2761656e-06
3.58079e-06    	2.8672255e-06
3.76653e-06    	3.1793100e-06
3.95227e-06    	3.3953402e-06
4.13801e-06    	3.4899369e-06
4.32376e-06    	3.5461912e-06
4.5095e-06     	3.5842767e-06
4.69524e-06    	3.6244928e-06
4.881e-06      	3.6595877e-06
5.06679e-06    	3.6393119e-06
5.25257e-06    	3.6090135e-06
5.43835e-06    	3.5883983e-06
5.62413e-06    	3.5503584e-06
5.80991e-06    	3.5065608e-06
5.99569e-06    	3.4318627e-06
6.18147e-06    	3.3479505e-06
6.36725e-06    	3.2898007e-06
6.55304e-06    	3.2319799e-06
6.73885e-06    	3.1860300e-06
6.92463e-06    	3.1525628e-06
7.11041e-06    	3.0864068e-06
7.29619e-06    	3.0144357e-06
7.48197e-06    	2.9399673e-06
7.66775e-06    	2.8687496e-06
7.85352e-06    	2.8054276e-06
8.0393e-06     	2.7403119e-06
8.22508e-06    	2.6671828e-06
8.41086e-06    	2.6093383e-06
8.59664e-06    	2.5502045e-06
8.69667e-06    	2.5113706e-06
8.79669e-06    	2.4764421e-06
8.89672e-06    	2.4444554e-06
8.99674e-06    	2.4133173e-06
9.09677e-06    	2.3836059e-06
9.19679e-06    	2.3543658e-06
9.29682e-06    	2.3251606e-06
9.39685e-06    	2.2965881e-06
9.49687e-06    	2.2723870e-06
9.5969e-06     	2.2515071e-06
9.69692e-06    	2.2292288e-06
9.79695e-06    	2.2063288e-06
9.89697e-06    	2.1813770e-06
9.997e-06      	2.1564605e-06
1.0097e-05     	2.1321094e-06
1.01971e-05    	2.1056247e-06
1.02971e-05    	2.0772646e-06
1.03971e-05    	2.0490749e-06
1.04971e-05    	2.0244423e-06
1.05972e-05    	2.0023678e-06
1.06972e-05    	1.9816994e-06
1.07972e-05    	1.9594400e-06
1.08972e-05    	1.9371293e-06
1.09973e-05    	1.9190535e-06
1.10973e-05    	1.9013189e-06
1.11973e-05    	1.8825355e-06
1.12973e-05    	1.8626417e-06
1.13974e-05    	1.8412097e-06
1.14974e-05    	1.8195382e-06
1.15974e-05    	1.7976765e-06
1.16974e-05    	1.7748060e-06
1.17975e-05    	1.7524313e-06
1.18975e-05    	1.7319532e-06
1.19975e-05    	1.7131780e-06
1.20975e-05    	1.6947175e-06
1.21976e-05    	1.6754475e-06
1.22976e-05    	1.6550849e-06
1.23976e-05    	1.6370213e-06
1.24976e-05    	1.6213939e-06
1.25977e-05    	1.6073640e-06
1.26977e-05    	1.5923395e-06
1.27977e-05    	1.5748967e-06
1.28977e-05    	1.5574590e-06
1.29978e-05    	1.5395545e-06
1.30978e-05    	1.5215651e-06
1.31978e-05    	1.5053356e-06
1.32978e-05    	1.4891097e-06
1.33978e-05    	1.4749022e-06
1.34979e-05    	1.4607447e-06
1.35979e-05    	1.4453188e-06
1.36979e-05    	1.4303131e-06
1.37979e-05    	1.4157670e-06
1.38979e-05    	1.4010760e-06
1.39979e-05    	1.3861824e-06
1.40979e-05    	1.3730998e-06
1.4198e-05     	1.3618080e-06
1.4298e-05     	1.3499444e-06
1.4398e-05     	1.3372671e-06
1.4498e-05     	1.3260492e-06
1.4598e-05     	1.3151063e-06
1.4698e-05     	1.3034071e-06
1.4798e-05     	1.2908561e-06
1.48981e-05    	1.2786371e-06
1.49981e-05    	1.2682781e-06
1.50981e-05    	1.2582524e-06
1.51981e-05    	1.2474045e-06
1.52981e-05    	1.2368270e-06
1.53981e-05    	1.2280375e-06
1.54982e-05    	1.2214042e-06
1.55982e-05    	1.2138610e-06
1.56962e-05    	1.2038374e-06
1.57943e-05    	1.1941087e-06
1.58923e-05    	1.1852745e-06
1.59904e-05    	1.1751034e-06
1.60884e-05    	1.1655878e-06
1.61865e-05    	1.1581269e-06
1.62845e-05    	1.1516822e-06
1.63826e-05    	1.1478852e-06
1.64806e-05    	1.1454010e-06
1.65787e-05    	1.1425531e-06
1.66767e-05    	1.1396411e-06
1.67748e-05    	1.1349059e-06
1.68728e-05    	1.1304580e-06
1.69709e-05    	1.1295943e-06
1.70689e-05    	1.1306172e-06
1.7167e-05     	1.1295530e-06
1.7265e-05     	1.1287712e-06
1.73631e-05    	1.1280924e-06
1.74611e-05    	1.1288299e-06
1.75592e-05    	1.1306567e-06
1.76572e-05    	1.1309012e-06
1.77553e-05    	1.1296077e-06
1.78533e-05    	1.1290430e-06
1.79514e-05    	1.1290546e-06
1.80494e-05    	1.1305017e-06
1.81475e-05    	1.1316287e-06
1.82455e-05    	1.1318528e-06
1.83436e-05    	1.1343909e-06
1.84416e-05    	1.1385352e-06
1.85396e-05    	1.1439987e-06
1.86377e-05    	1.1509281e-06
1.87357e-05    	1.1575846e-06
1.88337e-05    	1.1642255e-06
1.89318e-05    	1.1725401e-06
1.90298e-05    	1.1807913e-06
1.91279e-05    	1.1871980e-06
1.92259e-05    	1.1922317e-06
1.93239e-05    	1.1999179e-06
1.9422e-05     	1.2066746e-06
1.952e-05      	1.2095920e-06
1.96181e-05    	1.2117152e-06
1.97161e-05    	1.2151798e-06
1.98141e-05    	1.2226048e-06
1.99122e-05    	1.2315012e-06
2.00102e-05    	1.2374745e-06
2.01083e-05    	1.2409381e-06
2.02063e-05    	1.2460142e-06
2.03043e-05    	1.2552667e-06
2.04024e-05    	1.2691790e-06
2.05004e-05    	1.2890010e-06
2.05984e-05    	1.3174025e-06
2.06963e-05    	1.3479040e-06
2.07943e-05    	1.3816844e-06
2.08922e-05    	1.4231475e-06
2.09902e-05    	1.4734125e-06
2.10881e-05    	1.5335321e-06
2.11861e-05    	1.5954310e-06
2.1284e-05     	1.6560101e-06
2.1382e-05     	1.7137286e-06
2.148e-05      	1.7660685e-06
2.15772e-05    	1.8117292e-06
2.16745e-05    	1.8498637e-06
2.17717e-05    	1.8780657e-06
2.1869e-05     	1.8980264e-06
2.19662e-05    	1.9142836e-06
2.20635e-05    	1.9246522e-06
2.21607e-05    	1.9307827e-06
2.2258e-05     	1.9348418e-06
2.23552e-05    	1.9376994e-06
2.24525e-05    	1.9398503e-06
2.25497e-05    	1.9402270e-06
2.2647e-05     	1.9427255e-06
2.27442e-05    	1.9461245e-06
2.28415e-05    	1.9486098e-06
2.29387e-05    	1.9526546e-06
2.3036e-05     	1.9538323e-06
2.31332e-05    	1.9554190e-06
2.32305e-05    	1.9575347e-06
2.33277e-05    	1.9603678e-06
2.3425e-05     	1.9634206e-06
2.35222e-05    	1.9643129e-06
2.36195e-05    	1.9650339e-06
2.37167e-05    	1.9660874e-06
2.3814e-05     	1.9678415e-06
2.39112e-05    	1.9711009e-06
2.40085e-05    	1.9739626e-06
2.41057e-05    	1.9769861e-06
2.4203e-05     	1.9808539e-06
2.43002e-05    	1.9859459e-06
2.43975e-05    	1.9910495e-06
2.44947e-05    	1.9972386e-06
2.4592e-05     	2.0049668e-06
2.46892e-05    	2.0128572e-06
2.47865e-05    	2.0209218e-06
2.48837e-05    	2.0307995e-06
2.4981e-05     	2.0424188e-06
2.50782e-05    	2.0539731e-06
2.51755e-05    	2.0650839e-06
2.52727e-05    	2.0766845e-06
2.537e-05      	2.0902674e-06
2.54672e-05    	2.1039585e-06
2.55645e-05    	2.1181919e-06
2.56617e-05    	2.1331516e-06
2.5759e-05     	2.1485485e-06
2.58562e-05    	2.1635534e-06
2.59535e-05    	2.1770800e-06
2.60507e-05    	2.1906076e-06
2.6148e-05     	2.2054747e-06
2.62452e-05    	2.2223289e-06
2.63425e-05    	2.2402946e-06
2.64397e-05    	2.2559252e-06
2.6537e-05     	2.2699136e-06
2.66342e-05    	2.2841962e-06
2.67315e-05    	2.2986468e-06
2.68287e-05    	2.3122317e-06
2.6926e-05     	2.3252852e-06
2.70232e-05    	2.3393947e-06
2.71205e-05    	2.3540297e-06
2.72177e-05    	2.3691272e-06
2.7315e-05     	2.3853048e-06
2.74122e-05    	2.4011759e-06
2.75095e-05    	2.4171845e-06
2.76067e-05    	2.4325999e-06
2.7704e-05     	2.4470832e-06
2.78012e-05    	2.4608885e-06
2.78985e-05    	2.4737269e-06
2.79957e-05    	2.4869611e-06
2.8093e-05     	2.5004504e-06
2.81902e-05    	2.5160264e-06
2.82875e-05    	2.5315080e-06
2.83847e-05    	2.5445502e-06
2.8482e-05     	2.5581918e-06
2.85792e-05    	2.5726128e-06
2.86765e-05    	2.5866188e-06
2.87737e-05    	2.5984908e-06
2.8871e-05     	2.6091464e-06
2.89682e-05    	2.6207074e-06
2.90655e-05    	2.6325803e-06
2.91627e-05    	2.6444268e-06
2.92599e-05    	2.6571097e-06
2.93572e-05    	2.6678323e-06
2.94544e-05    	2.6761712e-06
2.95517e-05    	2.6849327e-06
2.96489e-05    	2.6962211e-06
2.97462e-05    	2.7074958e-06
2.98434e-05    	2.7171720e-06
2.99407e-05    	2.7272490e-06
3.00379e-05    	2.7376991e-06
3.01352e-05    	2.7466012e-06
3.02324e-05    	2.7525354e-06
3.03297e-05    	2.7575420e-06
3.04269e-05    	2.7623290e-06
3.05241e-05    	2.7665367e-06
3.06214e-05    	2.7713869e-06
3.07186e-05    	2.7777958e-06
3.08159e-05    	2.7838231e-06
3.09131e-05    	2.7901802e-06
3.10103e-05    	2.7965302e-06
3.11076e-05    	2.8015533e-06
3.12048e-05    	2.8059544e-06
3.1302e-05     	2.8100603e-06
3.13993e-05    	2.8147274e-06
3.14965e-05    	2.8178081e-06
