# Region type : patch inlet
# Faces  :     351
# Area   :     1.5480301e-05
# Time         	sum(phi)
0              	0.0000000e+00
5.01139e-07    	-4.7673258e-04
9.24638e-07    	-5.0100170e-04
1.34814e-06    	-5.0594637e-04
1.77163e-06    	-5.0125663e-04
2.19513e-06    	-4.8913176e-04
2.61863e-06    	-4.7986407e-04
3.04213e-06    	-4.7310507e-04
3.46563e-06    	-4.6609503e-04
3.88913e-06    	-4.6270850e-04
4.31263e-06    	-4.6294717e-04
4.73612e-06    	-4.6321105e-04
5.15962e-06    	-4.6423961e-04
5.58312e-06    	-4.6711416e-04
6.00662e-06    	-4.7280487e-04
6.43012e-06    	-4.8216928e-04
6.85362e-06    	-4.9524956e-04
7.27712e-06    	-5.1171253e-04
7.70061e-06    	-5.3103879e-04
8.12411e-06    	-5.5237906e-04
8.54761e-06    	-5.7510277e-04
8.97111e-06    	-5.9869411e-04
9.39461e-06    	-6.2257945e-04
9.81811e-06    	-6.4633543e-04
1.02416e-05    	-6.6965305e-04
1.06651e-05    	-6.9221906e-04
1.10886e-05    	-7.1368041e-04
1.15121e-05    	-7.3374671e-04
1.19356e-05    	-7.5220304e-04
1.23591e-05    	-7.6892526e-04
1.27826e-05    	-7.8392253e-04
1.32061e-05    	-7.9726945e-04
1.36296e-05    	-8.0911601e-04
1.40531e-05    	-8.1971650e-04
1.44766e-05    	-8.2937565e-04
1.49001e-05    	-8.3848616e-04
1.53236e-05    	-8.4741667e-04
1.57471e-05    	-8.5644176e-04
1.61706e-05    	-8.6574181e-04
1.65941e-05    	-8.7540704e-04
1.70176e-05    	-8.8549873e-04
1.74411e-05    	-8.9601534e-04
1.78646e-05    	-9.0693999e-04
1.82881e-05    	-9.1822849e-04
1.87116e-05    	-9.2976690e-04
1.91351e-05    	-9.4137244e-04
1.95586e-05    	-9.5284460e-04
1.99821e-05    	-9.6401794e-04
2.04056e-05    	-9.7477098e-04
2.08291e-05    	-9.8509025e-04
2.12526e-05    	-9.3187915e-04
2.16761e-05    	-9.3868730e-04
2.20996e-05    	-9.4951997e-04
2.25231e-05    	-9.5960549e-04
2.29466e-05    	-9.6933378e-04
2.33701e-05    	-9.7948235e-04
2.37936e-05    	-9.8928871e-04
2.42171e-05    	-9.9936630e-04
2.46406e-05    	-1.0107337e-03
2.50641e-05    	-1.0234261e-03
